version 1, schema warscape_rigid_lod_tables
Random_Index(string)	Model_filepath(string)	LodID(string)	Filename_x0020_WA_ID(string)
"-1942237787"	"RigidModels\\Buildings\\south_euro_stone_bridge\\south_euro_stone_bridge_piece01_destruct01_lod01.rigid_model"	"3_1"	"south_euro_stone_bridge_piece01_destruct01"
"-1942228308"	"RigidModels\\Buildings\\south_euro_townhall\\south_euro_townhall_piece01_destruct02_lod01.rigid_model"	"3_1"	"south_euro_townhall_piece01_destruct02"
"-1942192228"	"RigidModels\\Buildings\\north_euro_house13\\north_euro_house13_piece01_destruct01_lod01.rigid_model"	"3_1"	"north_euro_house13_piece01_destruct01"
"-1941878004"	"RigidModels\\Buildings\\ottoman_warehouse04\\ottoman_warehouse04_piece03_destruct01_lod01.rigid_model"	"3_1"	"ottoman_warehouse04_piece03_destruct01"
"-1940596451"	"RigidModels\\Buildings\\west_euro_house07\\west_euro_house07_piece01_destruct01_lod03.rigid_model"	"3_2"	"west_euro_house07_piece01_destruct01"
"-1939676927"	"RigidModels/CampaignBuildings/Buildings/IND/IND_resource_furtrader_lvl2_blend.rigid_model"	"0"	"IND_resource_furtrader_lvl2"
"-1936027960"	"RigidModels\\Buildings\\south_euro_house06b\\south_euro_house06b_piece01_destruct02_lod01.rigid_model"	"2_1"	"south_euro_house06b_piece01_destruct02"
"-1935578309"	"RigidModels\\Buildings\\fort_indian_small\\fort_indian_small_piece08_destruct02_lod05.rigid_model"	"3_3"	"fort_indian_small_piece08_destruct02"
"-1935368146"	"RigidModels\\Buildings\\indian_large_fort_armoury02\\indian_large_fort_armoury02_piece01_destruct01_lod01.rigid_model"	"3_1"	"indian_large_fort_armoury02_piece01_destruct01"
"-1935281400"	"RigidModels\\Buildings\\american_monument\\american_monument_piece01_destruct01_lod05.rigid_model"	"3_3"	"american_monument_piece01_destruct01"
"-1933707985"	"RigidModels\\Buildings\\indian_town_hall\\indian_town_hall_piece02_destruct02_lod05.rigid_model"	"3_3"	"indian_town_hall_piece02_destruct02"
"-1932232623"	"RigidModels\\Buildings\\european_warehouse03\\european_warehouse03_piece01_destruct03_lod05.rigid_model"	"3_3"	"european_warehouse03_piece01_destruct03"
"-1931882148"	"RigidModels\\Buildings\\prop_town_ott_stall04\\prop_town_ott_stall04_piece01_destruct02_lod05.rigid_model"	"2_2"	"prop_town_ott_stall04_piece01_destruct02"
"-1931230569"	"RigidModels\\Buildings\\prop_town_stack_of_trunks\\prop_town_stack_of_trunks_piece01_destruct01_lod05.rigid_model"	"2_2"	"prop_town_stack_of_trunks_piece01_destruct01"
"-1931113722"	"RigidModels\\Buildings\\american_house01b\\american_house01b_piece01_destruct01_lod05.rigid_model"	"3_3"	"american_house01b_piece01_destruct01"
"-1931043448"	"RigidModels\\Buildings\\prop_town_woodenstructure\\prop_town_woodenstructure_piece01_destruct01_lod05.rigid_model"	"2_2"	"prop_town_woodenstructure_piece01_destruct01"
"-1930465015"	"RigidModels/CampaignBuildings/Buildings/IND/IND_town_happy_lvl4.rigid_model"	"0"	"IND_town_happy_lvl4"
"-1929245338"	"RigidModels\\Buildings\\indian_house05b\\indian_house05b_piece01_destruct01_lod01.rigid_model"	"5_1"	"indian_house05b_piece01_destruct01"
"-1927545698"	"RigidModels\\Buildings\\euro_stone_barracks\\euro_stone_barracks_piece02_destruct02_lod05.rigid_model"	"3_3"	"euro_stone_barracks_piece02_destruct02"
"-1922931284"	"RigidModels\\Buildings\\indian_warehouse01b\\indian_warehouse01b_piece01_destruct03_lod01.rigid_model"	"3_1"	"indian_warehouse01b_piece01_destruct03"
"-1920833021"	"RigidModels\\Buildings\\fort_star\\fort_star_piece03_destruct03_lod05.rigid_model"	"3_3"	"fort_star_piece03_destruct03"
"-1920606215"	"RigidModels\\Buildings\\native_longhouse03\\native_longhouse03_piece01_destruct01_lod05.rigid_model"	"2_2"	"native_longhouse03_piece01_destruct01"
"-1917752586"	"RigidModels\\Buildings\\fort_euro_wooden\\fort_euro_wooden_piece06_destruct02_gate_open_lod01.rigid_model"	"3_1"	"fort_euro_wooden_piece06_destruct02_gate_open"
"-1916199992"	"RigidModels\\Buildings\\indian_house04\\indian_house04_piece01_destruct02_lod05.rigid_model"	"2_2"	"indian_house04_piece01_destruct02"
"-1915919907"	"RigidModels/CampaignBuildings/CampaignAgentIcons/agent_ID_spain.rigid_model"	"0"	"agent_ID_spain"
"-1912282561"	"RigidModels\\Buildings\\ottoman_fort_command_hq\\ottoman_fort_command_hq_piece01_destruct02_lod05.rigid_model"	"2_2"	"ottoman_fort_command_hq_piece01_destruct02"
"-1911499276"	"RigidModels\\Buildings\\west_euro_townhall\\west_euro_townhall_piece02_destruct02_lod01.rigid_model"	"3_1"	"west_euro_townhall_piece02_destruct02"
"-1909396294"	"RigidModels/CampaignBuildings/Buildings/Prestige/Prestige_ledreborg.rigid_model"	"0"	"Prestige_ledreborg"
"-1908814354"	"RigidModels/CampaignBuildings/CampaignAgentIcons/agent_ID_sweden_republic.rigid_model"	"0"	"agent_ID_sweden_republic"
"-1907582506"	"RigidModels\\Buildings\\american_townhall\\american_townhall_piece01_destruct02_lod01.rigid_model"	"3_1"	"american_townhall_piece01_destruct02"
"-1907226242"	"RigidModels\\Buildings\\jamestown_church\\jamestown_church_piece01_destruct02_lod05.rigid_model"	"2_2"	"jamestown_church_piece01_destruct02"
"-1905156548"	"RigidModels\\Buildings\\west_euro_hut04\\west_euro_hut04_piece01_destruct02_lod05.rigid_model"	"2_2"	"west_euro_hut04_piece01_destruct02"
"-1904006713"	"RigidModels\\Buildings\\american_house02b\\american_house02b_piece01_destruct01_lod03.rigid_model"	"3_2"	"american_house02b_piece01_destruct01"
"-1903332970"	"RigidModels\\Buildings\\ottoman_large_fort_armoury01\\ottoman_large_fort_armoury01_piece01_destruct03_lod05.rigid_model"	"3_3"	"ottoman_large_fort_armoury01_piece01_destruct03"
"-1903206000"	"RigidModels\\Buildings\\fort_indian\\fort_indian_piece03_destruct02_lod01.rigid_model"	"3_1"	"fort_indian_piece03_destruct02"
"-1902110178"	"RigidModels\\Buildings\\north_euro_house07a\\north_euro_house07a_piece01_destruct02_lod05.rigid_model"	"2_2"	"north_euro_house07a_piece01_destruct02"
"-1898818350"	"RigidModels/CampaignBuildings/Buildings/IND/IND_resource_timber_lvl1_blend.rigid_model"	"0"	"IND_resource_timber_lvl1"
"-1898774657"	"RigidModels\\Buildings\\prop_town_wooden_bench\\prop_town_wooden_bench_piece01_destruct02_lod01.rigid_model"	"2_1"	"prop_town_wooden_bench_piece01_destruct02"
"-1898499706"	"RigidModels\\Buildings\\fort_ottoman\\fort_ottoman_piece01_destruct01_lod01.rigid_model"	"3_1"	"fort_ottoman_piece01_destruct01"
"-1893932376"	"RigidModels\\Buildings\\ottoman_house05\\ottoman_house05_piece01_destruct01_lod03.rigid_model"	"3_2"	"ottoman_house05_piece01_destruct01"
"-1893659005"	"RigidModels\\Buildings\\fort_jamestown\\fort_jamestown_piece05_destruct01_lod03.rigid_model"	"3_2"	"fort_jamestown_piece05_destruct01"
"-1892761412"	"RigidModels\\Buildings\\fort_star\\fort_star_piece03_destruct02_lod05.rigid_model"	"3_3"	"fort_star_piece03_destruct02"
"-1892623211"	"RigidModels\\Buildings\\american_rural02\\american_rural02_piece01_destruct02_lod05.rigid_model"	"2_2"	"american_rural02_piece01_destruct02"
"-1892171053"	"RigidModels\\Buildings\\west_euro_house03\\west_euro_house03_piece01_destruct01_lod04.rigid_model"	"5_4"	"west_euro_house03_piece01_destruct01"
"-1888718259"	"RigidModels\\Buildings\\south_euro_house06b\\south_euro_house06b_piece01_destruct01_lod01.rigid_model"	"3_1"	"south_euro_house06b_piece01_destruct01"
"-1888056022"	"RigidModels/CampaignBuildings/Buildings/IND/IND_city_naval_lvl3.rigid_model"	"0"	"IND_city_naval_lvl3"
"-1887954045"	"RigidModels\\Buildings\\north_euro_house11b\\north_euro_house11b_piece01_destruct01_lod03.rigid_model"	"3_2"	"north_euro_house11b_piece01_destruct01"
"-1884618502"	"RigidModels\\Buildings\\indian_town_hall\\indian_town_hall_piece02_destruct01_lod01.rigid_model"	"3_1"	"indian_town_hall_piece02_destruct01"
"-1882869541"	"RigidModels\\Buildings\\ottoman_house05b\\ottoman_house05b_piece01_destruct01_lod05.rigid_model"	"3_3"	"ottoman_house05b_piece01_destruct01"
"-1881555849"	"RigidModels/CampaignBuildings/Templates/OTT/OTT_city_5_slot_fortifications_lvl0.rigid_model"	"0"	"OTT_City_5_slot_fortifications_lvl0"
"-1879405270"	"RigidModels\\Buildings\\west_euro_townhall\\west_euro_townhall_piece01_destruct03_lod01.rigid_model"	"3_1"	"west_euro_townhall_piece01_destruct03"
"-1879108778"	"RigidModels/CampaignBuildings/Templates/IND/IND_City_5_slot_fortified_minibuildings_wealth4.rigid_model"	"0"	"IND_City_5_slot_fortified_minibuildings_wealth4"
"-1874564741"	"RigidModels\\Buildings\\east_euro_stone_bridge\\east_euro_stone_bridge_piece02_destruct02_lod05.rigid_model"	"2_2"	"east_euro_stone_bridge_piece02_destruct02"
"-1873185176"	"RigidModels\\Buildings\\european_warehouse03\\european_warehouse03_piece02_destruct03_lod01.rigid_model"	"3_1"	"european_warehouse03_piece02_destruct03"
"-1872768165"	"RigidModels\\Buildings\\american_rural01\\american_rural01_piece01_destruct01_lod01.rigid_model"	"3_1"	"american_rural01_piece01_destruct01"
"-1872347818"	"RigidModels\\WarscapeFrame\\ai_hints\\town_cluster.rigid_model"	"1_1"	"town_cluster_marker"
"-1870851919"	"RigidModels\\Buildings\\native_house02b\\native_house02b_piece01_destruct01_lod01.rigid_model"	"3_1"	"native_house02b_piece01_destruct01"
"-1870740036"	"RigidModels\\Buildings\\fort_indian_small\\fort_indian_small_piece07_destruct02_lod01.rigid_model"	"3_1"	"fort_indian_small_piece07_destruct02"
"-1868311264"	"RigidModels\\Buildings\\indian_large_fort_hq\\indian_large_fort_hq_piece02_destruct01_lod05.rigid_model"	"3_3"	"indian_large_fort_hq_piece02_destruct01"
"-1868303138"	"RigidModels/CampaignBuildings/Buildings/OTT/OTT_resource_timber_lvl1.rigid_model"	"0"	"OTT_resource_timber_lvl1"
"-1864858347"	"RigidModels\\Buildings\\fort_jamestown\\fort_jamestown_piece04_destruct01_lod01.rigid_model"	"3_1"	"fort_jamestown_piece04_destruct01"
"-1864557856"	"RigidModels\\Buildings\\indian_fort_command_hq\\indian_fort_command_hq_piece01_destruct01_lod05.rigid_model"	"3_3"	"indian_fort_command_hq_piece01_destruct01"
"-1864389386"	"RigidModels/CampaignBuildings/CampaignAgentIcons/agent_ID_denmark.rigid_model"	"0"	"agent_ID_denmark"
"-1863250696"	"RigidModels\\Buildings\\ottoman_hut02\\ottoman_hut02_piece01_destruct01_lod05.rigid_model"	"3_3"	"ottoman_hut02_piece01_destruct01"
"-1860751683"	"RigidModels\\Buildings\\east_euro_church\\east_euro_church_piece01_destruct02_lod05.rigid_model"	"0"	"east_euro_church_piece01_destruct02"
"-1860587389"	"rigidmodels/campaignbuildings/Buildings/generic/slot_resource_plantation_cotton_lvl0_blend.rigid_model"	"0"	"Slot_resource_plantation_egypt"
"-1860447603"	"RigidModels\\Buildings\\ottoman_house07\\ottoman_house07_piece01_destruct02_lod05.rigid_model"	"2_2"	"ottoman_house07_piece01_destruct02"
"-1859028656"	"RigidModels\\Buildings\\north_euro_stone_bridge\\north_euro_stone_bridge_piece02_destruct02_lod01.rigid_model"	"3_1"	"north_euro_stone_bridge_piece02_destruct02"
"-1857279278"	"RigidModels\\Buildings\\south_euro_house09\\south_euro_house09_piece01_destruct01_lod03.rigid_model"	"3_2"	"south_euro_house09_piece01_destruct01"
"-1857111572"	"RigidModels\\Buildings\\european_warehouse02\\european_warehouse02_piece01_destruct02_lod03.rigid_model"	"3_2"	"european_warehouse02_piece01_destruct02"
"-1856990330"	"RigidModels/CampaignBuildings/CampaignAgentIcons/agent_ID_united_states.rigid_model"	"0"	"agent_ID_united_states"
"-1855667114"	"RigidModels\\Buildings\\ottoman_large_fort_command_hq\\ottoman_large_fort_command_hq_piece03_destruct03_lod03.rigid_model"	"3_2"	"ottoman_large_fort_command_hq_piece03_destruct03"
"-1854315736"	"RigidModels\\Buildings\\american_house06\\american_house06_piece01_destruct02_lod01.rigid_model"	"2_1"	"american_house06_piece01_destruct02"
"-1854171701"	"RigidModels\\Buildings\\west_euro_stone_bridge\\west_euro_stone_bridge_piece02_destruct02_lod05.rigid_model"	"3_3"	"west_euro_stone_bridge_piece02_destruct02"
"-1854075070"	"RigidModels\\Buildings\\north_euro_house13a\\north_euro_house13a_piece01_destruct02_lod05.rigid_model"	"2_2"	"north_euro_house13a_piece01_destruct02"
"-1853763651"	"RigidModels\\Buildings\\fort_stockade\\fort_stockade_piece03_destruct02_lod01.rigid_model"	"3_1"	"fort_stockade_piece03_destruct02"
"-1853381141"	"RigidModels\\Buildings\\fort_indian\\fort_indian_piece11_destruct01_lod01.rigid_model"	"3_1"	"fort_indian_piece11_destruct01"
"-1851182199"	"RigidModels\\Buildings\\north_euro_house09a\\north_euro_house09a_piece01_destruct01_lod03.rigid_model"	"3_2"	"north_euro_house09a_piece01_destruct01"
"-1849493445"	"RigidModels\\CampaignBuildings\\SiegeModels\\OTT_campaign_city_5slot_siege.rigid_model"	"0"	"OTT_campaign_city_5slot_siege"
"-1847359094"	"RigidModels\\Buildings\\american_bridge_refined\\american_bridge_refined_piece02_destruct02_lod01.rigid_model"	"1_1"	"american_bridge_refined_piece02_destruct02"
"-1846824210"	"RigidModels/CampaignBuildings/Buildings/EU/EU_city_culture_lvl3_observatory.rigid_model"	"0"	"EU_city_culture_lvl3_observatory"
"-1846575602"	"RigidModels/CampaignBuildings/Templates/OTT/OTT_city_4_slot_fortifications_lvl2.rigid_model"	"0"	"OTT_City_4_slot_fortifications_lvl2"
"-1845802203"	"RigidModels\\Buildings\\ottoman_farmhouse\\ottoman_farmhouse_piece01_destruct01_lod03.rigid_model"	"3_2"	"ottoman_farmhouse_piece01_destruct01"
"-1845644116"	"RigidModels\\Buildings\\ottoman_townhall\\ottoman_townhall_piece03_destruct03_lod03.rigid_model"	"3_2"	"ottoman_townhall_piece03_destruct03"
"-1844982005"	"RigidModels\\Buildings\\ottoman_hut06\\ottoman_hut06_piece01_destruct01_lod05.rigid_model"	"3_3"	"ottoman_hut06_piece01_destruct01"
"-1844797952"	"RigidModels\\Buildings\\european_warehouse01\\european_warehouse01_piece02_destruct01_lod01.rigid_model"	"3_1"	"european_warehouse01_piece02_destruct01"
"-1842728663"	"RigidModels\\Buildings\\prop_town_wooden_bench\\prop_town_wooden_bench_piece01_destruct01_lod01.rigid_model"	"2_1"	"prop_town_wooden_bench_piece01_destruct01"
"-1841826932"	"RigidModels\\Buildings\\fort_jamestown\\fort_jamestown_piece03_destruct01_lod01.rigid_model"	"3_1"	"fort_jamestown_piece03_destruct01"
"-1839024364"	"RigidModels\\Buildings\\west_euro_house08\\west_euro_house08_piece01_destruct01_lod01.rigid_model"	"3_1"	"west_euro_house08_piece01_destruct01"
"-1838294956"	"RigidModels\\Buildings\\indian_house04b\\indian_house04b_piece01_destruct01_lod03.rigid_model"	"5_3"	"indian_house04b_piece01_destruct01"
"-1837909187"	"RigidModels\\Buildings\\fort_indian\\fort_indian_piece09_destruct01_lod05.rigid_model"	"3_3"	"fort_indian_piece09_destruct01"
"-1837088529"	"RigidModels\\Buildings\\prop_town_market_stall05\\prop_town_market_stall05_piece01_destruct01_lod03.rigid_model"	"3_2"	"prop_town_market_stall05_piece01_destruct01"
"-1836490449"	"RigidModels\\Buildings\\western_fort_barracks\\western_fort_barracks_piece01_destruct01_lod03.rigid_model"	"3_2"	"western_fort_barracks_piece01_destruct01"
"-1835456477"	"RigidModels\\Buildings\\fort_euro_wooden\\fort_euro_wooden_piece02_destruct01_lod03.rigid_model"	"3_2"	"fort_euro_wooden_piece02_destruct01"
"-1835164973"	"RigidModels\\Buildings\\east_euro_townhall\\east_euro_townhall_piece02_destruct03_lod01.rigid_model"	"3_1"	"east_euro_townhall_piece02_destruct03"
"-1835026910"	"RigidModels/CampaignBuildings/Buildings/EU/EU_resource_plantation_tobacco_lvl2.rigid_model"	"0"	"EU_resource_plantation_tobacco_lvl2"
"-1831814275"	"RigidModels\\Buildings\\native_house04\\native_house04_piece01_destruct01_lod05.rigid_model"	"3_3"	"native_house04_piece01_destruct01"
"-1831386750"	"RigidModels\\Buildings\\south_euro_hut03\\south_euro_hut03_piece01_destruct01_lod01.rigid_model"	"3_1"	"south_euro_hut03_piece01_destruct01"
"-1831204384"	"RigidModels\\Buildings\\north_euro_house12\\north_euro_house12_piece01_destruct02_lod05.rigid_model"	"2_2"	"north_euro_house12_piece01_destruct02"
"-1829108422"	"RigidModels\\Buildings\\south_euro_farmhouse\\south_euro_farmhouse_piece01_destruct03_lod01.rigid_model"	"2_1"	"south_euro_farmhouse_piece01_destruct03"
"-1827849626"	"RigidModels\\Buildings\\north_euro_rural03\\north_euro_rural03_piece01_destruct01_lod03.rigid_model"	"3_2"	"north_euro_rural03_piece01_destruct01"
"-1826272361"	"RigidModels\\Buildings\\fort_jamestown\\fort_jamestown_piece02_destruct03_lod05.rigid_model"	"3_3"	"fort_jamestown_piece02_destruct03"
"-1825916916"	"RigidModels/CampaignBuildings/Buildings/IND/IND_town_military_lvl1.rigid_model"	"0"	"IND_town_military_lvl1"
"-1824933974"	"RigidModels\\Buildings\\fort_star\\fort_star_piece07_destruct03_lod05.rigid_model"	"3_3"	"fort_star_piece07_destruct03"
"-1823697251"	"RigidModels\\Buildings\\west_euro_hut01\\west_euro_hut01_piece01_destruct02_lod05.rigid_model"	"2_2"	"west_euro_hut01_piece01_destruct02"
"-1823050027"	"RigidModels\\Buildings\\euro_stone_barracks\\euro_stone_barracks_piece02_destruct01_lod01.rigid_model"	"3_1"	"euro_stone_barracks_piece02_destruct01"
"-1822966732"	"RigidModels/CampaignBuildings/Buildings/eu/eu_town_ind_lvl1_metalworks.rigid_model"	"0"	"eu_town_ind_lvl1_metalworks"
"-1822344300"	"RigidModels\\Buildings\\ottoman_large_fort_barracks\\ottoman_large_fort_barracks_piece01_destruct01_lod03.rigid_model"	"3_2"	"ottoman_large_fort_barracks_piece01_destruct01"
"-1820929939"	"RigidModels\\Buildings\\west_euro_farmhouse02\\west_euro_farmhouse02_piece01_destruct02_lod01.rigid_model"	"3_1"	"west_euro_farmhouse02_piece01_destruct02"
"-1819658531"	"RigidModels\\Buildings\\fort_star\\fort_star_piece09_destruct02_gate_closed_lod05.rigid_model"	"2_2"	"fort_star_piece09_destruct02_gate_closed"
"-1819376401"	"RigidModels\\Buildings\\american_house05\\american_house05_piece01_destruct01_lod01.rigid_model"	"3_1"	"american_house05_piece01_destruct01"
"-1813906104"	"RigidModels\\Buildings\\euro_stone_command_hq\\euro_stone_command_hq_piece01_destruct02_lod03.rigid_model"	"3_2"	"euro_stone_command_hq_piece01_destruct02"
"-1813201437"	"RigidModels/CampaignBuildings/Templates/IND/IND_City_5_slot_fortified_minibuildings_wealth1.rigid_model"	"0"	"IND_City_5_slot_fortified_minibuildings_wealth1"
"-1811006114"	"RigidModels\\Buildings\\west_euro_house07b\\west_euro_house07b_piece01_destruct01_lod05.rigid_model"	"3_3"	"west_euro_house07b_piece01_destruct01"
"-1810038206"	"RigidModels\\Buildings\\native_house09\\native_house09_piece01_destruct01_lod03.rigid_model"	"3_2"	"native_house09_piece01_destruct01"
"-1807014634"	"RigidModels\\Buildings\\north_euro_house09a\\north_euro_house09a_piece01_destruct01_lod05.rigid_model"	"3_3"	"north_euro_house09a_piece01_destruct01"
"-1805711605"	"RigidModels\\Buildings\\american_house06b\\american_house06b_piece01_destruct01_lod01.rigid_model"	"3_1"	"american_house06b_piece01_destruct01"
"-1804138766"	"RigidModels\\Buildings\\north_euro_house07a\\north_euro_house07a_piece01_destruct01_lod01.rigid_model"	"3_1"	"north_euro_house07a_piece01_destruct01"
"-1801662726"	"RigidModels\\Buildings\\fort_jamestown\\fort_jamestown_piece06_destruct03_lod03.rigid_model"	"3_2"	"fort_jamestown_piece06_destruct03"
"-1801390962"	"RigidModels\\Buildings\\indian_rural03\\indian_rural03_piece01_destruct01_lod01.rigid_model"	"3_1"	"indian_rural03_piece01_destruct01"
"-1801364181"	"RigidModels/CampaignBuildings/Templates/NA/NA_city_1_slot_minibuildings_wealth4.rigid_model"	"0"	"NA_City_1_slot_minibuildings_wealth4"
"-1799685041"	"RigidModels\\Buildings\\east_euro_house03\\east_euro_house03_piece01_destruct01_lod05.rigid_model"	"3_3"	"east_euro_house03_piece01_destruct01"
"-1798944265"	"RigidModels\\Buildings\\ottoman_large_fort_command_hq\\ottoman_large_fort_command_hq_piece01_destruct01_lod05.rigid_model"	"3_3"	"ottoman_large_fort_command_hq_piece01_destruct01"
"-1797815823"	"RigidModels\\Buildings\\native_house03b\\native_house03b_piece01_destruct01_lod03.rigid_model"	"3_2"	"native_house03b_piece01_destruct01"
"-1795039549"	"rigidmodels\\campaignbuildings\\buildings\\eu\\eu_town_education_lvl2_secular.rigid_model"	"0"	"EU_town_education_lvl2_secular"
