name,category,volume,min_pitch,max_pitch,min_dist,max_dist,falloff,low_pass_freq_cutoff,priority,looped,playback,group,probability,is_2d,streamed,fade_in,fade_out,start_delay,random_trigger_delay,rand_volume,priority_reduction_by_distance,loop_start_block,loop_end_block,mute_when_game_speed_changed,game_mode_stay_in_memory,PROBABILITY_REDUCTION_PER_NUM_SAME_SOUND_EVENTS_FROM_SAME_SOUND_GROUP_PLAYING,speaker_output,APPLY_LAUNCH_DELAY_RELATIVE_TO_DISTANCE_FROM_LISTENER,PROBABILITY_REDUCTION_PER_ANY_SOUND_EVENTS_FROM_SAME_SOUND_GROUP_PLAYING,FADE_TYPE,RESERVED_3,RESERVED_4,RESERVED_5,RESERVED_6,MAX_NUMBER_OF_SOUNDS_PLAYING_AT_ONCE,DELAY_BEFORE_SOUND_CAN_PLAY_AGAIN,wavefile_1,wavefile_2,wavefile_3,wavefile_4,wavefile_5,wavefile_6,wavefile_7,wavefile_8,wavefile_9,wavefile_10,wavefile_11,wavefile_12,wavefile_13,wavefile_14,wavefile_15,wavefile_16,wavefile_17,wavefile_18,wavefile_19,wavefile_20,wavefile_21,wavefile_22,wavefile_23,wavefile_24,wavefile_25,wavefile_26,wavefile_27,wavefile_28,wavefile_29,wavefile_30,wavefile_31,wavefile_32,wavefile_33,wavefile_34,wavefile_35,wavefile_36,wavefile_37,wavefile_38,wavefile_39,wavefile_40,wavefile_41,wavefile_42,wavefile_43,wavefile_44,wavefile_45,wavefile_46,wavefile_47,wavefile_48
unnamed_event_26,wildlife,0.320000,-2.000000,2.000000,0.150000,100.000000,1.000000,0.000000,50.000000,0.000000,random,sfx,0.500000,0.000000,0.000000,1.000000,2.000000,0.000000,0.000000,0.000000,0.800000,0.000000,0.000000,1.000000,none,-1.000000,default,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1000.000000,0.000000,sfx\land\birds\middleeastern\emp_lib_birds_middleeastern_04_v1.00_gme.wav,sfx\land\birds\middleeastern\emp_lib_birds_middleeastern_08_v1.00_gme.wav,sfx\land\birds\middleeastern\emp_lib_birds_middleeastern_09_v1.00_gme.wav,sfx\land\birds\middleeastern\emp_lib_birds_middleeastern_10_v1.00_gme.wav,sfx\land\birds\middleeastern\emp_lib_birds_middleeastern_11_v1.00_gme.wav,sfx\land\birds\middleeastern\emp_lib_birds_middleeastern_12_v1.00_gme.wav,sfx\land\birds\middleeastern\emp_lib_birds_middleeastern_19_v1.00_gme.wav,sfx\land\birds\middleeastern\emp_lib_birds_middleeastern_20_v1.00_gme.wav,sfx\land\birds\middleeastern\emp_lib_birds_middleeastern_21_v1.00_gme.wav,sfx\land\birds\middleeastern\emp_lib_birds_middleeastern_26_v1.00_gme.wav,sfx\land\birds\middleeastern\emp_lib_birds_middleeastern_27_v1.00_gme.wav,sfx\land\birds\middleeastern\emp_lib_birds_middleeastern_28_v1.00_gme.wav,sfx\land\birds\middleeastern\emp_lib_birds_middleeastern_29_v1.00_gme.wav,sfx\land\birds\indian\emp_lib_birds_indian_30_v1.00_gme.wav,sfx\land\birds\middleeastern\emp_lib_birds_middleeastern_31_v1.00_gme.wav,sfx\land\birds\middleeastern\emp_lib_birds_middleeastern_32_v1.00_gme.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
unnamed_event_27,wildlife,0.320000,-2.000000,2.000000,0.150000,100.000000,1.000000,0.000000,50.000000,0.000000,random,sfx,0.200000,0.000000,0.000000,1.000000,2.000000,0.000000,0.000000,0.000000,0.800000,0.000000,0.000000,1.000000,none,-1.000000,default,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1000.000000,0.000000,sfx\land\birds\middleeastern\emp_lib_birds_middleeastern_04_v1.00_gme.wav,sfx\land\birds\middleeastern\emp_lib_birds_middleeastern_08_v1.00_gme.wav,sfx\land\birds\middleeastern\emp_lib_birds_middleeastern_09_v1.00_gme.wav,sfx\land\birds\middleeastern\emp_lib_birds_middleeastern_10_v1.00_gme.wav,sfx\land\birds\middleeastern\emp_lib_birds_middleeastern_11_v1.00_gme.wav,sfx\land\birds\middleeastern\emp_lib_birds_middleeastern_12_v1.00_gme.wav,sfx\land\birds\middleeastern\emp_lib_birds_middleeastern_19_v1.00_gme.wav,sfx\land\birds\middleeastern\emp_lib_birds_middleeastern_20_v1.00_gme.wav,sfx\land\birds\middleeastern\emp_lib_birds_middleeastern_21_v1.00_gme.wav,sfx\land\birds\middleeastern\emp_lib_birds_middleeastern_26_v1.00_gme.wav,sfx\land\birds\middleeastern\emp_lib_birds_middleeastern_27_v1.00_gme.wav,sfx\land\birds\middleeastern\emp_lib_birds_middleeastern_28_v1.00_gme.wav,sfx\land\birds\middleeastern\emp_lib_birds_middleeastern_29_v1.00_gme.wav,sfx\land\birds\indian\emp_lib_birds_indian_30_v1.00_gme.wav,sfx\land\birds\middleeastern\emp_lib_birds_middleeastern_31_v1.00_gme.wav,sfx\land\birds\middleeastern\emp_lib_birds_middleeastern_32_v1.00_gme.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
unnamed_event_28,wildlife,0.320000,-2.000000,2.000000,0.150000,100.000000,1.000000,0.000000,50.000000,0.000000,random,sfx,1.000000,0.000000,0.000000,1.000000,2.000000,0.000000,0.000000,0.000000,0.800000,0.000000,0.000000,1.000000,none,-1.000000,default,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1000.000000,0.000000,sfx\land\birds\indian\emp_lib_birds_indian_01_v1.00_gme.wav,sfx\land\birds\indian\emp_lib_birds_indian_03_v1.00_gme.wav,sfx\land\birds\indian\emp_lib_birds_indian_04_v1.00_gme.wav,sfx\land\birds\indian\emp_lib_birds_indian_05_v1.00_gme.wav,sfx\land\birds\indian\emp_lib_birds_indian_06_v1.00_gme.wav,sfx\land\birds\indian\emp_lib_birds_indian_07_v1.00_gme.wav,sfx\land\birds\indian\emp_lib_birds_indian_08_v1.00_gme.wav,sfx\land\birds\indian\emp_lib_birds_indian_09_v1.00_gme.wav,sfx\land\birds\indian\emp_lib_birds_indian_10_v1.00_gme.wav,sfx\land\birds\indian\emp_lib_birds_indian_11_v1.00_gme.wav,sfx\land\birds\indian\emp_lib_birds_indian_12_v1.00_gme.wav,sfx\land\birds\indian\emp_lib_birds_indian_13_v1.00_gme.wav,sfx\land\birds\indian\emp_lib_birds_indian_14_v1.00_gme.wav,sfx\land\birds\indian\emp_lib_birds_indian_15_v1.00_gme.wav,sfx\land\birds\indian\emp_lib_birds_indian_16_v1.00_gme.wav,sfx\land\birds\indian\emp_lib_birds_indian_17_v1.00_gme.wav,sfx\land\birds\indian\emp_lib_birds_indian_18_v1.00_gme.wav,sfx\land\birds\indian\emp_lib_birds_indian_19_v1.00_gme.wav,sfx\land\birds\indian\emp_lib_birds_indian_20_v1.00_gme.wav,sfx\land\birds\indian\emp_lib_birds_indian_21_v1.00_gme.wav,sfx\land\birds\indian\emp_lib_birds_indian_22_v1.00_gme.wav,sfx\land\birds\indian\emp_lib_birds_indian_23_v1.00_gme.wav,sfx\land\birds\indian\emp_lib_birds_indian_24_v1.00_gme.wav,sfx\land\birds\indian\emp_lib_birds_indian_25_v1.00_gme.wav,sfx\land\birds\indian\emp_lib_birds_indian_26_v1.00_gme.wav,sfx\land\birds\indian\emp_lib_birds_indian_27_v1.00_gme.wav,sfx\land\birds\indian\emp_lib_birds_indian_28_v1.00_gme.wav,sfx\land\birds\indian\emp_lib_birds_indian_29_v1.00_gme.wav,sfx\land\birds\indian\emp_lib_birds_indian_30_v1.00_gme.wav,sfx\land\birds\indian\emp_lib_birds_indian_31_v1.00_gme.wav,sfx\land\birds\indian\emp_lib_birds_indian_32_v1.00_gme.wav,sfx\land\birds\indian\emp_lib_birds_indian_33_v1.00_gme.wav,,,,,,,,,,,,,,,,
unnamed_event_29,wildlife,0.320000,-2.000000,2.000000,0.150000,100.000000,1.000000,0.000000,50.000000,0.000000,random,sfx,0.500000,0.000000,0.000000,1.000000,2.000000,0.000000,0.000000,0.000000,0.800000,0.000000,0.000000,1.000000,none,-1.000000,default,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1000.000000,0.000000,sfx\land\birds\indian\emp_lib_birds_indian_01_v1.00_gme.wav,sfx\land\birds\indian\emp_lib_birds_indian_03_v1.00_gme.wav,sfx\land\birds\indian\emp_lib_birds_indian_07_v1.00_gme.wav,sfx\land\birds\indian\emp_lib_birds_indian_08_v1.00_gme.wav,sfx\land\birds\indian\emp_lib_birds_indian_10_v1.00_gme.wav,sfx\land\birds\indian\emp_lib_birds_indian_17_v1.00_gme.wav,sfx\land\birds\indian\emp_lib_birds_indian_18_v1.00_gme.wav,sfx\land\birds\indian\emp_lib_birds_indian_19_v1.00_gme.wav,sfx\land\birds\indian\emp_lib_birds_indian_20_v1.00_gme.wav,sfx\land\birds\indian\emp_lib_birds_indian_21_v1.00_gme.wav,sfx\land\birds\indian\emp_lib_birds_indian_23_v1.00_gme.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
unnamed_event_30,wildlife,0.320000,-2.000000,2.000000,0.150000,100.000000,1.000000,0.000000,50.000000,0.000000,random,sfx,0.500000,0.000000,0.000000,1.000000,2.000000,0.000000,0.000000,0.000000,0.800000,0.000000,0.000000,1.000000,none,-1.000000,default,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1000.000000,0.000000,sfx\land\birds\indian\emp_lib_birds_indian_01_v1.00_gme.wav,sfx\land\birds\indian\emp_lib_birds_indian_03_v1.00_gme.wav,sfx\land\birds\indian\emp_lib_birds_indian_07_v1.00_gme.wav,sfx\land\birds\indian\emp_lib_birds_indian_08_v1.00_gme.wav,sfx\land\birds\indian\emp_lib_birds_indian_10_v1.00_gme.wav,sfx\land\birds\indian\emp_lib_birds_indian_17_v1.00_gme.wav,sfx\land\birds\indian\emp_lib_birds_indian_18_v1.00_gme.wav,sfx\land\birds\indian\emp_lib_birds_indian_19_v1.00_gme.wav,sfx\land\birds\indian\emp_lib_birds_indian_20_v1.00_gme.wav,sfx\land\birds\indian\emp_lib_birds_indian_21_v1.00_gme.wav,sfx\land\birds\indian\emp_lib_birds_indian_23_v1.00_gme.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
unnamed_event_31,wildlife,0.320000,-2.000000,2.000000,0.150000,100.000000,1.000000,0.000000,50.000000,0.000000,random,sfx,0.200000,0.000000,0.000000,1.000000,2.000000,0.000000,0.000000,0.000000,0.800000,0.000000,0.000000,1.000000,none,-1.000000,default,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1000.000000,0.000000,sfx\land\birds\indian\emp_lib_birds_indian_01_v1.00_gme.wav,sfx\land\birds\indian\emp_lib_birds_indian_03_v1.00_gme.wav,sfx\land\birds\indian\emp_lib_birds_indian_07_v1.00_gme.wav,sfx\land\birds\indian\emp_lib_birds_indian_08_v1.00_gme.wav,sfx\land\birds\indian\emp_lib_birds_indian_10_v1.00_gme.wav,sfx\land\birds\indian\emp_lib_birds_indian_17_v1.00_gme.wav,sfx\land\birds\indian\emp_lib_birds_indian_18_v1.00_gme.wav,sfx\land\birds\indian\emp_lib_birds_indian_19_v1.00_gme.wav,sfx\land\birds\indian\emp_lib_birds_indian_20_v1.00_gme.wav,sfx\land\birds\indian\emp_lib_birds_indian_21_v1.00_gme.wav,sfx\land\birds\indian\emp_lib_birds_indian_23_v1.00_gme.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
unnamed_event_32,wildlife,0.320000,-2.000000,2.000000,0.150000,100.000000,1.000000,0.000000,50.000000,0.000000,random,sfx,1.000000,0.000000,0.000000,1.000000,2.000000,0.000000,0.000000,0.000000,0.800000,0.000000,0.000000,1.000000,none,-1.000000,default,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1000.000000,0.000000,sfx\land\birds\american\emp_lib_birds_american_02_v1.00_gme.wav,sfx\land\birds\american\emp_lib_birds_american_03_v1.00_gme.wav,sfx\land\birds\american\emp_lib_birds_american_04_v1.00_gme.wav,sfx\land\birds\american\emp_lib_birds_american_05_v1.00_gme.wav,sfx\land\birds\american\emp_lib_birds_american_06_v1.00_gme.wav,sfx\land\birds\american\emp_lib_birds_american_07_v1.00_gme.wav,sfx\land\birds\american\emp_lib_birds_american_08_v1.00_gme.wav,sfx\land\birds\american\emp_lib_birds_american_09_v1.00_gme.wav,sfx\land\birds\american\emp_lib_birds_american_10_v1.00_gme.wav,sfx\land\birds\american\emp_lib_birds_american_11_v1.00_gme.wav,sfx\land\birds\american\emp_lib_birds_american_12_v1.00_gme.wav,sfx\land\birds\american\emp_lib_birds_american_13_v1.00_gme.wav,sfx\land\birds\american\emp_lib_birds_american_14_v1.00_gme.wav,sfx\land\birds\american\emp_lib_birds_american_15_v1.00_gme.wav,sfx\land\birds\american\emp_lib_birds_american_16_v1.00_gme.wav,sfx\land\birds\american\emp_lib_birds_american_17_v1.00_gme.wav,sfx\land\birds\american\emp_lib_birds_american_18_v1.00_gme.wav,sfx\land\birds\american\emp_lib_birds_american_19_v1.00_gme.wav,sfx\land\birds\american\emp_lib_birds_american_20_v1.00_gme.wav,sfx\land\birds\american\emp_lib_birds_american_21_v1.00_gme.wav,sfx\land\birds\american\emp_lib_birds_american_22_v1.00_gme.wav,sfx\land\birds\american\emp_lib_birds_american_23_v1.00_gme.wav,sfx\land\birds\american\emp_lib_birds_american_24_v1.00_gme.wav,sfx\land\birds\american\emp_lib_birds_american_25_v1.00_gme.wav,sfx\land\birds\american\emp_lib_birds_american_26_v1.00_gme.wav,sfx\land\birds\american\emp_lib_birds_american_27_v1.00_gme.wav,sfx\land\birds\american\emp_lib_birds_american_28_v1.00_gme.wav,sfx\land\birds\american\emp_lib_birds_american_29_v1.00_gme.wav,sfx\land\birds\american\emp_lib_birds_american_30_v1.00_gme.wav,sfx\land\birds\american\emp_lib_birds_american_31_v1.00_gme.wav,sfx\land\birds\american\emp_lib_birds_american_32_v1.00_gme.wav,sfx\land\birds\american\emp_lib_birds_american_33_v1.00_gme.wav,sfx\land\birds\american\emp_lib_birds_american_34_v1.00_gme.wav,sfx\land\birds\american\emp_lib_birds_american_35_v1.00_gme.wav,sfx\land\birds\american\emp_lib_birds_american_36_v1.00_gme.wav,sfx\land\birds\american\emp_lib_birds_american_37_v1.00_gme.wav,sfx\land\birds\american\emp_lib_birds_american_38_v1.00_gme.wav,sfx\land\birds\american\emp_lib_birds_american_39_v1.00_gme.wav,sfx\land\birds\american\emp_lib_birds_american_40_v1.00_gme.wav,sfx\land\birds\american\emp_lib_birds_american_41_v1.00_gme.wav,sfx\land\birds\american\emp_lib_birds_american_42_v1.00_gme.wav,sfx\land\birds\european\emp_lib_birds_european_02_v1.00_gme.wav,sfx\land\birds\european\emp_lib_birds_european_03_v1.00_gme.wav,sfx\land\birds\european\emp_lib_birds_european_04_v1.00_gme.wav,sfx\land\birds\european\emp_lib_birds_european_05_v1.00_gme.wav,sfx\land\birds\european\emp_lib_birds_european_06_v1.00_gme.wav,sfx\land\birds\european\emp_lib_birds_european_07_v1.00_gme.wav,
unnamed_event_33,wildlife,0.320000,-2.000000,2.000000,0.150000,100.000000,1.000000,0.000000,50.000000,0.000000,random,sfx,0.500000,0.000000,0.000000,1.000000,2.000000,0.000000,0.000000,0.000000,0.800000,0.000000,0.000000,1.000000,none,-1.000000,default,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1000.000000,0.000000,sfx\land\birds\american\emp_lib_birds_american_05_v1.00_gme.wav,sfx\land\birds\american\emp_lib_birds_american_06_v1.00_gme.wav,sfx\land\birds\american\emp_lib_birds_american_07_v1.00_gme.wav,sfx\land\birds\american\emp_lib_birds_american_08_v1.00_gme.wav,sfx\land\birds\american\emp_lib_birds_american_09_v1.00_gme.wav,sfx\land\birds\american\emp_lib_birds_american_18_v1.00_gme.wav,sfx\land\birds\american\emp_lib_birds_american_19_v1.00_gme.wav,sfx\land\birds\american\emp_lib_birds_american_21_v1.00_gme.wav,sfx\land\birds\american\emp_lib_birds_american_23_v1.00_gme.wav,sfx\land\birds\american\emp_lib_birds_american_24_v1.00_gme.wav,sfx\land\birds\american\emp_lib_birds_american_25_v1.00_gme.wav,sfx\land\birds\american\emp_lib_birds_american_26_v1.00_gme.wav,sfx\land\birds\american\emp_lib_birds_american_27_v1.00_gme.wav,sfx\land\birds\american\emp_lib_birds_american_28_v1.00_gme.wav,sfx\land\birds\american\emp_lib_birds_american_29_v1.00_gme.wav,sfx\land\birds\american\emp_lib_birds_american_31_v1.00_gme.wav,sfx\land\birds\american\emp_lib_birds_american_32_v1.00_gme.wav,sfx\land\birds\american\emp_lib_birds_american_33_v1.00_gme.wav,sfx\land\birds\american\emp_lib_birds_american_34_v1.00_gme.wav,sfx\land\birds\american\emp_lib_birds_american_35_v1.00_gme.wav,sfx\land\birds\american\emp_lib_birds_american_36_v1.00_gme.wav,sfx\land\birds\american\emp_lib_birds_american_38_v1.00_gme.wav,sfx\land\birds\american\emp_lib_birds_american_39_v1.00_gme.wav,,,,,,,,,,,,,,,,,,,,,,,,,
unnamed_event_34,wildlife,0.320000,-2.000000,2.000000,0.150000,100.000000,1.000000,0.000000,50.000000,0.000000,random,sfx,0.500000,0.000000,0.000000,1.000000,2.000000,0.000000,0.000000,0.000000,0.800000,0.000000,0.000000,1.000000,none,-1.000000,default,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1000.000000,0.000000,sfx\land\birds\american\emp_lib_birds_american_05_v1.00_gme.wav,sfx\land\birds\american\emp_lib_birds_american_06_v1.00_gme.wav,sfx\land\birds\american\emp_lib_birds_american_07_v1.00_gme.wav,sfx\land\birds\american\emp_lib_birds_american_08_v1.00_gme.wav,sfx\land\birds\american\emp_lib_birds_american_09_v1.00_gme.wav,sfx\land\birds\american\emp_lib_birds_american_18_v1.00_gme.wav,sfx\land\birds\american\emp_lib_birds_american_19_v1.00_gme.wav,sfx\land\birds\american\emp_lib_birds_american_21_v1.00_gme.wav,sfx\land\birds\american\emp_lib_birds_american_23_v1.00_gme.wav,sfx\land\birds\american\emp_lib_birds_american_24_v1.00_gme.wav,sfx\land\birds\american\emp_lib_birds_american_25_v1.00_gme.wav,sfx\land\birds\american\emp_lib_birds_american_26_v1.00_gme.wav,sfx\land\birds\american\emp_lib_birds_american_27_v1.00_gme.wav,sfx\land\birds\american\emp_lib_birds_american_28_v1.00_gme.wav,sfx\land\birds\american\emp_lib_birds_american_29_v1.00_gme.wav,sfx\land\birds\american\emp_lib_birds_american_31_v1.00_gme.wav,sfx\land\birds\american\emp_lib_birds_american_32_v1.00_gme.wav,sfx\land\birds\american\emp_lib_birds_american_33_v1.00_gme.wav,sfx\land\birds\american\emp_lib_birds_american_34_v1.00_gme.wav,sfx\land\birds\american\emp_lib_birds_american_35_v1.00_gme.wav,sfx\land\birds\american\emp_lib_birds_american_36_v1.00_gme.wav,sfx\land\birds\american\emp_lib_birds_american_38_v1.00_gme.wav,sfx\land\birds\american\emp_lib_birds_american_39_v1.00_gme.wav,,,,,,,,,,,,,,,,,,,,,,,,,
unnamed_event_35,wildlife,0.320000,-2.000000,2.000000,0.150000,100.000000,1.000000,0.000000,50.000000,0.000000,random,sfx,0.200000,0.000000,0.000000,1.000000,2.000000,0.000000,0.000000,0.000000,0.800000,0.000000,0.000000,1.000000,none,-1.000000,default,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1000.000000,0.000000,sfx\land\birds\american\emp_lib_birds_american_05_v1.00_gme.wav,sfx\land\birds\american\emp_lib_birds_american_06_v1.00_gme.wav,sfx\land\birds\american\emp_lib_birds_american_07_v1.00_gme.wav,sfx\land\birds\american\emp_lib_birds_american_08_v1.00_gme.wav,sfx\land\birds\american\emp_lib_birds_american_09_v1.00_gme.wav,sfx\land\birds\american\emp_lib_birds_american_18_v1.00_gme.wav,sfx\land\birds\american\emp_lib_birds_american_19_v1.00_gme.wav,sfx\land\birds\american\emp_lib_birds_american_21_v1.00_gme.wav,sfx\land\birds\american\emp_lib_birds_american_23_v1.00_gme.wav,sfx\land\birds\american\emp_lib_birds_american_24_v1.00_gme.wav,sfx\land\birds\american\emp_lib_birds_american_25_v1.00_gme.wav,sfx\land\birds\american\emp_lib_birds_american_26_v1.00_gme.wav,sfx\land\birds\american\emp_lib_birds_american_27_v1.00_gme.wav,sfx\land\birds\american\emp_lib_birds_american_28_v1.00_gme.wav,sfx\land\birds\american\emp_lib_birds_american_29_v1.00_gme.wav,sfx\land\birds\american\emp_lib_birds_american_31_v1.00_gme.wav,sfx\land\birds\american\emp_lib_birds_american_32_v1.00_gme.wav,sfx\land\birds\american\emp_lib_birds_american_33_v1.00_gme.wav,sfx\land\birds\american\emp_lib_birds_american_34_v1.00_gme.wav,sfx\land\birds\american\emp_lib_birds_american_35_v1.00_gme.wav,sfx\land\birds\american\emp_lib_birds_american_36_v1.00_gme.wav,sfx\land\birds\american\emp_lib_birds_american_38_v1.00_gme.wav,sfx\land\birds\american\emp_lib_birds_american_39_v1.00_gme.wav,,,,,,,,,,,,,,,,,,,,,,,,,
unnamed_event_36,wildlife,0.320000,-2.000000,2.000000,0.150000,100.000000,1.000000,0.000000,50.000000,0.000000,random,sfx,1.000000,0.000000,0.000000,1.000000,2.000000,0.000000,0.000000,0.000000,0.800000,0.000000,0.000000,1.000000,none,-1.000000,default,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1000.000000,0.000000,sfx\land\birds\indian\emp_lib_birds_indian_01_v1.00_gme.wav,sfx\land\birds\indian\emp_lib_birds_indian_03_v1.00_gme.wav,sfx\land\birds\indian\emp_lib_birds_indian_04_v1.00_gme.wav,sfx\land\birds\indian\emp_lib_birds_indian_05_v1.00_gme.wav,sfx\land\birds\indian\emp_lib_birds_indian_06_v1.00_gme.wav,sfx\land\birds\indian\emp_lib_birds_indian_07_v1.00_gme.wav,sfx\land\birds\indian\emp_lib_birds_indian_08_v1.00_gme.wav,sfx\land\birds\indian\emp_lib_birds_indian_09_v1.00_gme.wav,sfx\land\birds\indian\emp_lib_birds_indian_10_v1.00_gme.wav,sfx\land\birds\indian\emp_lib_birds_indian_11_v1.00_gme.wav,sfx\land\birds\indian\emp_lib_birds_indian_12_v1.00_gme.wav,sfx\land\birds\indian\emp_lib_birds_indian_13_v1.00_gme.wav,sfx\land\birds\indian\emp_lib_birds_indian_14_v1.00_gme.wav,sfx\land\birds\indian\emp_lib_birds_indian_15_v1.00_gme.wav,sfx\land\birds\indian\emp_lib_birds_indian_16_v1.00_gme.wav,sfx\land\birds\indian\emp_lib_birds_indian_17_v1.00_gme.wav,sfx\land\birds\indian\emp_lib_birds_indian_18_v1.00_gme.wav,sfx\land\birds\indian\emp_lib_birds_indian_19_v1.00_gme.wav,sfx\land\birds\indian\emp_lib_birds_indian_20_v1.00_gme.wav,sfx\land\birds\indian\emp_lib_birds_indian_21_v1.00_gme.wav,sfx\land\birds\indian\emp_lib_birds_indian_22_v1.00_gme.wav,sfx\land\birds\indian\emp_lib_birds_indian_23_v1.00_gme.wav,sfx\land\birds\indian\emp_lib_birds_indian_24_v1.00_gme.wav,sfx\land\birds\indian\emp_lib_birds_indian_25_v1.00_gme.wav,sfx\land\birds\indian\emp_lib_birds_indian_26_v1.00_gme.wav,sfx\land\birds\indian\emp_lib_birds_indian_27_v1.00_gme.wav,sfx\land\birds\indian\emp_lib_birds_indian_28_v1.00_gme.wav,sfx\land\birds\indian\emp_lib_birds_indian_29_v1.00_gme.wav,sfx\land\birds\indian\emp_lib_birds_indian_30_v1.00_gme.wav,sfx\land\birds\indian\emp_lib_birds_indian_31_v1.00_gme.wav,sfx\land\birds\indian\emp_lib_birds_indian_32_v1.00_gme.wav,sfx\land\birds\indian\emp_lib_birds_indian_33_v1.00_gme.wav,sfx\land\birds\indian\emp_lib_birds_indian_34_v1.00_gme.wav,sfx\land\birds\indian\emp_lib_birds_indian_35_v1.00_gme.wav,,,,,,,,,,,,,,
unnamed_event_37,wildlife,0.320000,-2.000000,2.000000,0.150000,100.000000,1.000000,0.000000,50.000000,0.000000,random,sfx,0.500000,0.000000,0.000000,1.000000,2.000000,0.000000,0.000000,0.000000,0.800000,0.000000,0.000000,1.000000,none,-1.000000,default,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1000.000000,0.000000,sfx\land\birds\indian\emp_lib_birds_indian_01_v1.00_gme.wav,sfx\land\birds\indian\emp_lib_birds_indian_03_v1.00_gme.wav,sfx\land\birds\indian\emp_lib_birds_indian_07_v1.00_gme.wav,sfx\land\birds\indian\emp_lib_birds_indian_08_v1.00_gme.wav,sfx\land\birds\indian\emp_lib_birds_indian_10_v1.00_gme.wav,sfx\land\birds\indian\emp_lib_birds_indian_17_v1.00_gme.wav,sfx\land\birds\indian\emp_lib_birds_indian_18_v1.00_gme.wav,sfx\land\birds\indian\emp_lib_birds_indian_19_v1.00_gme.wav,sfx\land\birds\indian\emp_lib_birds_indian_20_v1.00_gme.wav,sfx\land\birds\indian\emp_lib_birds_indian_21_v1.00_gme.wav,sfx\land\birds\indian\emp_lib_birds_indian_23_v1.00_gme.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
unnamed_event_38,wildlife,0.320000,-2.000000,2.000000,0.150000,100.000000,1.000000,0.000000,50.000000,0.000000,random,sfx,0.500000,0.000000,0.000000,1.000000,2.000000,0.000000,0.000000,0.000000,0.800000,0.000000,0.000000,1.000000,none,-1.000000,default,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1000.000000,0.000000,sfx\land\birds\indian\emp_lib_birds_indian_01_v1.00_gme.wav,sfx\land\birds\indian\emp_lib_birds_indian_03_v1.00_gme.wav,sfx\land\birds\indian\emp_lib_birds_indian_07_v1.00_gme.wav,sfx\land\birds\indian\emp_lib_birds_indian_08_v1.00_gme.wav,sfx\land\birds\indian\emp_lib_birds_indian_10_v1.00_gme.wav,sfx\land\birds\indian\emp_lib_birds_indian_17_v1.00_gme.wav,sfx\land\birds\indian\emp_lib_birds_indian_18_v1.00_gme.wav,sfx\land\birds\indian\emp_lib_birds_indian_19_v1.00_gme.wav,sfx\land\birds\indian\emp_lib_birds_indian_20_v1.00_gme.wav,sfx\land\birds\indian\emp_lib_birds_indian_21_v1.00_gme.wav,sfx\land\birds\indian\emp_lib_birds_indian_23_v1.00_gme.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
