key	on_screen_name	category	class	multiplayer_cost	multiplayer_late_cost	create_time	create_cost	unkeep	campaign_action_points	voice	icon_name	info_pic	unit_description_text	region_unit_resource	total_cap	multiplayer_category	mp_available_early	mp_available_middle	mp_available_late	prestige	armed_citizenry	total_cap_mp	unit_type_icon	use_onscreen_name	unit_caste	additional_building_level_requirement	religion_requirement	resource_requirement	in_encyclopedia	unit_recruited_movie	unique_index	is_male	num_audio_vo_variations	audio_language	vo_actor_numbers	supports_first_person
Inf_Sword_Katana_Hero_Shimazu	Shimazu Katana Hero	infantry_melee	infantry_sword	1400	1400	3	1500	200	15	infantry_hero	placeholder	placeholder	Inf_Sword_Katana_Hero		1	mp_sword	true	true	true	0	false	1	sword_infantry	false	samurai				true	hero_katana	146	true	4	UK	0	false
Inf_Sword_Katana_Ronin	Katana Ronin	infantry_melee	infantry_sword	800	800	2	800	150	15	infantry_generic	placeholder	placeholder	Inf_Sword_Katana_Samurai		0	mp_sword	true	true	true	0	false	0	sword_infantry	false	samurai				true	unit_katana_ronin	147	true	4	UK	0	false
Inf_Sword_Katana_Samurai	Katana Samurai	infantry_melee	infantry_sword	750	750	2	750	150	15	infantry_generic	placeholder	placeholder	Inf_Sword_Katana_Samurai		0	mp_sword	true	true	true	0	false	0	sword_infantry	false	samurai				true	unit_samurai_katana	148	true	4	UK	0	false
Inf_Sword_Katana_Samurai_Dojo	Katana Dojo Samurai	infantry_melee	infantry_sword	750	750	1	750	0	15	infantry_generic	placeholder	placeholder	Inf_Sword_Katana_Samurai		1	mp_sword	false	false	false	0	true	0	sword_infantry	false	samurai				false		149	true	4	UK	0	false
Inf_Sword_Katana_Samurai_Hattori	Hattori Katana Samurai	infantry_melee	infantry_sword	800	800	2	750	200	15	infantry_generic	placeholder	placeholder	Inf_Sword_Katana_Samurai		0	mp_sword	true	true	true	0	false	0	sword_infantry	false	samurai				true	unit_samurai_katana	150	true	4	UK	0	false
Inf_Sword_Katana_Samurai_MP	Katana Samurai	infantry_melee	infantry_sword	750	750	2	750	150	15	infantry_generic	placeholder	placeholder	Inf_Sword_Katana_Samurai		0	mp_sword	true	true	true	0	false	0	sword_infantry	false	samurai				true	unit_samurai_katana	151	true	4	UK	0	false
Inf_Sword_Katana_Samurai_Shimazu	Shimazu Katana Samurai	infantry_melee	infantry_sword	800	800	2	650	125	15	infantry_generic	placeholder	placeholder	Inf_Sword_Katana_Samurai		0	mp_sword	true	true	true	0	false	0	sword_infantry	false	samurai				true	unit_samurai_katana	152	true	4	UK	0	false
Inf_Sword_Katana_Wako	Katana Wako	infantry_melee	infantry_sword	500	500	1	500	125	15	infantry_generic	placeholder	placeholder	Inf_Sword_Katana_Wako		0	mp_sword	true	true	true	0	false	0	sword_infantry	false	samurai				false		153	true	4	UK	0	false
Inf_Sword_Nodachi_Samurai	No-Dachi Samurai	infantry_melee	infantry_sword	800	800	2	800	150	15	infantry_generic	placeholder	placeholder	Inf_Sword_Nodachi_Samurai		0	mp_sword	true	true	true	0	false	0	sword_infantry	false	samurai				true	unit_samurai_nodachi	154	true	4	UK	0	false
Inf_Sword_Nodachi_Samurai_Date	Date No-Dachi Samurai	infantry_melee	infantry_sword	850	850	2	700	125	15	infantry_generic	placeholder	placeholder	Inf_Sword_Nodachi_Samurai		0	mp_sword	true	true	true	0	false	0	sword_infantry	false	samurai				true	unit_samurai_nodachi	155	true	4	UK	0	false
Inf_Sword_Nodachi_Samurai_Hattori	Hattori No-Dachi Samurai	infantry_melee	infantry_sword	850	850	2	800	200	15	infantry_generic	placeholder	placeholder	Inf_Sword_Nodachi_Samurai		0	mp_sword	true	true	true	0	false	0	sword_infantry	false	samurai				true	unit_samurai_nodachi	156	true	4	UK	0	false
Inf_Sword_Nodachi_Samurai_MP	No-Dachi Samurai	infantry_melee	infantry_sword	850	850	1	800	150	15	infantry_generic	placeholder	placeholder	Inf_Sword_Nodachi_Samurai		0	mp_sword	true	true	true	0	false	0	sword_infantry	false	samurai				true	unit_samurai_nodachi	157	true	4	UK	0	false
Inf_Sword_Samurai_Retainers	Samurai Retainers	infantry_melee	infantry_sword	0	0	1	0	0	15	infantry_generic	placeholder	placeholder	Inf_Sword_Samurai_Retainers		0	mp_sword	false	false	false	0	true	0	sword_infantry	false	samurai				true		158	true	4	UK	0	false
Light_Ship_Bow_Kobaya	Bow Kobaya	naval_light	naval_light_ship	850	850	1	150	50	50	ship	2deck50	2deck50	Light_Ship_Bow_Ship		0	mp_naval_light	true	true	true	0	false	0	bow_infantry	false	naval				true	ship_light_bow	159	true	3	UK	0	false
Light_Ship_Bow_Kobaya_MP	Bow Kobaya	naval_light	naval_light_ship	500	500	1	500	50	50	ship	2deck50	2deck50	Light_Ship_Bow_Ship		0	mp_naval_light	true	true	true	0	false	6	bow_infantry	false	naval				true	ship_light_bow	161	true	3	UK	0	false
Light_Ship_Bow_Kobaya_Mori	Mori Bow Kobaya	naval_light	naval_light_ship	950	950	1	100	50	50	ship	2deck50	2deck50	Light_Ship_Bow_Ship		0	mp_naval_light	true	true	true	0	false	0	bow_infantry	false	naval				true	ship_light_bow	160	true	3	UK	0	false
Light_Ship_Fire_Bomb_Kobaya	Fire Bomb Kobaya	naval_light	naval_light_ship	1050	1050	1	250	100	50	ship	2deck50	2deck50	Light_Ship_Fire_Bomb_Ship		4	mp_naval_light	true	true	true	0	false	4	bomb_infantry	false	naval				true	ship_light_firebomb	162	true	3	UK	0	false
Light_Ship_Fire_Bomb_Kobaya_MP	Fire Bomb Kobaya	naval_light	naval_light_ship	700	700	1	700	100	50	ship	2deck50	2deck50	Light_Ship_Fire_Bomb_Ship		4	mp_naval_light	true	true	true	0	false	4	bomb_infantry	false	naval				true	ship_light_firebomb	164	true	3	UK	0	false
Light_Ship_Fire_Bomb_Kobaya_Mori	Mori Fire Bomb Kobaya	naval_light	naval_light_ship	1050	1050	1	200	50	50	ship	2deck50	2deck50	Light_Ship_Fire_Bomb_Ship		4	mp_naval_light	true	true	true	0	false	4	bomb_infantry	false	naval				true	ship_light_firebomb	163	true	3	UK	0	false
Light_Ship_Matchlock_Kobaya	Matchlock Kobaya	naval_light	naval_light_ship	950	950	1	200	100	50	ship	2deck50	2deck50	Light_Ship_Matchlock_Ship		0	mp_naval_light	true	true	true	0	false	0	gun_infantry	false	naval				true	ship_light_matchlock	165	true	3	UK	0	false
Light_Ship_Matchlock_Kobaya_MP	Matchlock Kobaya	naval_light	naval_light_ship	950	950	1	950	100	50	ship	2deck50	2deck50	Light_Ship_Matchlock_Ship		0	mp_naval_light	true	true	true	0	false	6	gun_infantry	false	naval				true	ship_light_matchlock	167	true	3	UK	0	false
Light_Ship_Matchlock_Kobaya_Mori	Mori Matchlock Kobaya	naval_light	naval_light_ship	1050	1050	1	150	50	50	ship	2deck50	2deck50	Light_Ship_Matchlock_Ship		0	mp_naval_light	true	true	true	0	false	0	gun_infantry	false	naval				true	ship_light_matchlock	166	true	3	UK	0	false
Light_Ship_Matchlock_Kobaya_Otomo	Otomo Matchlock Kobaya	naval_light	naval_light_ship	950	950	1	150	100	50	ship	2deck50	2deck50	Light_Ship_Matchlock_Kobaya_Otomo		0	mp_naval_light	true	true	true	0	false	0	gun_infantry	false	naval				true	ship_light_matchlock	1425	true	3	UK	0	false
Light_Ship_Siege_Tower_Bune	Siege Tower Bune	naval_medium	naval_medium_ship	2000	2000	1	200	100	50	ship	2deck50	2deck50	Light_Ship_Siege_Tower_Ship		0	mp_naval_medium	true	true	true	0	false	0	gun_infantry	false	naval				true	ship_medium_siege	168	true	3	UK	0	false
Light_Ship_Siege_Tower_Bune_MP	Siege Tower Bune	naval_medium	naval_medium_ship	3000	3000	1	3000	100	50	ship	2deck50	2deck50	Light_Ship_Siege_Tower_Ship		0	mp_naval_medium	true	true	true	0	false	4	gun_infantry	false	naval				true	ship_medium_siege	170	true	3	UK	0	false
Light_Ship_Siege_Tower_Bune_Mori	Mori Siege Tower Bune	naval_medium	naval_medium_ship	2000	2000	1	150	50	50	ship	2deck50	2deck50	Light_Ship_Siege_Tower_Ship		0	mp_naval_medium	true	true	true	0	false	0	gun_infantry	false	naval				true	ship_medium_siege	169	true	3	UK	0	false
Medium_Ship_Medium_Bune	Medium Bune	naval_medium	naval_medium_ship	1550	1550	2	350	85	50	ship	2deck50	2deck50	Medium_Ship_Medium_Bune		0	mp_naval_medium	true	true	true	0	false	0	bow_sword	false	naval				true	ship_medium_medium	171	true	3	UK	0	false
Medium_Ship_Medium_Bune_MP	Medium Bune	naval_medium	naval_medium_ship	1550	1550	1	1550	85	50	ship	2deck50	2deck50	Medium_Ship_Medium_Bune		0	mp_naval_medium	true	true	true	0	false	6	bow_sword	false	naval				true	ship_medium_medium	173	true	3	UK	0	false
Medium_Ship_Medium_Bune_Mori	Mori Medium Bune	naval_medium	naval_medium_ship	1650	1650	2	300	75	50	ship	2deck50	2deck50	Medium_Ship_Medium_Bune		0	mp_naval_medium	true	true	true	0	false	0	bow_sword	false	naval				true	ship_medium_medium	172	true	3	UK	0	false
Medium_Ship_Sengoku_Bune	Sengoku Bune	naval_medium	naval_medium_ship	1800	1800	2	400	125	50	ship	2deck50	2deck50	Medium_Ship_Sengoku_Bune		0	mp_naval_medium	true	true	true	0	false	0	bow_sword	false	naval				true	ship_medium_sengoku	174	true	3	UK	0	false
Medium_Ship_Sengoku_Bune_MP	Sengoku Bune	naval_medium	naval_medium_ship	1800	1800	1	1800	125	50	ship	2deck50	2deck50	Medium_Ship_Sengoku_Bune		0	mp_naval_medium	true	true	true	0	false	6	bow_sword	false	naval				true	ship_medium_sengoku	176	true	3	UK	0	false
Medium_Ship_Sengoku_Bune_Mori	Mori Sengoku Bune	naval_medium	naval_medium_ship	1900	1900	2	350	75	50	ship	2deck50	2deck50	Medium_Ship_Sengoku_Bune		0	mp_naval_medium	true	true	true	0	false	0	bow_sword	false	naval				true	ship_medium_sengoku	175	true	3	UK	0	false
Medium_Ship_Wako_Medium_Bune	Wako Medium Bune	naval_medium	naval_medium_ship	1800	1800	1	350	100	50	ship	2deck50	2deck50	Medium_Ship_Wako_Medium_Bune		0	mp_naval_medium	true	true	true	0	false	0	bow_sword	false	naval				true		177	true	3	UK	0	false
Sh_Cav_Missile_Bow_Cavalry_Hero	Yoritomo’s Yabusame Cavalry	cavalry	cavalry_missile	1300	1300	2	1250	200	20	cavalry	placeholder_cavalry	placeholder_cavalry	Sh_Cav_Bow_Cavalry_Hero		1	mp_cavalry	true	true	true	0	false	1	bow_cavalry	false	samurai	SHO_Archery_1_Archery_Dojo		res_sho_horses	true		1327	true	4	UK	0	false
Sh_Cav_Missile_Bow_Cavalry_Hero_MP	Yoritomo’s Yabusame Cavalry	cavalry	cavalry_missile	1300	1300	2	1250	200	20	cavalry	placeholder_cavalry	placeholder_cavalry	Sh_Cav_Bow_Cavalry_Hero		1	mp_cavalry	true	true	true	0	false	1	bow_cavalry	false	samurai			res_sho_horses	true		1329	true	4	UK	0	false
Sh_Cav_Spear_Yari_Cavalry_Hero	The Spears of Shizugatake	cavalry	cavalry_lancers	1500	1500	2	1300	200	20	cavalry	placeholder_cavalry	placeholder_cavalry	Sh_Cav_Yari_Cavalry_Hero		1	mp_cavalry	true	true	true	0	false	1	spear_cavalry	false	samurai	SHO_Yari_1_Drill_Yard		res_sho_horses	true		1344	true	4	UK	0	false
Sh_Cav_Spear_Yari_Cavalry_Hero_MP	The Spears of Shizugatake	cavalry	cavalry_lancers	1500	1500	2	1300	200	20	cavalry	placeholder_cavalry	placeholder_cavalry	Sh_Cav_Yari_Cavalry_Hero		1	mp_cavalry	true	true	true	0	false	1	spear_cavalry	false	samurai			res_sho_horses	true		1349	true	4	UK	0	false
Sh_Cav_Sword_Katana_Cavalry_Hero	Kiyomasa’s Katana Cavalry	cavalry	cavalry_sword	1400	1400	2	1450	200	20	cavalry	placeholder_cavalry	placeholder_cavalry	Sh_Cav_Kat_Cavalry_Hero		1	mp_cavalry	true	true	true	0	false	1	sword_cavalry	false	samurai	SHO_Sword_1_Sword_School		res_sho_horses	true		1334	true	4	UK	0	false
Sh_Cav_Sword_Katana_Cavalry_Hero_MP	Kiyomasa’s Katana Cavalry	cavalry	cavalry_sword	1400	1400	2	1450	200	20	cavalry	placeholder_cavalry	placeholder_cavalry	Sh_Cav_Kat_Cavalry_Hero		1	mp_cavalry	true	true	true	0	false	1	sword_cavalry	false	samurai			res_sho_horses	true		1338	true	4	UK	0	false
Sh_Inf_Heavy_Naginata_Hero	Benkei's Blades	infantry_melee	infantry_heavy	1100	1100	2	1250	200	15	infantry_naginata_samurai	placeholder	placeholder	Sh_Inf_Naginata_Hero		1	mp_spear	true	true	true	0	false	1	spear_infantry	false	samurai				true		1364	true	4	UK	0	false
Sh_Inf_Heavy_Naginata_Hero_MP	Benkei's Blades	infantry_melee	infantry_heavy	1100	1100	2	1250	200	15	warrior_nuns	placeholder	placeholder	Sh_Inf_Naginata_Hero		1	mp_spear	true	true	true	0	false	1	spear_infantry	false	samurai				true		1365	true	4	UK	0	false
Sh_Inf_Heavy_Naginata_Heroine	Gozen's Hime Heroines	infantry_melee	infantry_heavy	1200	1200	2	1250	200	15	warrior_nuns	placeholder	placeholder	Sh_Inf_Naginata_Heroine		1	mp_spear	true	true	true	0	false	1	spear_infantry	false	samurai				true		1369	false	4	UK	0	false
Sh_Inf_Heavy_Naginata_Heroine_MP	Gozen's Hime Heroines	infantry_melee	infantry_heavy	1200	1200	2	1250	200	15	warrior_nuns	placeholder	placeholder	Sh_Inf_Naginata_Heroine		1	mp_spear	true	true	true	0	false	1	spear_infantry	false	samurai				true		1370	false	4	UK	0	false
Sh_Inf_Heavy_Tetsubo_Hero	Tadakatsu's Tetsubo Warriors	infantry_melee	infantry_heavy	1300	1300	2	1100	200	15	monk	placeholder_cavalry	placeholder	Sh_Inf_Tetsubo_Hero		1	mp_sword	true	true	true	0	false	1	sword_infantry	false	samurai	SHO_Yari_1_Drill_Yard			true		1403	true	2	UK	0	false
Sh_Inf_Heavy_Tetsubo_Hero_MP	Tadakatsu's Tetsubo Warriors	infantry_melee	infantry_heavy	1300	1300	2	1100	200	15	monk	placeholder_cavalry	placeholder	Sh_Inf_Tetsubo_Hero		1	mp_sword	true	true	true	0	false	1	sword_infantry	false	samurai				true		1404	true	2	UK	0	false
Sh_Inf_Missile_Matchlock_Hero	Tokitaka’s Tanegashima	infantry_ranged	infantry_matchlock	900	900	2	1200	150	15	infantry_matchlock_samurai	placeholder	placeholder	Sh_Inf_Matchlock_Hero		1	mp_gun	true	true	true	0	false	1	gun_infantry	false	samurai				true		1354	true	4	UK	0	false
Sh_Inf_Missile_Matchlock_Hero_MP	Tokitaka’s Tanegashima	infantry_ranged	infantry_matchlock	900	900	2	1200	150	15	infantry_matchlock_samurai	placeholder	placeholder	Sh_Inf_Matchlock_Hero		1	mp_gun	true	true	true	0	false	1	gun_infantry	false	samurai				true		1359	true	4	UK	0	false
Sh_Inf_Special_Kisho_Ninja_Hero	Hanzo's Shadows	infantry_melee	infantry_special	1800	1800	2	1300	275	15	ninja	placeholder	placeholder	Sh_Inf_Ninja_Hero		1	mp_siege_and_stealth	true	true	true	0	false	1	sword_infantry	false	special				true		1374	true	2	UK	0	false
Sh_Inf_Special_Kisho_Ninja_Hero_MP	Hanzo's Shadows	infantry_melee	infantry_special	1800	1800	2	1300	275	15	ninja	placeholder	placeholder	Sh_Inf_Ninja_Hero		1	mp_siege_and_stealth	true	true	true	0	false	1	sword_infantry	false	special				true		1379	true	2	UK	0	false
Sh_Inf_Sword_Nodachi_Hero	Seigen's Swordmasters	infantry_melee	infantry_sword	1200	1200	2	1300	150	15	infantry_generic	placeholder	placeholder	Sh_Inf_Nodachi_Hero		1	mp_sword	true	true	true	0	false	1	sword_infantry	false	samurai				true		1387	true	4	UK	0	false
Sh_Inf_Sword_Nodachi_Hero_MP	Seigen's Swordmasters	infantry_melee	infantry_sword	1200	1200	2	1300	150	15	infantry_generic	placeholder	placeholder	Sh_Inf_Nodachi_Hero		1	mp_sword	true	true	true	0	false	1	sword_infantry	false	samurai				true		1395	true	4	UK	0	false
Shogun_Infantry	Shogun Infantry	infantry	infantry_spearman	10	10	0	0	0	0	ship	placeholder	placeholder	Inf_Sword_Nodachi_Samurai		0	mp_sword	false	false	false	0	false	0	melee_infantry	false	samurai				false		178	true	4	UK	0	false
Test_Naval_Siege_Cannons	European Cannons	artillery	artillery_fixed	1200	1200	3	900	100	12	special	placeholder_artillery	placeholder	Art_European_Cannons		0	mp_artillery	true	true	true	0	false	0	siege	false	special		rel_catholic		false	unit_artillery_cannons	555	true	4	UK	0	false
Trade_Ship_Red_Seal_Ship	Red Seal Ship	naval_merchant	naval_trade_ship	300	300	2	300	50	55	ship	2deck50	2deck50	Trade_Ship_Red_Seal_Ship		0	mp_naval_medium	false	false	false	0	false	0	sword_infantry	false	naval	SHO_Region_Specialty_Naval_3_Red_Seal_Company			true	ship_merchant_redseal	187	true	3	UK	0	false
Trade_Ship_Trade_Ship	Trade Ship	naval_merchant	naval_trade_ship	100	100	1	100	50	50	ship	2deck50	2deck50	Trade_Ship_Trade_Ship		0	mp_naval_light	false	false	false	0	false	0	sword_infantry	false	naval				true	ship_merchant_trade	188	true	3	UK	0	false
Trade_Ship_Wako_Trade_Ship	Wako Trade Ship	naval_merchant	naval_trade_ship	400	400	1	100	50	50	ship	2deck50	2deck50	Trade_Ship_Wako_Trade_Ship		0	mp_naval_light	false	false	false	0	false	0	sword_infantry	false	naval				true		189	true	3	UK	0	false
UP1_Art_Hand_Mortar_Hojo	Hojo Hand Mortars	infantry_ranged	siege	1900	1900	2	850	125	12	special	placeholder_artillery	placeholder	Art_Hand_Mortars		0	mp_siege_and_stealth	true	true	true	0	false	0	siege	false	special	SHO_Buff_2_Armoury			true		445	true	4	UK	0	false
UP1_Art_Hand_Mortar_MP	Hand Mortars	infantry_ranged	siege	1900	1900	2	1900	125	12	special	placeholder_artillery	placeholder	Art_Hand_Mortars		0	mp_siege_and_stealth	true	true	true	0	false	0	siege	false	special				true		442	true	4	UK	0	false
UP1_Cav_Missile_Mounted_Gunners_MP	Mounted Gunners	cavalry	cavalry_missile	800	800	2	800	200	20	cavalry	placeholder_cavalry	placeholder_cavalry	Cav_Missile_Matchlock_Mounted_Gunner		0	mp_cavalry	true	true	true	0	false	0	bow_cavalry	false	samurai			res_sho_horses	true		408	true	4	UK	0	false
UP1_Cav_Missile_Mounted_Gunners_Tokugawa	Tokugawa Mounted Gunners	cavalry	cavalry_missile	800	800	2	700	200	20	cavalry	placeholder_cavalry	placeholder_cavalry	Cav_Missile_Matchlock_Mounted_Gunner		0	mp_cavalry	true	true	true	0	false	0	bow_cavalry	false	samurai	SHO_Siege_3_Gunsmith		res_sho_horses	true		414	true	4	UK	0	false
UP1_Cav_Spear_Fire_Cavalry_MP	Fire Cavalry	cavalry	cavalry_lancers	1000	1000	2	1000	200	20	cavalry	placeholder_cavalry	placeholder_cavalry	Cav_Spear_Fire_Cavalry		0	mp_cavalry	true	true	true	0	false	0	spear_cavalry	false	samurai			res_sho_horses	true		379	true	4	UK	0	false
UP1_Cav_Spear_Fire_Cavalry_Takeda	Takeda Fire Cavalry	cavalry	cavalry_lancers	1000	1000	2	900	200	20	cavalry	placeholder_cavalry	placeholder_cavalry	Cav_Spear_Fire_Cavalry		0	mp_cavalry	true	true	true	0	false	0	spear_cavalry	false	samurai	SHO_Buff_2_Proving_Grounds		res_sho_horses	true		381	true	4	UK	0	false
UP1_Inf_Heavy_Marathon_Monks_Ikko_Ikki	Ikko Ikki Marathon Monks	infantry_melee	infantry_heavy	1000	1000	2	950	175	15	monk	placeholder	placeholder	Inf_Heavy_Naginata_Marathon_Monks		0	mp_spear	true	true	true	0	false	0	spear_infantry	false	special	SHO_Buff_2_Proving_Grounds	rel_ikko		true		462	true	2	UK	0	false
UP1_Inf_Heavy_Marathon_Monks_MP	Marathon Monks	infantry_melee	infantry_heavy	1250	1250	2	1250	175	15	monk	placeholder	placeholder	Inf_Heavy_Naginata_Marathon_Monks		0	mp_spear	true	true	true	0	false	0	spear_infantry	false	special		rel_buddhist		true		453	true	2	UK	0	false
UP1_Inf_Heavy_Marathon_Monks_Uesugi	Uesugi Marathon Monks	infantry_melee	infantry_heavy	1000	1000	2	950	175	15	monk	placeholder	placeholder	Inf_Heavy_Naginata_Marathon_Monks		0	mp_spear	true	true	true	0	false	0	spear_infantry	false	special	SHO_Buff_2_Proving_Grounds	rel_buddhist		true		461	true	2	UK	0	false
UP1_Inf_Missile_Bandits_Hattori	Hattori Bandits	infantry_ranged	infantry_bow	550	550	1	400	100	15	infantry_bow_ashigaru	placeholder	placeholder	Inf_Missile_Bow_Bandits		0	mp_bow	true	true	true	0	false	0	bow_infantry	false	ashigaru	SHO_Stealth_3_Criminal_Syndicate			true		399	true	4	UK	0	false
UP1_Inf_Missile_Bandits_MP	Bandits	infantry_ranged	infantry_bow	550	550	1	550	100	15	infantry_bow_ashigaru	placeholder	placeholder	Inf_Missile_Bow_Bandits		0	mp_bow	true	true	true	0	false	0	bow_infantry	false	ashigaru				true		397	true	4	UK	0	false
UP1_Inf_Missile_Daikyu_Samurai_Chosokabe	Chosokabe Daikyu Samurai	infantry_ranged	infantry_bow	1000	1000	2	700	150	15	infantry_bow_samurai	placeholder	placeholder	Inf_Missile_Daikyu_Samurai		0	mp_bow	true	true	true	0	false	0	bow_infantry	false	samurai	SHO_Buff_2_Hunting_Lodge			true		375	true	4	UK	0	false
UP1_Inf_Missile_Daikyu_Samurai_MP	Daikyu Samurai	infantry_ranged	infantry_bow	1100	1100	2	1100	150	15	infantry_bow_samurai	placeholder	placeholder	Inf_Missile_Daikyu_Samurai		0	mp_bow	true	true	true	0	false	0	bow_infantry	false	samurai				true		373	true	4	UK	0	false
UP1_Inf_Missile_Heavy_Gunner_MP	Heavy Gunners	infantry_ranged	infantry_matchlock	1100	1100	2	1100	200	15	infantry_generic	placeholder	placeholder	Inf_Missile_Heavy_Gunners		0	mp_gun	true	true	true	0	false	0	gun_infantry	false	samurai				true		426	true	4	UK	0	false
UP1_Inf_Missile_Heavy_Gunner_Shimazu	Shimazu Heavy Gunners	infantry_ranged	infantry_matchlock	1100	1100	2	1100	200	15	infantry_generic	placeholder	placeholder	Inf_Missile_Heavy_Gunners		0	mp_gun	true	true	true	0	false	0	gun_infantry	false	samurai	SHO_Buff_2_Armoury			true		435	true	4	UK	0	false
UP1_Inf_Spear_Long_Yari_Ashigaru_MP	Long Yari Ashigaru	infantry_melee	infantry_spearman	520	520	1	500	100	15	infantry_generic	placeholder	placeholder	Inf_Spear_Extra_Long_Yari_Ashigaru		0	mp_spear	true	true	true	0	false	0	spear_infantry	false	ashigaru				true		391	true	4	UK	0	false
UP1_Inf_Spear_Long_Yari_Ashigaru_Oda	Oda Long Yari Ashigaru	infantry_melee	infantry_spearman	500	500	1	400	100	15	infantry_generic	placeholder	placeholder	Inf_Spear_Extra_Long_Yari_Ashigaru		0	mp_spear	true	true	true	0	false	0	spear_infantry	false	ashigaru	SHO_Buff_1_Encampment			true		393	true	4	UK	0	false
UP1_Inf_Spear_Yari_Bulletproof_Samurai_Date	Date Bulletproof Samurai	infantry_melee	infantry_spearman	1000	1000	2	900	200	15	infantry_generic	placeholder	placeholder	Inf_Spear_Bulletproof_Samurai		4	mp_spear	true	true	true	0	false	4	spear_infantry	false	samurai	SHO_Buff_2_Armoury			true		481	true	4	UK	0	false
UP1_Inf_Spear_Yari_Bulletproof_Samurai_MP	Bulletproof Samurai	infantry_melee	infantry_spearman	900	900	2	1000	200	15	infantry_generic	placeholder	placeholder	Inf_Spear_Bulletproof_Samurai		4	mp_spear	true	true	true	0	false	0	spear_infantry	false	samurai				true		472	true	4	UK	0	false
UP1_Inf_Sword_Wako_Raiders_MP	Wako Raiders	infantry_melee	infantry_sword	550	550	1	400	100	15	infantry_generic	placeholder	placeholder	Inf_Sword_Wako_Raiders		0	mp_sword	true	true	true	0	false	0	sword_infantry	false	ashigaru				true		415	true	4	UK	0	false
UP1_Inf_Sword_Wako_Raiders_Mori	Mori Wako Raiders	infantry_melee	infantry_sword	500	500	1	400	100	15	infantry_generic	placeholder	placeholder	Inf_Sword_Wako_Raiders		0	mp_sword	true	true	true	0	false	0	sword_infantry	false	ashigaru	SHO_Port_3_Military_Port			true		417	true	4	UK	0	false
test_bow_cav	Bow Cavalry	cavalry	cavalry_missile	10	10	0	0	0	0	placeholder	placeholder	placeholder	Placeholder		0	mp_cavalry	true	true	true	0	false	0		false	samurai	SHO_Archery_1_Archery_Dojo			false		179	true	4	UK	0	false
test_bow_inf	Bow Infantry	infantry	infantry_bow	10	10	0	0	0	0	placeholder	placeholder	placeholder	Placeholder		0	mp_bow	true	true	true	0	false	0		false	samurai				false		180	true	4	UK	0	false
test_gatling_gun	Gatling Gun	artillery	artillery_foot	1200	1200	3	900	100	12	special	placeholder_artillery	placeholder	Art_European_Cannons		0	mp_artillery	true	true	true	0	false	0	siege	false	special		rel_catholic		false	unit_artillery_cannons	545	true	4	UK	0	false
test_gun_inf	Gun Infantry	infantry	infantry_matchlock	10	10	0	0	0	0	placeholder	placeholder	placeholder	Placeholder		0	mp_gun	true	true	true	0	false	0		false	samurai				false		181	true	4	UK	0	false
test_limber_gun	Limbered Parrott Gun	artillery	artillery_foot	1200	1200	3	900	100	12	special	placeholder_artillery	placeholder	Art_European_Cannons		0	mp_artillery	true	true	true	0	false	0	siege	false	special		rel_catholic		false	unit_artillery_cannons	625	true	4	UK	0	false
test_pike_inf	Pike Infantry	infantry	infantry_special	10	10	0	0	0	0	placeholder	placeholder	placeholder	Placeholder		0	mp_spear	true	true	true	0	false	0		false	samurai				false		182	true	4	UK	0	false
test_spear_cav	Sword Cavalry	cavalry	cavalry_lancers	10	10	0	0	0	0	placeholder	placeholder	placeholder	Placeholder		0	mp_cavalry	true	true	true	0	false	0		false	samurai	SHO_Sword_1_Sword_School			false		183	true	4	UK	0	false
test_spear_inf	Spear Infantry	infantry	infantry_spearman	10	10	0	0	0	0	placeholder	placeholder	placeholder	Placeholder		0	mp_spear	true	true	true	0	false	0		false	samurai				false		184	true	4	UK	0	false
test_sword_cav	Sword Cavalry	cavalry	cavalry_sword	10	10	0	0	0	0	placeholder	placeholder	placeholder	Placeholder		0	mp_cavalry	true	true	true	0	false	0		false	samurai	SHO_Sword_1_Sword_School			false		185	true	4	UK	0	false
test_sword_inf	Sword Infantry	infantry	infantry_sword	10	10	0	0	0	0	placeholder	placeholder	placeholder	Placeholder		0	mp_sword	true	true	true	0	false	0		false	samurai				false		186	true	4	UK	0	false
test_wooden_cannon	Wooden Cannon	artillery	artillery_fixed	1200	1200	3	900	100	12	special	placeholder_artillery	placeholder	Art_European_Cannons		0	mp_artillery	true	true	true	0	false	0	siege	false	special		rel_catholic		false	unit_artillery_cannons	618	true	4	UK	0	false
