key	men	horse	guns	officer	musician	standard_bearer	soldier_model	man_entity	man_animations_table	equipment_theme	armour	armour_audio	man_health	mount_model	mount_entity	mount_animations_table	mount_armour	mount_health	articulated_entity	ammo_caisson_entity	ammo_caisson_model	artillery_model	siege_gun	gun_type	primary_missile_weapon	core_marksmanship	core_loading_skill	primary_missile_attack	firing_mechanism	default_missile_type	ammo	skeleton_missile	melee_weapon_type	melee_attack	charge_bonus	dismounted_melee_attack	dismounted_charge_bonus	melee_defense	shield_bonus	skeleton_melee	pistols	unit_drill_set	unit_training_level	morale	rank_depth	close_formation_spacing_horizontal	close_formation_spacing_vertical	loose_formation_spacing_horizontal	loose_formation_spacing_vertical	dismounted_close_formation_spacing_horizontal	dismounted_close_formation_spacing_vertical	loose_loose_formation_spacing_horizontal	loose_loose_formation_spacing_vertical	base_density	melee_bonus_vs_cavalry	grenades	skirmish	guard_mode	can_dismount	can_place_stakes	cannot_run	can_rally	hide_medium_woodland	hide_scrub	hide_long_grass	hide_buildings	can_stalk	can_snipe	does_fire_mounted_by_default	tree_spot_distance	scrub_spot_distance	long_grass_spot_distance	campmap_stealth	campmap_policing_bonus	disciplined	impetuous	scares_horses	fear_effect	inspire	fatigue_resistance	siege_ladders	heat_resistance	cold_resistance	can_do_formed_attack	pike_wall	pike_square	is_inmune_to_attrition	can_fire_mounted_whilst_moving	musician_2	ammo_caisson_destroyed_model	ammo_caisson_destruction	all_ranks_fire	guerrilla_deployment	audio_selected	audio_retreat	audio_engaged_in_battle	audio_idle	audio_enemy_approaching	audio_being_charged	audio_being_flanked	audio_wavering	can_climb_fast	can_fire_at_buildings	can_fire_at_ground	armour_piercing_missile_attack	armour_piercing_melee_attack	loose_formation	close_formation_spacing_variation	loose_formation_spacing_variation	dismounted_close_formation_spacing_variation	dismounted_loose_formation_spacing_variation	bulletproof
Boshin_Cav_Missile_Imperial_Guard_Cavalry_MP	80	80	0	officer_modern_carbine			euroline	boshin_infantry_medium	boshin_man_rifle_trained_sabre	boshin_spencer	2	leather	1	shogun_horse_ronin	boshin_cavalry_medium	shogun_mount_horse_katana	6	1					false		musket	40	80	0	none	boshin_carbine	60	mounted_bow	sabre	15	20	15	10	10	0	mounted_slash	0	drill_set_cavalry	well_trained	12	4	2.0000	4.5000	3.2500	7.5000	1.2000	2.0000	2.0000	3.0000	10.0000	0	false	true	false	true	false	false	false	true	false	false	false	false	false	true	50.0000	100.0000	150.0000	false	false	true	false	false	0	true	true	false	false	false	false	false	false	true	true				true	false	Unit_type_selection_Yumi_Ki	Cavalry_Unit_Order_Retreat	Cavalry_in_melee	Cavalry_idle	Cavalry_enemy_approaching	Cavalry_charged	Cavalry_flanked	Cavalry_wavering	false	false	false	false	false	true	0.2500	0.8000	0.6000	1.2000	false
Boshin_Cav_Missile_Revolver_Cavalry	80	80	0	officer_revolver			euroline	boshin_infantry_medium	boshin_man_dual_pistol	boshin_revolver	2	leather	1	shogun_horse_ronin	boshin_cavalry_light	shogun_mount_horse_katana	4	1					false		musket	15	30	0	none	boshin_revolver	12	mounted_bow	sabre	10	8	10	8	3	0	mounted_slash	0	drill_set_cavalry	well_trained	6	4	2.0000	4.5000	3.2500	7.5000	1.2000	2.0000	2.0000	3.0000	10.0000	0	false	true	false	true	false	false	false	true	false	false	false	false	false	true	50.0000	100.0000	150.0000	false	false	false	false	false	0	false	true	false	false	false	false	false	false	false	true				true	false	Unit_type_selection_Yumi_Ki	Cavalry_Unit_Order_Retreat	Cavalry_in_melee	Cavalry_idle	Cavalry_enemy_approaching	Cavalry_charged	Cavalry_flanked	Cavalry_wavering	false	false	false	false	false	true	0.2500	0.8000	0.6000	1.2000	false
Boshin_Cav_Missile_Revolver_Cavalry_MP	80	80	0	officer_revolver			euroline	boshin_infantry_medium	boshin_man_dual_pistol	boshin_revolver	2	leather	1	shogun_horse_ronin	boshin_cavalry_light	shogun_mount_horse_katana	4	1					false		musket	15	30	0	none	boshin_revolver	12	mounted_bow	sabre	10	8	10	8	3	0	mounted_slash	0	drill_set_cavalry	well_trained	6	4	2.0000	4.5000	3.2500	7.5000	1.2000	2.0000	2.0000	3.0000	10.0000	0	false	true	false	true	false	false	false	true	false	false	false	false	false	true	50.0000	100.0000	150.0000	false	false	false	false	false	0	false	true	false	false	false	false	false	false	false	true				true	false	Unit_type_selection_Yumi_Ki	Cavalry_Unit_Order_Retreat	Cavalry_in_melee	Cavalry_idle	Cavalry_enemy_approaching	Cavalry_charged	Cavalry_flanked	Cavalry_wavering	false	false	false	false	false	true	0.2500	0.8000	0.6000	1.2000	false
Boshin_Cav_Missile_Samurai_Hero	40	40	0	officer_bow			euroline	shogun_inf_hero	shogun_man_bow_katana	shogun_cavalry_yumi	6	leather	1	shogun_horse_samurai	shogun_horse_bow	shogun_mount_horse_katana	6	1					false		bow	80	60	0	none	shogun_arrow_rider	25	mounted_bow	sabre	9	10	9	6	2	0	mounted_slash	0	drill_set_cavalry	well_trained	20	4	2.0000	4.5000	3.2500	7.5000	1.2000	2.0000	2.0000	3.0000	10.0000	0	false	true	false	true	false	false	false	true	false	false	false	false	false	true	50.0000	100.0000	150.0000	false	false	false	false	false	0	true	true	false	false	false	false	false	false	false	true				true	false	Unit_type_selection_Yumi_Ki	Cavalry_Unit_Order_Retreat	Cavalry_in_melee	Cavalry_idle	Cavalry_enemy_approaching	Cavalry_charged	Cavalry_flanked	Cavalry_wavering	false	false	false	false	false	true	0.4000	0.8000	0.6000	1.2000	false
Boshin_Cav_Missile_Samurai_Hero_MP	40	40	0	officer_bow			euroline	shogun_inf_hero	shogun_man_bow_katana	shogun_cavalry_yumi	6	leather	1	shogun_horse_samurai	shogun_horse_bow	shogun_mount_horse_katana	6	1					false		bow	80	60	0	none	shogun_arrow_rider	25	mounted_bow	sabre	9	10	9	6	2	0	mounted_slash	0	drill_set_cavalry	well_trained	20	4	2.0000	4.5000	3.2500	7.5000	1.2000	2.0000	2.0000	3.0000	10.0000	0	false	true	false	true	false	false	false	true	false	false	false	false	false	true	50.0000	100.0000	150.0000	false	false	false	false	false	0	true	true	false	false	false	false	false	false	false	true				true	false	Unit_type_selection_Yumi_Ki	Cavalry_Unit_Order_Retreat	Cavalry_in_melee	Cavalry_idle	Cavalry_enemy_approaching	Cavalry_charged	Cavalry_flanked	Cavalry_wavering	false	false	false	false	false	true	0.4000	0.8000	0.6000	1.2000	false
Boshin_Cav_Spear_Shogunate_Guard_Cavalry	80	80	0	officer_lance			shogun_samurai_test	boshin_infantry_medium	shogun_man_yari	boshin_cav_lance	2	leather	1	shogun_horse_ronin	boshin_cavalry_medium	shogun_mount_horse_yari	6	1					false			0	0	0	none		0		spear	16	30	10	10	6	0	mounted_lance	0	drill_set_cavalry	well_trained	12	4	2.0000	4.5000	3.2500	7.5000	1.2000	2.0000	2.0000	3.0000	10.0000	15	false	false	false	true	false	false	false	true	false	false	false	false	false	false	50.0000	75.0000	100.0000	false	false	true	false	false	0	true	true	false	false	false	false	false	false	true	false				false	false	Unit_type_selection_Yari Ki	Cavalry_Unit_Order_Retreat	Cavalry_in_melee	Cavalry_idle	Cavalry_enemy_approaching	Cavalry_charged	Cavalry_flanked	Cavalry_wavering	false	false	false	false	false	false	0.2500	0.8000	0.6000	1.2000	false
Boshin_Cav_Spear_Shogunate_Guard_Cavalry_MP	80	80	0	officer_lance			shogun_samurai_test	boshin_infantry_medium	shogun_man_yari	boshin_cav_lance	2	leather	1	shogun_horse_ronin	boshin_cavalry_medium	shogun_mount_horse_yari	6	1					false			0	0	0	none		0		spear	16	30	10	10	6	0	mounted_lance	0	drill_set_cavalry	well_trained	12	4	2.0000	4.5000	3.2500	7.5000	1.2000	2.0000	2.0000	3.0000	10.0000	15	false	false	false	true	false	false	false	true	false	false	false	false	false	false	50.0000	75.0000	100.0000	false	false	true	false	false	0	true	true	false	false	false	false	false	false	true	false				false	false	Unit_type_selection_Yari Ki	Cavalry_Unit_Order_Retreat	Cavalry_in_melee	Cavalry_idle	Cavalry_enemy_approaching	Cavalry_charged	Cavalry_flanked	Cavalry_wavering	false	false	false	false	false	false	0.2500	0.8000	0.6000	1.2000	false
Boshin_Cav_Spear_Yari_Ki	80	80	0	officer_yari			shogun_samurai_test	boshin_infantry_medium	shogun_man_yari	shogun_yari	4	leather	1	shogun_horse_samurai	boshin_cavalry_light	shogun_mount_horse_yari	4	1					false			0	0	0	none		0		spear	10	15	8	10	4	0	mounted_lance	0	drill_set_cavalry	well_trained	8	4	2.0000	4.5000	3.2500	7.5000	1.2000	2.0000	2.0000	3.0000	10.0000	15	false	false	false	true	false	false	false	true	false	false	false	false	false	false	50.0000	75.0000	100.0000	false	false	true	false	false	0	false	true	false	false	false	false	false	false	false	false				false	false	Unit_type_selection_Yari Ki	Cavalry_Unit_Order_Retreat	Cavalry_in_melee	Cavalry_idle	Cavalry_enemy_approaching	Cavalry_charged	Cavalry_flanked	Cavalry_wavering	false	false	false	false	false	true	0.4000	0.8000	0.6000	1.2000	false
Boshin_Cav_Spear_Yari_Ki_MP	80	80	0	officer_yari			shogun_samurai_test	boshin_infantry_medium	shogun_man_yari	shogun_yari	4	leather	1	shogun_horse_samurai	boshin_cavalry_light	shogun_mount_horse_yari	4	1					false			0	0	0	none		0		spear	10	15	8	10	4	0	mounted_lance	0	drill_set_cavalry	well_trained	8	4	2.0000	4.5000	3.2500	7.5000	1.2000	2.0000	2.0000	3.0000	10.0000	15	false	false	false	true	false	false	false	true	false	false	false	false	false	false	50.0000	75.0000	100.0000	false	false	true	false	false	0	false	true	false	false	false	false	false	false	false	false				false	false	Unit_type_selection_Yari Ki	Cavalry_Unit_Order_Retreat	Cavalry_in_melee	Cavalry_idle	Cavalry_enemy_approaching	Cavalry_charged	Cavalry_flanked	Cavalry_wavering	false	false	false	false	false	true	0.4000	0.8000	0.6000	1.2000	false
Boshin_Cav_Sword_Republican_Guard_Cavalry	80	80	0	officer_pistol			shogun_samurai_test	boshin_infantry_medium	boshin_man_pistol	boshin_sabre	2	plate	1	shogun_horse_ronin	boshin_cavalry_heavy	shogun_mount_horse_katana	8	1					false			0	0	0	none		0		sabre	17	10	14	10	7	0	mounted_slash	0	drill_set_cavalry	well_trained	12	4	2.0000	4.5000	3.2500	7.5000	1.2000	2.0000	2.0000	3.0000	10.0000	0	false	false	false	true	false	false	false	true	false	false	false	false	false	false	50.0000	75.0000	100.0000	false	false	true	false	false	0	false	true	false	false	false	false	false	false	false	false				false	false	Unit_type_selection_Katana_Ki	Cavalry_Unit_Order_Retreat	Cavalry_in_melee	Cavalry_idle	Cavalry_enemy_approaching	Cavalry_charged	Cavalry_flanked	Cavalry_wavering	false	false	false	false	false	true	0.2500	0.8000	0.6000	1.2000	false
Boshin_Cav_Sword_Sabre_Cavalry	80	80	0	officer_pistol			shogun_samurai_test	boshin_infantry_medium	boshin_man_pistol	boshin_sabre	2	plate	1	shogun_horse_ronin	boshin_cavalry_medium	shogun_mount_horse_katana	8	1					false			0	0	0	none		0		sabre	18	10	14	10	7	0	mounted_slash	0	drill_set_cavalry	well_trained	10	4	2.0000	4.5000	3.2500	7.5000	1.2000	2.0000	2.0000	3.0000	10.0000	0	false	false	false	true	false	false	false	true	false	false	false	false	false	false	50.0000	75.0000	100.0000	false	false	true	false	false	0	false	true	false	false	false	false	false	false	false	false				false	false	Unit_type_selection_Katana_Ki	Cavalry_Unit_Order_Retreat	Cavalry_in_melee	Cavalry_idle	Cavalry_enemy_approaching	Cavalry_charged	Cavalry_flanked	Cavalry_wavering	false	false	false	false	false	true	0.2500	0.8000	0.6000	1.2000	false
Boshin_Cav_Sword_Sabre_Cavalry_MP	80	80	0	officer_pistol			shogun_samurai_test	boshin_infantry_medium	boshin_man_pistol	boshin_sabre	2	plate	1	shogun_horse_ronin	boshin_cavalry_medium	shogun_mount_horse_katana	8	1					false			0	0	0	none		0		sabre	18	10	14	10	7	0	mounted_slash	0	drill_set_cavalry	well_trained	10	4	2.0000	4.5000	3.2500	7.5000	1.2000	2.0000	2.0000	3.0000	10.0000	0	false	false	false	true	false	false	false	true	false	false	false	false	false	false	50.0000	75.0000	100.0000	false	false	true	false	false	0	false	true	false	false	false	false	false	false	false	false				false	false	Unit_type_selection_Katana_Ki	Cavalry_Unit_Order_Retreat	Cavalry_in_melee	Cavalry_idle	Cavalry_enemy_approaching	Cavalry_charged	Cavalry_flanked	Cavalry_wavering	false	false	false	false	false	true	0.2500	0.8000	0.6000	1.2000	false
Boshin_Gen_Generals_Bodyguard	24	24	0	officer_revolver			shogun_samurai_test	boshin_infantry_medium	boshin_man_pistol	boshin_general	2	leather	1	shogun_horse_ronin	boshin_cavalry_heavy	shogun_mount_horse_katana	8	1					false		musket	40	45	0	none	boshin_officer_revolver	12	mounted_carbine	sabre	18	15	18	10	10	0	mounted_slash	0	drill_set_cavalry	well_trained	12	3	2.0000	4.5000	3.2500	7.5000	1.2000	2.0000	2.0000	3.0000	10.0000	0	false	true	false	true	false	false	false	false	false	false	false	false	false	true	50.0000	100.0000	150.0000	false	false	true	false	false	0	true	true	false	false	false	false	false	false	true	true				true	false	Unit_type_selection_Taisho	Cavalry_Unit_Order_Retreat	Cavalry_in_melee	Cavalry_idle	Cavalry_enemy_approaching	Cavalry_charged	Cavalry_flanked	Cavalry_wavering	false	false	false	false	false	true	0.2500	0.8000	0.6000	1.2000	false
Boshin_Gen_Generals_Bodyguard_MP	40	40	0	avatar_general_revolver			shogun_samurai_test	boshin_infantry_medium	boshin_man_pistol	boshin_general	5	leather	1	shogun_horse_ronin	boshin_cavalry_heavy	shogun_mount_horse_katana	8	1					false		musket	40	45	0	none	boshin_carbine	40	mounted_carbine	sabre	14	15	14	8	10	0	mounted_slash	0	drill_set_cavalry	well_trained	12	4	2.0000	4.5000	3.2500	7.5000	1.2000	2.0000	2.0000	3.0000	10.0000	0	false	true	false	true	false	false	false	false	false	false	false	false	false	true	50.0000	100.0000	150.0000	false	false	true	false	false	0	true	true	false	false	false	false	false	false	true	true				true	false	Unit_type_selection_Taisho	Cavalry_Unit_Order_Retreat	Cavalry_in_melee	Cavalry_idle	Cavalry_enemy_approaching	Cavalry_charged	Cavalry_flanked	Cavalry_wavering	false	false	false	false	false	true	0.2500	0.8000	0.6000	1.2000	false
Boshin_Gen_Generals_Hatamoto	60	60	0	shogun_general			shogun_samurai_test	boshin_infantry_medium	shogun_man_katana	shogun_katana	5	plate	1	shogun_horse_general	boshin_cavalry_heavy	shogun_mount_horse_katana	8	1					false			0	0	0	none		0		sabre	14	15	18	10	8	0	mounted_slash	0	drill_set_cavalry	well_trained	12	4	2.0000	4.5000	3.2500	7.5000	1.2000	2.0000	2.0000	3.0000	10.0000	0	false	false	false	true	false	false	false	false	false	false	false	false	false	false	50.0000	75.0000	100.0000	false	false	true	false	false	0	true	true	false	false	false	false	false	false	true	false				false	false	Unit_type_selection_Taisho	Cavalry_Unit_Order_Retreat	Cavalry_in_melee	Cavalry_idle	Cavalry_enemy_approaching	Cavalry_charged	Cavalry_flanked	Cavalry_wavering	false	false	false	false	false	true	0.4000	0.8000	0.6000	1.2000	false
Boshin_Gen_Generals_Hatamoto_MP	40	40	0	avatar_general			shogun_samurai_test	boshin_infantry_medium	shogun_man_katana	shogun_katana	5	plate	1	shogun_horse_general	boshin_cavalry_heavy	shogun_mount_horse_katana	8	1					false			0	0	0	none		0		sabre	14	15	14	8	8	0	mounted_slash	0	drill_set_cavalry	well_trained	12	4	2.0000	4.5000	3.2500	7.5000	1.2000	2.0000	2.0000	3.0000	10.0000	0	false	false	false	true	false	false	false	false	false	false	false	false	false	false	50.0000	75.0000	100.0000	false	false	true	false	false	0	true	true	false	false	false	false	false	false	true	false				false	false	Unit_type_selection_Taisho	Cavalry_Unit_Order_Retreat	Cavalry_in_melee	Cavalry_idle	Cavalry_enemy_approaching	Cavalry_charged	Cavalry_flanked	Cavalry_wavering	false	false	false	false	false	true	0.4000	0.8000	0.6000	1.2000	false
Boshin_Gen_Saigo_Takamori	24	24	0	officer_pistol			shogun_samurai_test	boshin_infantry_medium	boshin_man_pistol	boshin_general	1	leather	1	shogun_horse_ronin	boshin_cavalry_heavy	shogun_mount_horse_katana	6	1					false		bow	30	35	0	none	boshin_officer_revolver	12	mounted_bow	sabre	14	15	14	8	6	0	mounted_slash	0	drill_set_cavalry	well_trained	15	3	2.0000	4.5000	3.2500	7.5000	1.2000	2.0000	2.0000	3.0000	10.0000	0	false	true	false	true	false	false	false	false	false	false	false	false	false	true	50.0000	100.0000	150.0000	false	false	true	false	false	0	false	true	false	false	false	false	false	false	true	true				true	false	Unit_type_selection_Taisho	Cavalry_Unit_Order_Retreat	Cavalry_in_melee	Cavalry_idle	Cavalry_enemy_approaching	Cavalry_charged	Cavalry_flanked	Cavalry_wavering	false	false	false	false	false	true	0.2500	0.8000	0.6000	1.2000	false
Boshin_Inf_Elite_Imperial_Guard_Infantry	200	0	0	officer_revolver		standard_bearer_boshin	euroline	boshin_infantry_heavy	boshin_man_rifle_trained	boshin_chassepot_bp_1	2	leather	1				0	0					false		rifle	65	60	0	matchlock	boshin_breech_loading_rifle	15	foot_musket	sabre	11	20	0	0	6	0	foot_sword	0	drill_set_infantry_light	well_trained	12	3	0.8000	1.7500	2.0000	3.0000	0.0000	0.0000	0.0000	0.0000	10.0000	7	false	true	false	false	true	false	false	true	false	false	false	false	false	false	50.0000	100.0000	150.0000	false	false	true	false	false	0	true	false	true	false	false	false	false	false	true	false				false	false	Unit_type_selection_Matchlock Ashigaru	Infantry_Unit_Order_Retreat	Infantry_inmelee	Infantry_idle	Infantry_enemy_approaching	Infantry_charged	Infantry_flanked	Infantry_wavering	false	false	false	false	false	false	0.2500	0.8000	0.0000	0.0000	false
Boshin_Inf_Elite_Imperial_Guard_Infantry_MP	200	0	0	officer_revolver		standard_bearer_boshin	euroline	boshin_infantry_heavy	boshin_man_rifle_trained	boshin_chassepot_bp_1	2	leather	1				0	0					false		rifle	65	60	0	matchlock	boshin_breech_loading_rifle	12	foot_musket	sabre	11	20	0	0	6	0	foot_sword	0	drill_set_infantry_light	well_trained	12	3	0.8000	1.7500	2.0000	3.0000	0.0000	0.0000	0.0000	0.0000	10.0000	7	false	true	false	false	true	false	false	true	false	false	false	false	false	false	50.0000	100.0000	150.0000	false	false	true	false	false	0	true	false	true	false	false	false	false	false	true	false				false	false	Unit_type_selection_Matchlock Ashigaru	Infantry_Unit_Order_Retreat	Infantry_inmelee	Infantry_idle	Infantry_enemy_approaching	Infantry_charged	Infantry_flanked	Infantry_wavering	false	false	false	false	false	false	0.2500	0.8000	0.0000	0.0000	false
Boshin_Inf_Elite_Infanterie_de_marine	200	0	0	officer_revolver			euroline	boshin_infantry_heavy	boshin_man_rifle_trained_sabre	boshin_french	2	leather	1				0	0					false		rifle	75	70	0	matchlock	boshin_breech_loading_rifle	15	foot_musket	sabre	11	20	0	0	6	0	foot_sword	0	drill_set_infantry_light	well_trained	12	3	0.8000	1.7500	2.0000	3.0000	0.0000	0.0000	0.0000	0.0000	10.0000	7	false	true	false	false	true	false	false	true	false	false	false	false	false	false	50.0000	100.0000	150.0000	false	false	true	false	false	0	true	false	true	false	false	false	false	false	true	false				false	false	Unit_type_selection_Matchlock Ashigaru	Infantry_Unit_Order_Retreat	Infantry_inmelee	Infantry_idle	Infantry_enemy_approaching	Infantry_charged	Infantry_flanked	Infantry_wavering	false	false	false	false	false	false	0.2500	0.8000	0.0000	0.0000	false
Boshin_Inf_Elite_Infanterie_de_marine_MP	200	0	0	officer_revolver			euroline	boshin_infantry_heavy	boshin_man_rifle_trained_sabre	boshin_french	2	leather	1				0	0					false		rifle	75	70	0	matchlock	boshin_breech_loading_rifle	12	foot_musket	sabre	11	20	0	0	6	0	foot_sword	0	drill_set_infantry_light	well_trained	12	3	0.8000	1.7500	2.0000	3.0000	0.0000	0.0000	0.0000	0.0000	10.0000	7	false	true	false	false	true	false	false	true	false	false	false	false	false	false	50.0000	100.0000	150.0000	false	false	true	false	false	0	true	false	true	false	false	false	false	false	true	false				false	false	Unit_type_selection_Matchlock Ashigaru	Infantry_Unit_Order_Retreat	Infantry_inmelee	Infantry_idle	Infantry_enemy_approaching	Infantry_charged	Infantry_flanked	Infantry_wavering	false	false	false	false	false	false	0.2500	0.8000	0.0000	0.0000	false
Boshin_Inf_Elite_Kihetai	200	0	0	officer_revolver		standard_bearer_boshin	euroline	boshin_infantry_heavy	boshin_man_rifle_trained	boshin_snider	2	leather	1				0	0					false		rifle	55	40	0	matchlock	boshin_rifle	10	foot_musket	sabre	10	15	0	0	5	0	foot_sword	0	drill_set_infantry_light	well_trained	10	3	0.8000	1.7500	2.0000	3.0000	0.0000	0.0000	0.0000	0.0000	10.0000	7	false	true	false	false	true	false	false	true	false	false	false	false	false	false	50.0000	100.0000	150.0000	false	false	true	false	false	0	true	false	true	false	false	false	false	false	true	false				false	false	Unit_type_selection_Matchlock Ashigaru	Infantry_Unit_Order_Retreat	Infantry_inmelee	Infantry_idle	Infantry_enemy_approaching	Infantry_charged	Infantry_flanked	Infantry_wavering	false	false	false	false	false	false	0.2500	0.8000	0.0000	0.0000	false
Boshin_Inf_Elite_Kihetai_MP	200	0	0	officer_revolver		standard_bearer_boshin	euroline	boshin_infantry_heavy	boshin_man_rifle_trained	boshin_snider	2	leather	1				0	0					false		rifle	55	40	0	matchlock	boshin_rifle	7	foot_musket	sabre	10	15	0	0	5	0	foot_sword	0	drill_set_infantry_light	well_trained	10	3	0.8000	1.7500	2.0000	3.0000	0.0000	0.0000	0.0000	0.0000	10.0000	7	false	true	false	false	true	false	false	true	false	false	false	false	false	false	50.0000	100.0000	150.0000	false	false	true	false	false	0	true	false	true	false	false	false	false	false	true	false				false	false	Unit_type_selection_Matchlock Ashigaru	Infantry_Unit_Order_Retreat	Infantry_inmelee	Infantry_idle	Infantry_enemy_approaching	Infantry_charged	Infantry_flanked	Infantry_wavering	false	false	false	false	false	false	0.2500	0.8000	0.0000	0.0000	false
