version 3, schema advice_levels_tables
Key(string)	Thread_Name(string)	advice_thread_level(int)	points_needed(int)	game_area(string)	category(string)	sub_category(string)	max_repeat_count(int)	repeat_interval(int)	pause_battle(boolean)	priority_level(int)	high_verbosity_only(boolean)	locatable(boolean)	parameter(string)	on_display_script(optstring)	suppressible(boolean)	unknown15(boolean)	unknown16(boolean)	audio_clip(string)	unknown18(string)	unknown19(boolean)
"-253383613"	"5233_Campaign_Advice_AI_Train_Question_Thread"	1	1	"Campaign"	"AI"	"Help"	0	0	false	0	false	true	"region_slot"	""	false	false	false	"n"	"campaign_advisor"	false
"-251728467"	"4033_Campaign_Advice_AI_Research_Question_Thread"	1	1	"Campaign"	"AI"	"Help"	0	0	false	0	false	false	"none"	""	false	false	false	"n"	"campaign_advisor"	false
"-250658412"	"1030c_Campaign_Advice_UI_Government_Panel_Thread"	1	1	"Campaign"	"UI"	"Panels"	1	0	false	1	false	false	"none"	""	false	false	false	"n"	"campaign_advisor"	false
"-245999870"	"1107_Campaign_Advice_Unexploited_Resources_Thread"	1	1	"Campaign"	"Warnings"	"Construction"	0	5	false	1	true	true	"region_slot"	""	false	false	false	"n"	"campaign_advisor"	false
"1154063823"	"1019_Campaign_Advice_UI_Technology_Panel_Thread"	3	6	"Campaign"	"UI"	"Panels"	1	0	false	1	false	false	"none"	""	false	false	false	"n"	"campaign_advisor"	false
"1154728376"	"5002_Campaign_Advice_AI_Train_Question_Thread"	1	1	"Campaign"	"AI"	"Help"	0	0	false	0	false	true	"region_slot"	""	false	false	false	"n"	"campaign_advisor"	false
"1169098043"	"0150_Battle_Advice_Target_Their_Weaknesses_Thread"	1	1	"Naval Battle"	"Units"	"Naval"	1	0	false	2	true	false	"none"	""	false	false	false	"n"	"naval_advisor"	true
"1169151428"	"0163_Battle_Advice_Ship_Captured_Thread"	1	1	"Naval Battle"	"Units"	"Naval"	1	0	false	1	false	true	"battle_ship"	""	false	false	false	"n"	"naval_advisor"	false
"1170317847"	"0047_Battle_Advice_Good_Artillery_Target_Thread"	1	1	"Battle"	"Units"	"Tactics"	1	0	false	1	true	false	"none"	""	false	false	false	"n"	"battle_advisor"	true
"1172572278"	"4068_Campaign_Advice_AI_Research_Question_Thread"	1	1	"Campaign"	"AI"	"Help"	0	0	false	0	false	false	"none"	""	false	false	false	"n"	"campaign_advisor"	false
"1176638359"	"0006_Battle_Advice_Player_Outnumbered_Thread"	3	3	"Battle"	"Units"	"Tactics"	0	4	false	3	true	false	"none"	""	false	false	false	"n"	"battle_advisor"	false
"1181858998"	"3203_Campaign_Advice_AI_Build_Question_Thread"	1	1	"Campaign"	"AI"	"Help"	0	0	false	0	false	true	"region_slot"	""	false	false	false	"n"	"campaign_advisor"	false
"1182792960"	"3156_Campaign_Advice_AI_Build_Question_Thread"	1	1	"Campaign"	"AI"	"Help"	0	0	false	0	false	true	"region_slot"	""	false	false	false	"n"	"campaign_advisor"	false
"1183411151"	"0735_ep_1_recruitment_queue"	1	1	"Campaign"	"Episodic"	"1"	1	1	false	0	false	false	"none"	""	false	false	false	"n"	"campaign_advisor"	false
"1187349955"	"3200_Campaign_Advice_AI_Build_Question_Thread"	1	1	"Campaign"	"AI"	"Help"	0	0	false	0	false	true	"region_slot"	""	false	false	false	"n"	"campaign_advisor"	false
"1188422552"	"0191_Battle_Advice_Right_Broadside_Button_Thread"	1	1	"Naval Battle"	"UI"	"Buttons"	1	0	false	1	false	false	"none"	""	false	false	false	"n"	"naval_advisor"	true
"1193994377"	"0716_ep_1_garrisoned_units_2"	1	1	"Campaign"	"Episodic"	"1"	1	1	false	0	false	false	"none"	""	false	false	false	"n"	"campaign_advisor"	false
"1198010380"	"1077_Campaign_Advice_Character_Selected_Thread"	1	1	"Campaign"	"Characters"	"Foreign"	1	0	false	2	true	false	"none"	""	false	false	false	"n"	"campaign_advisor"	false
"1202139203"	"5049_Campaign_Advice_AI_Train_Question_Thread"	1	1	"Campaign"	"AI"	"Help"	0	0	false	0	false	true	"region_slot"	""	false	false	false	"n"	"campaign_advisor"	false
"1203968049"	"5043_Campaign_Advice_AI_Train_Question_Thread"	1	1	"Campaign"	"AI"	"Help"	0	0	false	0	false	true	"region_slot"	""	false	false	false	"n"	"campaign_advisor"	false
"1208932890"	"3162_Campaign_Advice_AI_Build_Question_Thread"	1	1	"Campaign"	"AI"	"Help"	0	0	false	0	false	true	"region_slot"	""	false	false	false	"n"	"campaign_advisor"	false
"1212482652"	"0032_Battle_Advice_Cavalry_In_Reserve_Thread"	1	1	"Battle"	"Units"	"Tactics"	1	0	false	3	false	false	"none"	""	false	false	false	"n"	"battle_advisor"	true
"1212661715"	"0068_Battle_Advice_Overcommitment_Thread"	1	1	"Battle"	"Units"	"Tactics"	1	0	false	3	true	false	"none"	""	false	false	false	"n"	"battle_advisor"	true
"1213083271"	"0138_Battle_Advice_Socket_Bayonets_Thread"	1	1	"Battle"	"Units"	"Tech"	1	0	false	2	false	false	"none"	""	false	false	false	"n"	"battle_advisor"	false
"1213101863"	"4031_Campaign_Advice_AI_Research_Question_Thread"	1	1	"Campaign"	"AI"	"Help"	0	0	false	0	false	false	"none"	""	false	false	false	"n"	"campaign_advisor"	false
"1213169590"	"0201_Battle_Advice_Naval_Review_Panel_Thread"	1	1	"Naval Battle"	"UI"	"HUD"	1	0	false	3	true	false	"none"	""	false	false	false	"n"	"naval_advisor"	true
"1285898376"	"3180_Campaign_Advice_AI_Build_Question_Thread"	1	1	"Campaign"	"AI"	"Help"	0	0	false	0	false	true	"region_slot"	""	false	false	false	"n"	"campaign_advisor"	false
"1290794483"	"5185_Campaign_Advice_AI_Train_Question_Thread"	1	1	"Campaign"	"AI"	"Help"	0	0	false	0	false	true	"region_slot"	""	false	false	false	"n"	"campaign_advisor"	false
"1291133193"	"0037_Battle_Advice_Cavalry_Against_Points_Thread"	1	1	"Battle"	"Units"	"Tactics"	1	0	false	1	true	false	"none"	""	false	false	false	"n"	"battle_advisor"	false
"1297297515"	"0706_ep_1_construct_plantation_1"	1	3	"Campaign"	"Episodic"	"1"	5	3	false	0	false	true	"mission"	""	false	false	false	"n"	"campaign_advisor"	false
"1300166217"	"5019_Campaign_Advice_AI_Train_Question_Thread"	1	1	"Campaign"	"AI"	"Help"	0	0	false	0	false	true	"region_slot"	""	false	false	false	"n"	"campaign_advisor"	false
"1300414160"	"4028_Campaign_Advice_AI_Research_Question_Thread"	1	1	"Campaign"	"AI"	"Help"	0	0	false	0	false	false	"none"	""	false	false	false	"n"	"campaign_advisor"	false
"1301444000"	"3119_Campaign_Advice_AI_Build_Question_Thread"	1	1	"Campaign"	"AI"	"Help"	0	0	false	0	false	true	"region_slot"	""	false	false	false	"n"	"campaign_advisor"	false
"1308226834"	"5008_Campaign_Advice_AI_Train_Question_Thread"	1	1	"Campaign"	"AI"	"Help"	0	0	false	0	false	true	"region_slot"	""	false	false	false	"n"	"campaign_advisor"	false
"1308478569"	"0024_Battle_Advice_Outflanking_With_Cavalry_Thread"	3	3	"Battle"	"Units"	"Tactics"	1	0	false	2	true	false	"none"	""	false	false	false	"n"	"battle_advisor"	true
"1310965009"	"0108_Battle_Advice_Defences_Stakes_Thread"	1	1	"Battle"	"Units"	"Land"	1	0	false	2	false	false	"none"	""	false	false	false	"n"	"battle_advisor"	true
"1312374983"	"3012_Campaign_Advice_AI_Build_Question_Thread"	1	1	"Campaign"	"AI"	"Help"	0	0	false	0	false	true	"region_slot"	""	false	false	false	"n"	"campaign_advisor"	false
"1816023380"	"3021_Campaign_Advice_AI_Build_Question_Thread"	1	1	"Campaign"	"AI"	"Help"	0	0	false	0	false	true	"region_slot"	""	false	false	false	"n"	"campaign_advisor"	false
"1818853100"	"1201_Campaign_Advice_UI_Help_Units_Thread"	1	1	"Campaign"	"UI"	"Help"	0	0	false	0	false	false	"none"	""	false	false	false	"n"	"campaign_advisor"	false
"1833752382"	"1066_Campaign_Advice_Character_Selected_Thread"	6	6	"Campaign"	"Characters"	"Commanders"	1	0	false	2	false	false	"none"	""	false	false	false	"n"	"campaign_advisor"	false
"1835873356"	"3091_Campaign_Advice_AI_Build_Question_Thread"	1	1	"Campaign"	"AI"	"Help"	0	0	false	0	false	true	"region_slot"	""	false	false	false	"n"	"campaign_advisor"	false
"1838504917"	"1147_Campaign_Advice_Trade_Theatres_Thread"	1	1	"Campaign"	"Features"	"Trade"	0	4	false	2	false	false	"none"	""	false	false	false	"n"	"campaign_advisor"	false
"1840325200"	"3135_Campaign_Advice_AI_Build_Question_Thread"	1	1	"Campaign"	"AI"	"Help"	0	0	false	0	false	true	"region_slot"	""	false	false	false	"n"	"campaign_advisor"	false
"1843578025"	"4005_Campaign_Advice_AI_Research_Question_Thread"	1	1	"Campaign"	"AI"	"Help"	0	0	false	0	false	false	"none"	""	false	false	false	"n"	"campaign_advisor"	false
"1843928183"	"5148_Campaign_Advice_AI_Train_Question_Thread"	1	1	"Campaign"	"AI"	"Help"	0	0	false	0	false	true	"region_slot"	""	false	false	false	"n"	"campaign_advisor"	false
"1849066496"	"3057_Campaign_Advice_AI_Build_Question_Thread"	1	1	"Campaign"	"AI"	"Help"	0	0	false	0	false	true	"region_slot"	""	false	false	false	"n"	"campaign_advisor"	false
"1853095610"	"3031_Campaign_Advice_AI_Build_Question_Thread"	1	1	"Campaign"	"AI"	"Help"	0	0	false	0	false	true	"region_slot"	""	false	false	false	"n"	"campaign_advisor"	false
"1857473489"	"1091_Campaign_Advice_Movement_Exhausted_Thread"	1	1	"Campaign"	"Character"	"Movement"	1	0	false	3	true	false	"none"	""	false	false	false	"n"	"campaign_advisor"	false
"-1749073444"	"0710_ep_recruit_unit_1"	1	1	"Campaign"	"Episodic"	"1"	5	3	false	0	false	false	"none"	""	false	false	false	"n"	"campaign_advisor"	false
"-1744509802"	"0038_Battle_Advice_Defence_Against_Cavalry_Thread"	1	1	"Battle"	"Units"	"Tactics"	1	0	false	3	true	false	"none"	""	false	false	false	"n"	"battle_advisor"	true
"-1730173744"	"0707_ep_1_construct_plantation_2"	1	1	"Campaign"	"Episodic"	"1"	5	3	false	0	false	false	"none"	""	false	false	false	"n"	"campaign_advisor"	false
"-1728902803"	"1176_Campaign_Advice_Change_Commander_Thread"	1	10	"Campaign"	"Characters"	"Replace"	0	1	false	3	true	true	"character"	""	false	false	false	"n"	"campaign_advisor"	false
"-1716270043"	"6059_Campaign_Tutorial_Advise_Roads"	1	1	"Campaign"	"Tutorial"	"Help"	1	0	false	0	false	false	"none"	""	false	false	false	"n"	"Berthier"	false
"-1710453934"	"6044_Campaign_Tutorial_Advise_Building_Chains"	1	1	"Campaign"	"Tutorial"	"Help"	1	0	false	0	false	false	"none"	""	false	false	false	"n"	"Berthier"	false
"-1705930648"	"5202_Campaign_Advice_AI_Train_Question_Thread"	1	1	"Campaign"	"AI"	"Help"	0	0	false	0	false	true	"region_slot"	""	false	false	false	"n"	"campaign_advisor"	false
"-1701749777"	"0102_Battle_Advice_Cavalry_Charges_Thread"	1	2	"Battle"	"Units"	"Tactics"	1	0	false	2	true	false	"none"	""	false	false	false	"n"	"battle_advisor"	true
"-1698295042"	"5076_Campaign_Advice_AI_Train_Question_Thread"	1	1	"Campaign"	"AI"	"Help"	0	0	false	0	false	true	"region_slot"	""	false	false	false	"n"	"campaign_advisor"	false
"-1685462494"	"6027_Campaign_Tutorial_Advise_End_Turn_Reminder"	1	1	"Campaign"	"Tutorial"	"Help"	0	0	false	0	false	false	"none"	""	false	false	false	"n"	"Berthier"	false
"-1684522267"	"3084_Campaign_Advice_AI_Build_Question_Thread"	1	1	"Campaign"	"AI"	"Help"	0	0	false	0	false	true	"region_slot"	""	false	false	false	"n"	"campaign_advisor"	false
"-1683257409"	"6089_Campaign_Tutorial_Advise_Pleasure_Buildings"	1	1	"Campaign"	"Tutorial"	"Help"	1	0	false	0	false	false	"none"	""	false	false	false	"n"	"Berthier"	false
"-1682055146"	"4038_Campaign_Advice_AI_Research_Question_Thread"	1	1	"Campaign"	"AI"	"Help"	0	0	false	0	false	false	"none"	""	false	false	false	"n"	"campaign_advisor"	false
"-1671835166"	"1100_Campaign_Advice_Government_Type_Thread"	1	1	"Campaign"	"Government"	"Type"	1	0	false	2	false	false	"none"	""	false	false	false	"n"	"campaign_advisor"	false
"-1666667854"	"0016_Battle_Advice_Draw_Their_Fire_Thread"	1	1	"Battle"	"Units"	"Tactics"	1	0	false	3	true	false	"none"	""	false	false	false	"n"	"battle_advisor"	true
"-1658752132"	"6017_Campaign_Tutorial_Advise_Move_Napoleon_Bastia"	1	1	"Campaign"	"Tutorial"	"Help"	1	0	false	0	false	false	"none"	""	false	false	false	"n"	"Berthier"	false
"-1650129001"	"4046_Campaign_Advice_AI_Research_Question_Thread"	1	1	"Campaign"	"AI"	"Help"	0	0	false	0	false	false	"none"	""	false	false	false	"n"	"campaign_advisor"	false
"-1645019136"	"1073_Campaign_Advice_Character_Selected_Thread"	1	1	"Campaign"	"Characters"	"Agents"	1	0	false	2	false	false	"none"	""	false	false	false	"n"	"campaign_advisor"	false
"-1641913562"	"0161_Battle_Advice_Ship_Routing_Thread"	1	1	"Naval Battle"	"Units"	"Naval"	1	0	false	1	true	true	"battle_ship"	""	false	false	false	"n"	"naval_advisor"	false
"-1641034490"	"3097_Campaign_Advice_AI_Build_Question_Thread"	1	1	"Campaign"	"AI"	"Help"	0	0	false	0	false	true	"region_slot"	""	false	false	false	"n"	"campaign_advisor"	false
"-1639702398"	"6060_Campaign_Tutorial_Advise_Select_Government"	1	1	"Campaign"	"Tutorial"	"Help"	1	0	false	0	false	false	"none"	""	false	false	false	"n"	"Berthier"	false
"-1639664824"	"6021_Campaign_Tutorial_Chapter_3_Intro"	1	1	"Campaign"	"Tutorial"	"Help"	1	0	false	0	false	false	"none"	""	false	false	false	"n"	"Berthier"	false
"-1638244308"	"1007_Campaign_Advice_Sweden_Initial_Turns_Thread"	1	1	"Campaign"	"Factions"	"Initial"	0	0	false	0	false	false	"none"	""	false	false	false	"n"	"campaign_advisor"	false
"-1637797131"	"3068_Campaign_Advice_AI_Build_Question_Thread"	1	1	"Campaign"	"AI"	"Help"	0	0	false	0	false	true	"region_slot"	""	false	false	false	"n"	"campaign_advisor"	false
"-1635957969"	"1096c_Campaign_Advice_Ungarrisoned_Brigands_Thread"	1	2	"Campaign"	"Slots"	"Garrisons"	0	5	false	1	true	true	"region"	""	false	false	false	"n"	"campaign_advisor"	false
"-1623094700"	"5054_Campaign_Advice_AI_Train_Question_Thread"	1	1	"Campaign"	"AI"	"Help"	0	0	false	0	false	true	"region_slot"	""	false	false	false	"n"	"campaign_advisor"	false
"-1618878816"	"3025_Campaign_Advice_AI_Build_Question_Thread"	1	1	"Campaign"	"AI"	"Help"	0	0	false	0	false	true	"region_slot"	""	false	false	false	"n"	"campaign_advisor"	false
"-1618706389"	"5159_Campaign_Advice_AI_Train_Question_Thread"	1	1	"Campaign"	"AI"	"Help"	0	0	false	0	false	true	"region_slot"	""	false	false	false	"n"	"campaign_advisor"	false
"-1616038451"	"4001_Campaign_Advice_AI_Research_Question_Thread"	1	1	"Campaign"	"AI"	"Help"	0	0	false	0	false	false	"none"	""	false	false	false	"n"	"campaign_advisor"	false
"-1607364566"	"1134_Campaign_Advice_Warning_High_Tax_Thread"	1	2	"Campaign"	"Warnings"	"Taxes"	0	3	false	1	false	true	"region"	""	false	false	false	"n"	"campaign_advisor"	false
"-1604004259"	"1139_Campaign_Advice_Warning_Population_Thread"	1	1	"Campaign"	"Warnings"	"Population"	0	5	false	1	false	true	"region"	""	false	false	false	"n"	"campaign_advisor"	false
"-1596604962"	"4061_Campaign_Advice_AI_Research_Question_Thread"	1	1	"Campaign"	"AI"	"Help"	0	0	false	0	false	false	"none"	""	false	false	false	"n"	"campaign_advisor"	false
"-1596539408"	"3009_Campaign_Advice_AI_Build_Question_Thread"	1	1	"Campaign"	"AI"	"Help"	0	0	false	0	false	true	"region_slot"	""	false	false	false	"n"	"campaign_advisor"	false
"-1594313916"	"1065_Campaign_Advice_Character_Selected_Thread"	5	20	"Campaign"	"Characters"	"Commanders"	1	0	false	2	true	false	"none"	""	false	false	false	"n"	"campaign_advisor"	true
"-1594060145"	"1022b_Campaign_Advice_UI_Set_Taxes_Slider_Thread"	1	1	"Campaign"	"UI"	"Sliders"	1	0	false	1	false	false	"none"	""	false	false	false	"n"	"campaign_advisor"	false
"-1592013556"	"5093_Campaign_Advice_AI_Train_Question_Thread"	1	1	"Campaign"	"AI"	"Help"	0	0	false	0	false	true	"region_slot"	""	false	false	false	"n"	"campaign_advisor"	false
"-1583965018"	"3065_Campaign_Advice_AI_Build_Question_Thread"	1	1	"Campaign"	"AI"	"Help"	0	0	false	0	false	true	"region_slot"	""	false	false	false	"n"	"campaign_advisor"	false
"-1583009093"	"4073_Campaign_Advice_AI_Research_Question_Thread"	1	1	"Campaign"	"AI"	"Help"	0	0	false	0	false	false	"none"	""	false	false	false	"n"	"campaign_advisor"	false
"-1581561178"	"1167_Campaign_Advice_Warning_Ally_Betrayal_Thread"	3	6	"Campaign"	"Warnings"	"Diplomacy"	1	0	false	1	true	false	"none"	""	false	false	false	"n"	"campaign_advisor"	true
"-1580369663"	"3157_Campaign_Advice_AI_Build_Question_Thread"	1	1	"Campaign"	"AI"	"Help"	0	0	false	0	false	true	"region_slot"	""	false	false	false	"n"	"campaign_advisor"	false
"-1578992648"	"3217_Campaign_Advice_AI_Build_Question_Thread"	1	1	"Campaign"	"AI"	"Help"	0	0	false	0	false	true	"region_slot"	""	false	false	false	"n"	"campaign_advisor"	false
"-1577040738"	"3105_Campaign_Advice_AI_Build_Question_Thread"	1	1	"Campaign"	"AI"	"Help"	0	0	false	0	false	true	"region_slot"	""	false	false	false	"n"	"campaign_advisor"	false
"-1575987463"	"5097_Campaign_Advice_AI_Train_Question_Thread"	1	1	"Campaign"	"AI"	"Help"	0	0	false	0	false	true	"region_slot"	""	false	false	false	"n"	"campaign_advisor"	false
"-1568362346"	"0748_ep_2_shipyard_building"	1	1	"Campaign"	"Episodic"	"2"	5	1	false	0	false	false	"none"	""	false	false	false	"n"	"campaign_advisor"	false
"-1567524386"	"0020_Battle_Advice_Expendable_Troops_Thread"	1	1	"Battle"	"Units"	"Tactics"	1	0	false	3	true	false	"none"	""	false	false	false	"n"	"battle_advisor"	true
"-1557648100"	"1032_Campaign_Advice_UI_Government_Panel_Thread"	1	1	"Campaign"	"UI"	"Panels"	1	0	false	1	false	false	"none"	""	false	false	false	"n"	"campaign_advisor"	true
"-1555939110"	"4091_Campaign_Advice_AI_Research_Question_Thread"	1	1	"Campaign"	"AI"	"Help"	0	0	false	0	false	false	"none"	""	false	false	false	"n"	"campaign_advisor"	false
"-1555443707"	"6091_Campaign_Tutorial_Chapter_7_Intro"	1	1	"Campaign"	"Tutorial"	"Help"	1	0	false	0	false	false	"none"	""	false	false	false	"n"	"Berthier"	false
"-1539723130"	"6007_Campaign_Tutorial_Advise_Select_Napoleon"	1	1	"Campaign"	"Tutorial"	"Help"	1	0	false	0	false	false	"none"	""	false	false	false	"n"	"Berthier"	false
"-1538744232"	"4051_Campaign_Advice_AI_Research_Question_Thread"	1	1	"Campaign"	"AI"	"Help"	0	0	false	0	false	false	"none"	""	false	false	false	"n"	"campaign_advisor"	false
"-1528505088"	"1048_Campaign_Advice_UI_Review_Panel_Thread"	1	1	"Campaign"	"UI"	"Panels"	1	0	false	1	false	false	"none"	""	false	false	false	"n"	"campaign_advisor"	false
"-1522516535"	"1009_Campaign_Advice_Austria_Initial_Turns_Thread"	1	1	"Campaign"	"Factions"	"Initial"	0	0	false	0	false	false	"none"	""	false	false	false	"n"	"campaign_advisor"	false
"-1519985399"	"0116_Battle_Advice_Dragoons_Thread"	1	1	"Battle"	"Units"	"Land"	1	0	false	1	false	true	"battle_unit"	""	false	false	false	"n"	"battle_advisor"	true
"-1518752410"	"3129_Campaign_Advice_AI_Build_Question_Thread"	1	1	"Campaign"	"AI"	"Help"	0	0	false	0	false	true	"region_slot"	""	false	false	false	"n"	"campaign_advisor"	false
"-1516645363"	"0064_Battle_Advice_Encircle_The_Enemy_Thread"	1	1	"Battle"	"Units"	"Tactics"	1	0	false	3	true	false	"none"	""	false	false	false	"n"	"battle_advisor"	false
"-1516240186"	"0053_Battle_Advice_Artillery_Vs_Elephants_Thread"	1	1	"Battle"	"Units"	"Tactics"	1	0	false	2	false	false	"none"	""	false	false	false	"n"	"battle_advisor"	false
"-1507457514"	"0122_Battle_Advice_Mortars_Thread"	1	1	"Battle"	"Units"	"Land"	1	0	false	1	false	false	"none"	""	false	false	false	"n"	"battle_advisor"	true
"-1507140649"	"0186_Battle_Advice_Naval_Grape_Shot_Thread"	1	1	"Naval Battle"	"Units"	"Ammo"	1	0	false	2	false	false	"none"	""	false	false	false	"n"	"naval_advisor"	true
"-1499154520"	"0120_Battle_Advice_Limbering_Thread"	1	1	"Battle"	"Units"	"Land"	1	0	false	1	false	false	"none"	""	false	false	false	"n"	"battle_advisor"	true
"-1497053694"	"0752_ep_2_recruit_frigate_3"	1	1	"Campaign"	"Episodic"	"2"	5	1	false	0	false	false	"none"	""	false	false	false	"n"	"campaign_advisor"	false
"-1489300850"	"0153_Battle_Advice_Sails_Destroyed_Thread"	1	1	"Naval Battle"	"Units"	"Naval"	1	0	false	1	true	true	"battle_ship"	""	false	false	false	"n"	"naval_advisor"	false
"-1488236394"	"3051_Campaign_Advice_AI_Build_Question_Thread"	1	1	"Campaign"	"AI"	"Help"	0	0	false	0	false	true	"region_slot"	""	false	false	false	"n"	"campaign_advisor"	false
"-1486552648"	"5153_Campaign_Advice_AI_Train_Question_Thread"	1	1	"Campaign"	"AI"	"Help"	0	0	false	0	false	true	"region_slot"	""	false	false	false	"n"	"campaign_advisor"	false
"-1486261009"	"5253_Campaign_Advice_AI_Train_Question_Thread"	1	1	"Campaign"	"AI"	"Help"	0	0	false	0	false	true	"region_slot"	""	false	false	false	"n"	"campaign_advisor"	false
"-1475223330"	"6080_Campaign_Tutorial_Advise_Traits"	1	1	"Campaign"	"Tutorial"	"Help"	1	0	false	0	false	false	"none"	""	false	false	false	"n"	"Berthier"	false
"-1471376967"	"1021_Campaign_Advice_UI_Automanagement_Thread"	1	3	"Campaign"	"UI"	"Buttons"	1	0	false	1	true	false	"none"	""	false	false	false	"n"	"campaign_advisor"	false
"-1469473208"	"1067_Campaign_Advice_Character_Selected_Thread"	4	12	"Campaign"	"Characters"	"Agents"	1	0	false	2	false	false	"none"	""	false	false	false	"n"	"campaign_advisor"	true
"-1469467370"	"3234_Campaign_Advice_AI_Build_Question_Thread"	1	1	"Campaign"	"AI"	"Help"	0	0	false	0	false	true	"region_slot"	""	false	false	false	"n"	"campaign_advisor"	false
"-1467536160"	"5145_Campaign_Advice_AI_Train_Question_Thread"	1	1	"Campaign"	"AI"	"Help"	0	0	false	0	false	true	"region_slot"	""	false	false	false	"n"	"campaign_advisor"	false
"-1467085177"	"0062_Battle_Advice_Study_Their_Lines_Thread"	1	1	"Battle"	"Units"	"Tactics"	1	0	false	3	true	false	"none"	""	false	false	false	"n"	"battle_advisor"	true
"-1463450967"	"1068_Campaign_Advice_Character_Selected_Thread"	2	6	"Campaign"	"Characters"	"Agents"	1	0	false	2	false	false	"none"	""	false	false	false	"n"	"campaign_advisor"	true
"-1461930512"	"1150_Campaign_Advice_Port_Blockaded_Thread"	1	1	"Campaign"	"Features"	"Blockades"	1	0	false	1	false	true	"port"	""	false	false	false	"n"	"campaign_advisor"	false
