version 1, schema message_event_strings_tables
Event_IDRef(string)	Region_IDRef(string)	Message(string)	Message_Image(string)	Message_Type(string)	unknown1(boolean)	unknown2(boolean)	Message_Icon(string)	unknown3(string)
"summary_region_traits_gained"	"european"	"trait_5"	"map-region.tga"	"traits_anc_list"	false	false	"news.tga"	"map-region.tga"
"summary_region_traits_gained"	"middle_east"	"trait_5"	"map-region.tga"	"traits_anc_list"	false	false	"news.tga"	"map-region.tga"
"summary_region_traits_lost"	"egy_european"	"trait_6"	"map-no pasable.tga"	"traits_anc_list"	false	false	"news.tga"	"map-no pasable.tga"
"summary_region_traits_lost"	"egy_middle_east"	"trait_6"	"map-no pasable.tga"	"traits_anc_list"	false	false	"news.tga"	"map-no pasable.tga"
"summary_region_traits_lost"	"european"	"trait_6"	"map-no pasable.tga"	"traits_anc_list"	false	false	"news.tga"	"map-no pasable.tga"
"summary_region_traits_lost"	"middle_east"	"trait_6"	"map-no pasable.tga"	"traits_anc_list"	false	false	"news.tga"	"map-no pasable.tga"
"summary_tech_advances"	"egy_european"	"tech_summary_1"	"innovation.tga"	"tech_advances_list"	false	false	"tech.tga"	"innovation.tga"
"summary_tech_advances"	"egy_middle_east"	"tech_summary_1"	"innovation.tga"	"tech_advances_list"	false	false	"tech.tga"	"innovation.tga"
"summary_tech_advances"	"european"	"tech_summary_1"	"innovation.tga"	"tech_advances_list"	false	false	"tech.tga"	"innovation.tga"
"summary_towns_emerged"	"egy_european"	"new_town_2"	"new city.tga"	"build_list"	false	false	"building.tga"	"new city.tga"
"summary_towns_emerged"	"egy_middle_east"	"new_town_2"	"new city.tga"	"build_list"	false	false	"building.tga"	"new city.tga"
"summary_towns_emerged"	"european"	"new_town_2"	"new city.tga"	"build_list"	false	false	"building.tga"	"new city.tga"
"summary_unit_traits_gained"	"egy_european"	"trait_7"	"prebattle_sallyforth_european.tga"	"traits_anc_list"	false	false	"army.tga"	"prebattle_sallyforth_european.tga"
"summary_unit_traits_gained"	"egy_middle_east"	"trait_7"	"prebattle_sallyforth_ottoman.tga"	"traits_anc_list"	false	false	"army.tga"	"prebattle_sallyforth_ottoman.tga"
"summary_unit_traits_gained"	"european"	"trait_7"	"prebattle_sallyforth_european.tga"	"traits_anc_list"	false	false	"army.tga"	"prebattle_sallyforth_european.tga"
"summary_unit_traits_gained"	"middle_east"	"trait_7"	"prebattle_sallyforth_ottoman.tga"	"traits_anc_list"	false	false	"army.tga"	"prebattle_sallyforth_ottoman.tga"
"summary_unit_traits_lost"	"egy_european"	"trait_8"	"prebattle_sallyforth_european.tga"	"traits_anc_list"	false	false	"army.tga"	"prebattle_sallyforth_european.tga"
"summary_unit_traits_lost"	"egy_middle_east"	"trait_8"	"prebattle_sallyforth_ottoman.tga"	"traits_anc_list"	false	false	"army.tga"	"prebattle_sallyforth_ottoman.tga"
"summary_unit_traits_lost"	"european"	"trait_8"	"prebattle_sallyforth_european.tga"	"traits_anc_list"	false	false	"army.tga"	"prebattle_sallyforth_european.tga"
"summary_unit_traits_lost"	"middle_east"	"trait_8"	"prebattle_sallyforth_ottoman.tga"	"traits_anc_list"	false	false	"army.tga"	"prebattle_sallyforth_ottoman.tga"
"trade_agreement_cancelled"	"egy_european"	"trade_1"	"diplomacyneg_eu.tga"	"standard"	false	true	"news.tga"	"diplomacyneg_eu.tga"
"trade_agreement_cancelled"	"egy_middle_east"	"trade_1"	"diplomacyneg_eu.tga"	"standard"	false	true	"news.tga"	"diplomacyneg_eu.tga"
"trade_agreement_cancelled"	"european"	"trade_1"	"diplomacyneg_eu.tga"	"standard"	false	true	"news.tga"	"diplomacyneg_eu.tga"
"trade_agreement_cancelled_port_loss"	"egy_european"	"trade_5"	"diplomacyneg_eu.tga"	"standard"	false	true	"news.tga"	"diplomacyneg_eu.tga"
"trade_agreement_cancelled_port_loss"	"egy_middle_east"	"trade_5"	"diplomacyneg_eu.tga"	"standard"	false	true	"news.tga"	"diplomacyneg_eu.tga"
"trade_agreement_cancelled_port_loss"	"european"	"trade_5"	"diplomacyneg_eu.tga"	"standard"	false	true	"news.tga"	"diplomacyneg_eu.tga"
"trade_agreement_cancelled_port_loss"	"middle_east"	"trade_5"	"diplomacyneg_eu.tga"	"standard"	false	true	"news.tga"	"diplomacyneg_eu.tga"
"trade_route_established"	"egy_european"	"trade_2"	"blockade2.tga"	"standard"	false	false	"money.tga"	"blockade2.tga"
"trade_route_established"	"egy_middle_east"	"trade_2"	"blockade2.tga"	"standard"	false	false	"money.tga"	"blockade2.tga"
"trade_route_established"	"european"	"trade_2"	"blockade2.tga"	"standard"	false	false	"money.tga"	"blockade2.tga"
"trade_route_raided"	"egy_european"	"trade_3"	"pirates afterwin.tga"	"standard"	false	false	"pirate_raid.tga"	"pirates afterwin.tga"
"trade_route_raided"	"egy_middle_east"	"trade_3"	"pirates afterwin.tga"	"standard"	false	false	"pirate_raid.tga"	"pirates afterwin.tga"
"trade_route_raided"	"european"	"trade_3"	"pirates afterwin.tga"	"standard"	false	false	"pirate_raid.tga"	"pirates afterwin.tga"
"trade_route_raided_land"	"egy_european"	"trade_6_nap"	"new general-eu.tga"	"standard"	false	true	"pirate_raid.tga"	"new general-eu.tga"
"trade_route_raided_land"	"egy_middle_east"	"trade_6_nap"	"new general-ot.tga"	"standard"	false	true	"pirate_raid.tga"	"new general-ot.tga"
"trade_route_raided_land"	"european"	"trade_6_nap"	"new general-eu.tga"	"standard"	false	true	"pirate_raid.tga"	"new general-eu.tga"
"unit_recruited"	"egy_european"	"unit_recruited_1"	"unit_icon.tga"	"unit_recruited"	false	false	"soldier_single.tga"	"unit_icon.tga"
"unit_recruited"	"egy_middle_east"	"unit_recruited_1"	"unit_icon.tga"	"unit_recruited"	false	false	"soldier_single.tga"	"unit_icon.tga"
"unit_recruited"	"european"	"unit_recruited_1"	"unit_icon.tga"	"unit_recruited"	false	false	"soldier_single.tga"	"unit_icon.tga"
"unit_retrained"	"egy_european"	"unit_recruited_2"	"unit_icon.tga"	"unit_recruited"	false	false	"army.tga"	"unit_icon.tga"
"unit_retrained"	"egy_middle_east"	"unit_recruited_2"	"unit_icon.tga"	"unit_recruited"	false	false	"army.tga"	"unit_icon.tga"
"unit_retrained"	"european"	"unit_recruited_2"	"unit_icon.tga"	"unit_recruited"	false	false	"army.tga"	"unit_icon.tga"
"unit_trait_gained"	"egy_european"	"trait_9"	"prebattle_sallyforth_european.tga"	"standard"	false	false	"army.tga"	"prebattle_sallyforth_european.tga"
"unit_trait_gained"	"egy_middle_east"	"trait_9"	"prebattle_sallyforth_ottoman.tga"	"standard"	false	false	"army.tga"	"prebattle_sallyforth_ottoman.tga"
"unit_trait_gained"	"european"	"trait_9"	"prebattle_sallyforth_european.tga"	"standard"	false	false	"army.tga"	"prebattle_sallyforth_european.tga"
"unit_trait_gained"	"middle_east"	"trait_9"	"prebattle_sallyforth_ottoman.tga"	"standard"	false	false	"army.tga"	"prebattle_sallyforth_ottoman.tga"
"unit_trait_lost"	"egy_european"	"trait_10"	"prebattle_sallyforth_european.tga"	"standard"	false	false	"army.tga"	"prebattle_sallyforth_european.tga"
"unit_trait_lost"	"egy_middle_east"	"trait_10"	"prebattle_sallyforth_ottoman.tga"	"standard"	false	false	"army.tga"	"prebattle_sallyforth_ottoman.tga"
"unit_trait_lost"	"european"	"trait_10"	"prebattle_sallyforth_european.tga"	"standard"	false	false	"army.tga"	"prebattle_sallyforth_european.tga"
"unit_trait_lost"	"middle_east"	"trait_10"	"prebattle_sallyforth_ottoman.tga"	"standard"	false	false	"army.tga"	"prebattle_sallyforth_ottoman.tga"
"war_declared"	"egy_european"	"war_1"	"War_Declaration.tga"	"standard"	false	false	"army.tga"	"war declaration.tga"
"war_declared"	"egy_middle_east"	"war_1"	"War_Declaration.tga"	"standard"	false	false	"army.tga"	"war declaration.tga"
"war_declared"	"european"	"war_1"	"War_Declaration.tga"	"standard"	false	false	"army.tga"	"war declaration.tga"
"war_declared_you"	"egy_european"	"war_3"	"War_Declaration.tga"	"standard"	false	true	"army.tga"	"war declaration.tga"
"war_declared_you"	"egy_middle_east"	"war_3"	"War_Declaration.tga"	"standard"	false	true	"army.tga"	"war declaration.tga"
"war_declared_you"	"european"	"war_3"	"War_Declaration.tga"	"standard"	false	true	"army.tga"	"war declaration.tga"
"war_declared_your_ally"	"egy_european"	"war_2"	"War_Declaration.tga"	"standard"	true	true	"army.tga"	"war declaration.tga"
"war_declared_your_ally"	"egy_middle_east"	"war_2"	"War_Declaration.tga"	"standard"	true	true	"army.tga"	"war declaration.tga"
"war_declared_your_ally"	"european"	"war_2"	"War_Declaration.tga"	"standard"	true	true	"army.tga"	"war declaration.tga"
"your_army_desert_revolution_warning"	"egy_european"	"your_army_desert_revolution_warning_1"	"biggest-army.tga.tga"	"standard"	false	true	"army.tga"	"biggest-army.tga.tga"
"your_army_desert_revolution_warning"	"egy_middle_east"	"your_army_desert_revolution_warning_1"	"biggest-army.tga.tga"	"standard"	false	true	"army.tga"	"biggest-army.tga.tga"
"your_army_desert_revolution_warning"	"european"	"your_army_desert_revolution_warning_1"	"biggest-army.tga.tga"	"standard"	false	true	"army.tga"	"biggest-army.tga.tga"
"your_army_destroyed"	"egy_european"	"army_destroyed_1"	"afterbatle eu.tga"	"standard"	false	true	"army.tga"	"afterbatle eu.tga"
"your_army_destroyed"	"egy_middle_east"	"army_destroyed_1"	"afterbatle ottoman.tga"	"standard"	false	true	"army.tga"	"afterbatle ottoman.tga"
"your_army_destroyed"	"european"	"army_destroyed_1"	"afterbatle eu.tga"	"standard"	false	true	"army.tga"	"afterbatle eu.tga"
"your_army_destroyed"	"middle_east"	"army_destroyed_1"	"afterbatle ottoman.tga"	"standard"	false	true	"army.tga"	"afterbatle ottoman.tga"
"your_army_loots_settlement"	"egy_european"	"nap_your_army_loots_settlement"	"nap_looting_eu.tga"	"standard"	false	true	"money.tga"	"nap_looting_eu.tga"
"your_army_loots_settlement"	"egy_middle_east"	"nap_your_army_loots_settlement"	"nap_looting_ot.tga"	"standard"	false	true	"money.tga"	"nap_looting_ot.tga"
"your_army_loots_settlement"	"european"	"nap_your_army_loots_settlement"	"nap_looting_eu.tga"	"standard"	false	true	"money.tga"	"nap_looting_eu.tga"
"your_army_loots_settlement"	"middle_east"	"nap_your_army_loots_settlement"	"nap_looting_ot.tga"	"standard"	false	true	"money.tga"	"nap_looting_ot.tga"
"your_army_mutiny_revolution"	"egy_european"	"your_army_mutiny_revolution_1"	"biggest-army.tga.tga"	"standard"	false	true	"army.tga"	"biggest-army.tga.tga"
"your_capital_lost"	"egy_middle_east"	"your_capital_lost_1"	"captured.tga"	"capital_lost"	false	true	"army.tga"	"captured.tga"
"your_capital_lost"	"european"	"your_capital_lost_1"	"captured.tga"	"capital_lost"	false	true	"army.tga"	"captured.tga"
"your_capital_recaptured"	"egy_european"	"your_capital_recaptured_1"	"captured.tga"	"standard"	false	true	"army.tga"	"captured.tga"
"your_capital_recaptured"	"egy_middle_east"	"your_capital_recaptured_1"	"captured.tga"	"standard"	false	true	"army.tga"	"captured.tga"
"your_capital_recaptured"	"european"	"your_capital_recaptured_1"	"captured.tga"	"standard"	false	true	"army.tga"	"captured.tga"
"your_faction_revolution_monarchists_lose_all"	"egy_european"	"monarchists_lose_all_1"	"revolution-eu.tga"	"standard"	false	true	"news.tga"	"revolution-eu.tga"
"your_faction_revolution_monarchists_lose_all"	"egy_middle_east"	"monarchists_lose_all_1"	"revolution-ottoman.tga"	"standard"	false	true	"rebellion.tga"	"revolution-ottoman.tga"
"your_faction_revolution_monarchists_lose_all"	"european"	"monarchists_lose_all_1"	"revolution-eu.tga"	"standard"	false	true	"news.tga"	"revolution-eu.tga"
"your_faction_revolution_monarchists_lose_all"	"middle_east"	"monarchists_lose_all_1"	"revolution-ottoman.tga"	"standard"	false	true	"rebellion.tga"	"revolution-ottoman.tga"
"your_faction_revolution_monarchists_win_civil_war"	"egy_european"	"monarchists_win_civil_war_1"	"revolution-eu.tga"	"standard"	false	true	"news.tga"	"revolution-eu.tga"
"your_faction_revolution_monarchists_win_civil_war"	"egy_middle_east"	"monarchists_win_civil_war_1"	"revolution-ottoman.tga"	"standard"	false	true	"news.tga"	"revolution-ottoman.tga"
"your_faction_revolution_monarchists_win_civil_war"	"european"	"monarchists_win_civil_war_1"	"revolution-eu.tga"	"standard"	false	true	"news.tga"	"revolution-eu.tga"
"your_faction_revolution_monarchists_win_civil_war"	"middle_east"	"monarchists_win_civil_war_1"	"revolution-ottoman.tga"	"standard"	false	true	"news.tga"	"revolution-ottoman.tga"
"your_faction_revolution_monarchists_win_revolution"	"egy_european"	"monarchists_win_revolution_1"	"revolution-eu.tga"	"standard"	false	true	"news.tga"	"revolution-eu.tga"
"your_faction_revolution_monarchists_win_revolution"	"egy_middle_east"	"monarchists_win_revolution_1"	"revolution-ottoman.tga"	"standard"	false	true	"news.tga"	"revolution-ottoman.tga"
"your_faction_revolution_monarchists_win_revolution"	"european"	"monarchists_win_revolution_1"	"revolution-eu.tga"	"standard"	false	true	"news.tga"	"revolution-eu.tga"
"your_faction_revolution_monarchists_win_revolution"	"middle_east"	"monarchists_win_revolution_1"	"revolution-ottoman.tga"	"standard"	false	true	"news.tga"	"revolution-ottoman.tga"
"your_faction_revolution_monarchy_republican"	"egy_european"	"revolution_monarchy_republican_1"	"revolution-eu.tga"	"revolution"	true	true	"rebellion.tga"	"revolution-eu.tga"
"your_faction_revolution_monarchy_republican"	"egy_middle_east"	"revolution_monarchy_republican_1"	"revolution-ottoman.tga"	"revolution"	true	true	"rebellion.tga"	"revolution-ottoman.tga"
"your_faction_revolution_monarchy_republican"	"european"	"revolution_monarchy_republican_1"	"revolution-eu.tga"	"revolution"	true	true	"rebellion.tga"	"revolution-eu.tga"
"your_faction_revolution_monarchy_republican"	"middle_east"	"revolution_monarchy_republican_1"	"revolution-ottoman.tga"	"revolution"	true	true	"rebellion.tga"	"revolution-ottoman.tga"
"your_faction_revolution_monarchy_royalist"	"egy_european"	"revolution_monarchy_royalist_1"	"revolution-eu.tga"	"revolution"	true	true	"rebellion.tga"	"revolution-eu.tga"
"your_faction_revolution_monarchy_royalist"	"egy_middle_east"	"revolution_monarchy_royalist_1"	"revolution-ottoman.tga"	"revolution"	true	true	"rebellion.tga"	"revolution-ottoman.tga"
"your_faction_revolution_monarchy_royalist"	"european"	"revolution_monarchy_royalist_1"	"revolution-eu.tga"	"revolution"	true	true	"rebellion.tga"	"revolution-eu.tga"
"your_faction_revolution_monarchy_royalist"	"middle_east"	"revolution_monarchy_royalist_1"	"revolution-ottoman.tga"	"revolution"	true	true	"rebellion.tga"	"revolution-ottoman.tga"
"your_faction_revolution_republic_republican"	"egy_european"	"revolution_republic_republican_1"	"revolution-eu.tga"	"revolution"	true	true	"rebellion.tga"	"revolution-eu.tga"
"your_faction_revolution_republic_republican"	"egy_middle_east"	"revolution_republic_republican_1"	"revolution-ottoman.tga"	"revolution"	true	true	"rebellion.tga"	"revolution-ottoman.tga"
"your_faction_revolution_republic_republican"	"european"	"revolution_republic_republican_1"	"revolution-eu.tga"	"revolution"	true	true	"rebellion.tga"	"revolution-eu.tga"
"your_faction_revolution_republic_republican"	"middle_east"	"revolution_republic_republican_1"	"revolution-ottoman.tga"	"revolution"	true	true	"rebellion.tga"	"revolution-ottoman.tga"
"your_faction_revolution_republic_royalist"	"egy_european"	"revolution_republic_royalist_1"	"revolution-eu.tga"	"revolution"	true	true	"rebellion.tga"	"revolution-eu.tga"
"your_faction_revolution_republic_royalist"	"egy_middle_east"	"revolution_republic_royalist_1"	"revolution-ottoman.tga"	"revolution"	true	true	"rebellion.tga"	"revolution-ottoman.tga"
"your_faction_revolution_republic_royalist"	"european"	"revolution_republic_royalist_1"	"revolution-eu.tga"	"revolution"	true	true	"rebellion.tga"	"revolution-eu.tga"
"your_faction_revolution_republic_royalist"	"middle_east"	"revolution_republic_royalist_1"	"revolution-ottoman.tga"	"revolution"	true	true	"rebellion.tga"	"revolution-ottoman.tga"
"your_faction_revolution_republicans_lose_all"	"egy_european"	"republicans_lose_all_1"	"revolution-eu.tga"	"standard"	false	true	"news.tga"	"revolution-eu.tga"
"your_faction_revolution_republicans_lose_all"	"egy_middle_east"	"republicans_lose_all_1"	"revolution-ottoman.tga"	"standard"	false	true	"news.tga"	"revolution-ottoman.tga"
"your_faction_revolution_republicans_lose_all"	"european"	"republicans_lose_all_1"	"revolution-eu.tga"	"standard"	false	true	"news.tga"	"revolution-eu.tga"
"your_faction_revolution_republicans_lose_all"	"middle_east"	"republicans_lose_all_1"	"revolution-ottoman.tga"	"standard"	false	true	"news.tga"	"revolution-ottoman.tga"
"your_faction_revolution_republicans_win_all"	"egy_european"	"republicans_win_all_1"	"revolution-eu.tga"	"standard"	false	true	"news.tga"	"revolution-eu.tga"
"your_faction_revolution_republicans_win_all"	"egy_middle_east"	"republicans_win_all_1"	"revolution-ottoman.tga"	"standard"	false	true	"news.tga"	"revolution-ottoman.tga"
"your_faction_revolution_republicans_win_all"	"european"	"republicans_win_all_1"	"revolution-eu.tga"	"standard"	false	true	"news.tga"	"revolution-eu.tga"
"your_faction_revolution_republicans_win_all"	"middle_east"	"republicans_win_all_1"	"revolution-ottoman.tga"	"standard"	false	true	"news.tga"	"revolution-ottoman.tga"
"your_first_first_rate"	"egy_european"	"your_first_first_rate_1"	"strongest-eu.tga"	"standard"	false	false	"ship_single.tga"	"strongest-eu.tga"
"your_first_first_rate"	"egy_middle_east"	"your_first_first_rate_1"	"strongest-eu.tga"	"standard"	false	false	"ship_single.tga"	"strongest-eu.tga"
"your_first_first_rate"	"european"	"your_first_first_rate_1"	"strongest-eu.tga"	"standard"	false	false	"ship_single.tga"	"strongest-eu.tga"
"your_first_rocket_ship"	"egy_european"	"your_first_rocket_ship_1"	"strongest-eu.tga"	"standard"	false	false	"ship_single.tga"	"strongest-eu.tga"
"your_first_rocket_ship"	"egy_middle_east"	"your_first_rocket_ship_1"	"strongest-eu.tga"	"standard"	false	false	"ship_single.tga"	"strongest-eu.tga"
"your_first_rocket_ship"	"european"	"your_first_rocket_ship_1"	"strongest-eu.tga"	"standard"	false	false	"ship_single.tga"	"strongest-eu.tga"
"your_first_steam_ship"	"egy_european"	"your_first_steam_ship_1"	"strongest-eu.tga"	"standard"	false	false	"ship_single.tga"	"strongest-eu.tga"
"your_first_steam_ship"	"egy_middle_east"	"your_first_steam_ship_1"	"strongest-eu.tga"	"standard"	false	false	"ship_single.tga"	"strongest-eu.tga"
"your_first_steam_ship"	"european"	"your_first_steam_ship_1"	"strongest-eu.tga"	"standard"	false	false	"ship_single.tga"	"strongest-eu.tga"
"your_fleet_destroyed"	"egy_european"	"fleet_destroyed_1"	"fleet dest.tga"	"standard"	false	false	"navy.tga"	"fleet dest.tga"
"your_fleet_destroyed"	"egy_middle_east"	"fleet_destroyed_1"	"fleet dest.tga"	"standard"	false	false	"navy.tga"	"fleet dest.tga"
"your_fleet_destroyed"	"european"	"fleet_destroyed_1"	"fleet dest.tga"	"standard"	false	false	"navy.tga"	"fleet dest.tga"
"your_fleet_destroyed"	"middle_east"	"fleet_destroyed_1"	"fleet dest.tga"	"standard"	false	false	"navy.tga"	"fleet dest.tga"
"your_government_change_cabinet_monarchy"	"egy_european"	"government_2"	"hall-2.tga"	"standard"	false	true	"news.tga"	"hall-2.tga"
"your_government_change_cabinet_monarchy"	"egy_middle_east"	"government_2"	"hall-2.tga"	"standard"	false	true	"news.tga"	"hall-2.tga"
"your_government_change_cabinet_monarchy"	"european"	"government_2"	"hall-2.tga"	"standard"	false	true	"news.tga"	"hall-2.tga"
"your_government_change_cabinet_republic"	"egy_european"	"government_2"	"government.tga"	"standard"	false	true	"news.tga"	"government.tga"
"your_government_change_cabinet_republic"	"egy_middle_east"	"government_2"	"government.tga"	"standard"	false	true	"news.tga"	"government.tga"
"your_government_change_cabinet_republic"	"european"	"government_2"	"government.tga"	"standard"	false	true	"news.tga"	"government.tga"
"your_government_change_type_monarchy"	"egy_european"	"government_3"	"hall-2.tga"	"standard"	false	true	"news.tga"	"hall-2.tga"
"your_government_change_type_monarchy"	"egy_middle_east"	"government_3"	"hall-2.tga"	"standard"	false	true	"news.tga"	"hall-2.tga"
"your_government_change_type_monarchy"	"european"	"government_3"	"hall-2.tga"	"standard"	false	true	"news.tga"	"hall-2.tga"
"your_government_change_type_to_republic"	"egy_european"	"government_3"	"government.tga"	"standard"	false	true	"news.tga"	"government.tga"
"your_government_change_type_to_republic"	"egy_middle_east"	"government_3"	"government.tga"	"standard"	false	true	"news.tga"	"government.tga"
"your_government_change_type_to_republic"	"european"	"government_3"	"government.tga"	"standard"	false	true	"news.tga"	"government.tga"
"your_new_faction_leader_king"	"egy_european"	"new_faction_leader_4"	"PARLIAMENT1.tga"	"standard"	false	true	"crown.tga"	"PARLIAMENT1.tga"
"your_new_faction_leader_king"	"egy_middle_east"	"new_faction_leader_4"	"PARLIAMENT1.tga"	"standard"	false	true	"crown.tga"	"PARLIAMENT1.tga"
"your_new_faction_leader_king"	"european"	"new_faction_leader_4"	"PARLIAMENT1.tga"	"standard"	false	true	"crown.tga"	"PARLIAMENT1.tga"
"your_new_faction_leader_king"	"middle_east"	"new_faction_leader_4"	"PARLIAMENT1.tga"	"standard"	false	true	"crown.tga"	"PARLIAMENT1.tga"
"your_new_faction_leader_president"	"egy_european"	"new_faction_leader_5"	"PARLIAMENT1.tga"	"standard"	false	true	"news.tga"	"PARLIAMENT1.tga"
"your_new_faction_leader_president"	"egy_middle_east"	"new_faction_leader_5"	"PARLIAMENT1.tga"	"standard"	false	true	"news.tga"	"PARLIAMENT1.tga"
"your_new_faction_leader_president"	"european"	"new_faction_leader_5"	"PARLIAMENT1.tga"	"standard"	false	true	"news.tga"	"PARLIAMENT1.tga"
"your_new_faction_leader_president"	"middle_east"	"new_faction_leader_5"	"PARLIAMENT1.tga"	"standard"	false	true	"news.tga"	"PARLIAMENT1.tga"
"your_new_faction_leader_queen"	"egy_european"	"new_faction_leader_6"	"PARLIAMENT1.tga"	"standard"	false	true	"crown.tga"	"PARLIAMENT1.tga"
"your_new_faction_leader_queen"	"egy_middle_east"	"new_faction_leader_6"	"PARLIAMENT1.tga"	"standard"	false	true	"crown.tga"	"PARLIAMENT1.tga"
"your_new_faction_leader_queen"	"european"	"new_faction_leader_6"	"PARLIAMENT1.tga"	"standard"	false	true	"crown.tga"	"PARLIAMENT1.tga"
"your_port_blockaded"	"egy_european"	"port_1"	"blockade2.tga"	"blockade"	false	true	"pirate_raid.tga"	"blockade2.tga"
"your_port_blockaded"	"egy_middle_east"	"port_1"	"blockade2.tga"	"blockade"	false	true	"pirate_raid.tga"	"blockade2.tga"
"your_port_blockaded"	"european"	"port_1"	"blockade2.tga"	"blockade"	false	true	"pirate_raid.tga"	"blockade2.tga"
"your_port_blockaded"	"middle_east"	"port_1"	"blockade2.tga"	"blockade"	false	true	"pirate_raid.tga"	"blockade2.tga"
"your_port_captured"	"egy_european"	"your_port_captured"	"blockade2.tga"	"standard"	false	true	"pirate_raid.tga"	"blockade2.tga"
"your_port_captured"	"egy_middle_east"	"your_port_captured"	"blockade2.tga"	"standard"	false	true	"pirate_raid.tga"	"blockade2.tga"
"your_port_captured"	"european"	"your_port_captured"	"blockade2.tga"	"standard"	false	true	"pirate_raid.tga"	"blockade2.tga"
"your_port_captured"	"middle_east"	"your_port_captured"	"blockade2.tga"	"standard"	false	true	"pirate_raid.tga"	"blockade2.tga"
"your_region_captured"	"egy_european"	"region_captured_3"	"captured.tga"	"standard"	false	true	"settlement_captured.tga"	"captured.tga"
"your_region_captured"	"egy_middle_east"	"region_captured_3"	"captured-otoman.tga"	"standard"	false	true	"settlement_captured.tga"	"captured-otoman.tga"
"your_region_captured"	"european"	"region_captured_3"	"captured.tga"	"standard"	false	true	"settlement_captured.tga"	"captured.tga"
"your_region_captured"	"indian"	"region_captured_3"	"captured-indian.tga"	"standard"	false	true	"settlement_captured.tga"	"captured-indian.tga"
"your_region_captured"	"middle_east"	"region_captured_3"	"captured-otoman.tga"	"standard"	false	true	"settlement_captured.tga"	"captured-otoman.tga"
"your_region_smugglers"	"egy_european"	"smugglers_1"	"pirates.tga"	"standard"	false	false	"news.tga"	"pirates.tga"
"your_region_smugglers"	"egy_middle_east"	"smugglers_1"	"pirates.tga"	"standard"	false	false	"news.tga"	"pirates.tga"
"your_region_smugglers"	"european"	"smugglers_1"	"pirates.tga"	"standard"	false	false	"news.tga"	"pirates.tga"
"your_settlement_besieged"	"egy_european"	"siege_1"	"besieged-3.tga"	"standard"	false	true	"siege.tga"	"besieged-3.tga"
"your_settlement_besieged"	"egy_middle_east"	"siege_1"	"besieged-3asian.tga"	"standard"	false	true	"siege.tga"	"besieged-3asian.tga"
"your_settlement_besieged"	"european"	"siege_1"	"besieged-3.tga"	"standard"	false	true	"siege.tga"	"besieged-3.tga"
"your_settlement_besieged"	"middle_east"	"siege_1"	"besieged-3asian.tga"	"standard"	false	true	"siege.tga"	"besieged-3asian.tga"
"your_settlement_population_sacked"	"egy_european"	"massacre_1"	"besieged-3.tga"	"standard"	false	false	"army.tga"	"besieged-3.tga"
"your_settlement_population_sacked"	"egy_middle_east"	"massacre_1"	"besieged-3asian.tga"	"standard"	false	false	"army.tga"	"besieged-3asian.tga"
"your_settlement_population_sacked"	"european"	"massacre_1"	"besieged-3.tga"	"standard"	false	false	"army.tga"	"besieged-3.tga"
"your_settlement_population_sacked"	"middle_east"	"massacre_1"	"besieged-3asian.tga"	"standard"	false	false	"army.tga"	"besieged-3asian.tga"
"your_settlement_surrenders"	"egy_european"	"surrender_1"	"surender-eu.tga"	"standard"	false	true	"battle_routing.tga"	"surender-eu.tga"
"your_settlement_surrenders"	"egy_middle_east"	"surrender_1"	"surender-ottoman.tga"	"standard"	false	true	"battle_routing.tga"	"surender-ottoman.tga"
"your_settlement_surrenders"	"european"	"surrender_1"	"surender-eu.tga"	"standard"	false	true	"battle_routing.tga"	"surender-eu.tga"
"your_settlement_surrenders"	"indian"	"surrender_1"	"surender-indian.tga"	"standard"	false	true	"battle_routing.tga"	"surender-indian.tga"
"your_settlement_surrenders"	"middle_east"	"surrender_1"	"surender-ottoman.tga"	"standard"	false	true	"battle_routing.tga"	"surender-ottoman.tga"
"your_slot_raided"	"egy_european"	"your_slot_raided"	"french_indian_war.tga"	"standard"	false	true	"pirate_raid.tga"	"french_indian_war.tga"
"your_slot_raided"	"egy_middle_east"	"your_slot_raided"	"french_indian_war.tga"	"standard"	false	true	"pirate_raid.tga"	"french_indian_war.tga"
"your_slot_raided"	"european"	"your_slot_raided"	"french_indian_war.tga"	"standard"	false	true	"pirate_raid.tga"	"french_indian_war.tga"
"your_slums_appear"	"egy_european"	"slums_1"	"slums-eu.tga"	"standard"	false	false	"news.tga"	"slums-eu.tga"
"your_slums_appear"	"egy_middle_east"	"slums_1"	"slums-asian.tga"	"standard"	false	false	"news.tga"	"slums-asian.tga"
"your_slums_appear"	"european"	"slums_1"	"slums-eu.tga"	"standard"	false	false	"news.tga"	"slums-eu.tga"
"your_slums_appear"	"middle_east"	"slums_1"	"slums-asian.tga"	"standard"	false	false	"news.tga"	"slums-asian.tga"
"your_spy_assassinated"	"egy_european"	"spy_4"	"Spy_Mission_Unsuccessful_eu2.tga"	"standard"	false	true	"assassination.tga"	"Spy_Mission_Unsuccessful_eu2.tga"
"your_spy_assassinated"	"egy_middle_east"	"spy_4"	"Spy_Mission_Unsuccessful_eu2.tga"	"standard"	false	true	"assassination.tga"	"Spy_Mission_Unsuccessful_eu2.tga"
