version 1, schema technology_faction_junctions_tables
Tech_IDRef(string)	Faction_IDRef(string)
"economy1_division_of_labour"	"italy_kingdom"
"economy1_division_of_labour"	"mecklenburg"
"economy1_division_of_labour"	"naples"
"economy1_division_of_labour"	"netherlands"
"economy1_division_of_labour"	"norway"
"economy1_division_of_labour"	"oldenburg"
"economy1_division_of_labour"	"ottoman_rebels"
"economy1_division_of_labour"	"ottomans"
"economy1_division_of_labour"	"piedmont_savoy"
"economy1_division_of_labour"	"poland_lithuania"
"economy1_division_of_labour"	"portugal"
"economy1_division_of_labour"	"portugese_rebels"
"economy1_division_of_labour"	"prussia"
"economy1_division_of_labour"	"prussian_rebels"
"economy1_division_of_labour"	"romania"
"economy1_division_of_labour"	"russia"
"economy1_division_of_labour"	"sardinia"
"economy1_division_of_labour"	"saxony"
"economy1_division_of_labour"	"scandinavian_rebels"
"economy1_division_of_labour"	"scotland"
"economy1_division_of_labour"	"sicily"
"economy1_division_of_labour"	"slavic_rebels"
"economy1_division_of_labour"	"spain"
"economy1_division_of_labour"	"spanish_rebels"
"economy1_division_of_labour"	"sweden"
"economy1_division_of_labour"	"swiss_confederation"
"economy1_division_of_labour"	"tut_britain"
"economy1_division_of_labour"	"tut_france"
"economy1_division_of_labour"	"tut_sardinia"
"economy1_division_of_labour"	"tut_swiss_confederation"
"economy1_division_of_labour"	"united_netherlands"
"economy1_division_of_labour"	"westphalia"
"economy1_division_of_labour"	"wurttemberg"
"economy1_poverty_control_laws"	"austria"
"economy1_poverty_control_laws"	"austrian_rebels"
"economy1_poverty_control_laws"	"bavaria"
"economy1_poverty_control_laws"	"belgium"
"economy1_poverty_control_laws"	"britain"
"economy1_poverty_control_laws"	"british_rebels"
"economy1_poverty_control_laws"	"brittany"
"economy1_poverty_control_laws"	"catalonia"
"economy1_poverty_control_laws"	"cossack_rebels"
"economy1_poverty_control_laws"	"courland"
"economy1_poverty_control_laws"	"crimean_khanate"
"economy1_poverty_control_laws"	"denmark"
"economy1_poverty_control_laws"	"dutch_rebels"
"economy1_poverty_control_laws"	"france"
"economy1_poverty_control_laws"	"french_rebels"
"economy1_poverty_control_laws"	"greece"
"economy1_poverty_control_laws"	"greek_rebels"
"economy1_poverty_control_laws"	"hannover"
"economy1_poverty_control_laws"	"hessen"
"economy1_poverty_control_laws"	"hungary"
"economy1_poverty_control_laws"	"ireland"
"economy1_poverty_control_laws"	"ita_austrian_alliance"
"economy1_poverty_control_laws"	"ita_french_republic"
"economy1_poverty_control_laws"	"ita_genoa"
"economy1_poverty_control_laws"	"ita_lucca"
"economy1_poverty_control_laws"	"ita_milan"
"economy1_poverty_control_laws"	"ita_modena"
"economy1_poverty_control_laws"	"ita_papal_states"
"economy1_poverty_control_laws"	"ita_parma"
"economy1_poverty_control_laws"	"ita_piedmont"
"economy1_poverty_control_laws"	"ita_trent"
"economy1_poverty_control_laws"	"ita_tuscany"
"economy1_poverty_control_laws"	"ita_venice"
"economy1_poverty_control_laws"	"italian_rebels"
"economy1_poverty_control_laws"	"italy"
"economy1_poverty_control_laws"	"italy_kingdom"
"economy1_poverty_control_laws"	"mecklenburg"
"economy1_poverty_control_laws"	"naples"
"economy1_poverty_control_laws"	"netherlands"
"economy1_poverty_control_laws"	"norway"
"economy1_poverty_control_laws"	"oldenburg"
"economy1_poverty_control_laws"	"ottoman_rebels"
"economy1_poverty_control_laws"	"ottomans"
"economy1_poverty_control_laws"	"piedmont_savoy"
"economy1_poverty_control_laws"	"poland_lithuania"
"economy1_poverty_control_laws"	"portugal"
"economy1_poverty_control_laws"	"portugese_rebels"
"economy1_poverty_control_laws"	"prussia"
"economy1_poverty_control_laws"	"prussian_rebels"
"economy1_poverty_control_laws"	"romania"
"economy1_poverty_control_laws"	"russia"
"economy1_poverty_control_laws"	"sardinia"
"economy1_poverty_control_laws"	"saxony"
"economy1_poverty_control_laws"	"scandinavian_rebels"
"economy1_poverty_control_laws"	"scotland"
"economy1_poverty_control_laws"	"sicily"
"economy1_poverty_control_laws"	"slavic_rebels"
"economy1_poverty_control_laws"	"spain"
"economy1_poverty_control_laws"	"spanish_rebels"
"economy1_poverty_control_laws"	"sweden"
"economy1_poverty_control_laws"	"swiss_confederation"
"economy1_poverty_control_laws"	"tut_britain"
"economy1_poverty_control_laws"	"tut_france"
"economy1_poverty_control_laws"	"tut_sardinia"
"economy1_poverty_control_laws"	"tut_swiss_confederation"
"economy1_poverty_control_laws"	"united_netherlands"
"economy1_poverty_control_laws"	"westphalia"
"economy1_poverty_control_laws"	"wurttemberg"
"military1_conscription"	"austria"
"military1_conscription"	"austrian_rebels"
"military1_conscription"	"bavaria"
"military1_conscription"	"belgium"
"military1_conscription"	"britain"
"military1_conscription"	"british_rebels"
"military1_conscription"	"brittany"
"military1_conscription"	"catalonia"
"military1_conscription"	"cossack_rebels"
"military1_conscription"	"courland"
"military1_conscription"	"crimean_khanate"
"military1_conscription"	"denmark"
"military1_conscription"	"dutch_rebels"
"military1_conscription"	"france"
"military1_conscription"	"french_rebels"
"military1_conscription"	"greece"
"military1_conscription"	"greek_rebels"
"military1_conscription"	"hannover"
"military1_conscription"	"hessen"
"military1_conscription"	"hungary"
"military1_conscription"	"ireland"
"military1_conscription"	"ita_austrian_alliance"
"military1_conscription"	"ita_french_republic"
"military1_conscription"	"ita_genoa"
"military1_conscription"	"ita_lucca"
"military1_conscription"	"ita_milan"
"military1_conscription"	"ita_modena"
"military1_conscription"	"ita_papal_states"
"military1_conscription"	"ita_parma"
"military1_conscription"	"ita_piedmont"
"military1_conscription"	"ita_trent"
"military1_conscription"	"ita_tuscany"
"military1_conscription"	"ita_venice"
"military1_conscription"	"italian_rebels"
"military1_conscription"	"italy"
"military1_conscription"	"italy_kingdom"
"military1_conscription"	"mecklenburg"
"military1_conscription"	"naples"
"military1_conscription"	"netherlands"
"military1_conscription"	"norway"
"military1_conscription"	"oldenburg"
"military1_conscription"	"ottoman_rebels"
"military1_conscription"	"ottomans"
"military1_conscription"	"piedmont_savoy"
"military1_conscription"	"poland_lithuania"
"military1_conscription"	"portugal"
"military1_conscription"	"portugese_rebels"
"military1_conscription"	"prussia"
"military1_conscription"	"prussian_rebels"
"military1_conscription"	"romania"
"military1_conscription"	"russia"
"military1_conscription"	"sardinia"
"military1_conscription"	"saxony"
"military1_conscription"	"scandinavian_rebels"
"military1_conscription"	"scotland"
"military1_conscription"	"sicily"
"military1_conscription"	"slavic_rebels"
"military1_conscription"	"spain"
"military1_conscription"	"spanish_rebels"
"military1_conscription"	"sweden"
"military1_conscription"	"swiss_confederation"
"military1_conscription"	"tut_britain"
"military1_conscription"	"tut_france"
"military1_conscription"	"tut_sardinia"
"military1_conscription"	"tut_swiss_confederation"
"military1_conscription"	"united_netherlands"
"military1_conscription"	"westphalia"
"military1_conscription"	"wurttemberg"
"military1_diamond_formation"	"austria"
"military1_diamond_formation"	"austrian_rebels"
"military1_diamond_formation"	"bavaria"
"military1_diamond_formation"	"belgium"
"military1_diamond_formation"	"britain"
"military1_diamond_formation"	"british_rebels"
"military1_diamond_formation"	"brittany"
"military1_diamond_formation"	"catalonia"
"military1_diamond_formation"	"cossack_rebels"
"military1_diamond_formation"	"courland"
"military1_diamond_formation"	"crimean_khanate"
"military1_diamond_formation"	"denmark"
"military1_diamond_formation"	"dutch_rebels"
"military1_diamond_formation"	"france"
"military1_diamond_formation"	"french_rebels"
"military1_diamond_formation"	"greece"
"military1_diamond_formation"	"greek_rebels"
"military1_diamond_formation"	"hannover"
"military1_diamond_formation"	"hessen"
"military1_diamond_formation"	"hungary"
"military1_diamond_formation"	"ireland"
"military1_diamond_formation"	"ita_austrian_alliance"
"military1_diamond_formation"	"ita_french_republic"
"military1_diamond_formation"	"ita_genoa"
"military1_diamond_formation"	"ita_lucca"
"military1_diamond_formation"	"ita_milan"
"military1_diamond_formation"	"ita_modena"
"military1_diamond_formation"	"ita_papal_states"
"military1_diamond_formation"	"ita_parma"
"military1_diamond_formation"	"ita_piedmont"
"military1_diamond_formation"	"ita_trent"
"military1_diamond_formation"	"ita_tuscany"
"military1_diamond_formation"	"ita_venice"
"military1_diamond_formation"	"italian_rebels"
"military1_diamond_formation"	"italy"
"military1_diamond_formation"	"italy_kingdom"
"military1_diamond_formation"	"mecklenburg"
"military1_diamond_formation"	"naples"
"military1_diamond_formation"	"netherlands"
"military1_diamond_formation"	"norway"
"military1_diamond_formation"	"oldenburg"
"military1_diamond_formation"	"ottoman_rebels"
"military1_diamond_formation"	"ottomans"
"military1_diamond_formation"	"piedmont_savoy"
"military1_diamond_formation"	"poland_lithuania"
"military1_diamond_formation"	"portugal"
"military1_diamond_formation"	"portugese_rebels"
"military1_diamond_formation"	"prussia"
"military1_diamond_formation"	"prussian_rebels"
"military1_diamond_formation"	"romania"
"military1_diamond_formation"	"russia"
"military1_diamond_formation"	"sardinia"
"military1_diamond_formation"	"saxony"
"military1_diamond_formation"	"scandinavian_rebels"
"military1_diamond_formation"	"scotland"
"military1_diamond_formation"	"sicily"
"military1_diamond_formation"	"slavic_rebels"
"military1_diamond_formation"	"spain"
"military1_diamond_formation"	"spanish_rebels"
"military1_diamond_formation"	"sweden"
"military1_diamond_formation"	"swiss_confederation"
"military1_diamond_formation"	"tut_britain"
"military1_diamond_formation"	"tut_france"
"military1_diamond_formation"	"tut_sardinia"
"military1_diamond_formation"	"tut_swiss_confederation"
"military1_diamond_formation"	"united_netherlands"
"military1_diamond_formation"	"westphalia"
"military1_diamond_formation"	"wurttemberg"
"military1_fire_and_advance"	"austria"
"military1_fire_and_advance"	"austrian_rebels"
"military1_fire_and_advance"	"bavaria"
"military1_fire_and_advance"	"belgium"
"military1_fire_and_advance"	"britain"
"military1_fire_and_advance"	"british_rebels"
"military1_fire_and_advance"	"brittany"
"military1_fire_and_advance"	"catalonia"
"military1_fire_and_advance"	"cossack_rebels"
"military1_fire_and_advance"	"courland"
"military1_fire_and_advance"	"crimean_khanate"
"military1_fire_and_advance"	"denmark"
"military1_fire_and_advance"	"dutch_rebels"
"military1_fire_and_advance"	"france"
"military1_fire_and_advance"	"french_rebels"
"military1_fire_and_advance"	"greece"
"military1_fire_and_advance"	"greek_rebels"
"military1_fire_and_advance"	"hannover"
"military1_fire_and_advance"	"hessen"
"military1_fire_and_advance"	"hungary"
"military1_fire_and_advance"	"ireland"
"military1_fire_and_advance"	"ita_austrian_alliance"
"military1_fire_and_advance"	"ita_french_republic"
"military1_fire_and_advance"	"ita_genoa"
"military1_fire_and_advance"	"ita_lucca"
"military1_fire_and_advance"	"ita_milan"
"military1_fire_and_advance"	"ita_modena"
"military1_fire_and_advance"	"ita_papal_states"
"military1_fire_and_advance"	"ita_parma"
"military1_fire_and_advance"	"ita_piedmont"
"military1_fire_and_advance"	"ita_trent"
"military1_fire_and_advance"	"ita_tuscany"
"military1_fire_and_advance"	"ita_venice"
"military1_fire_and_advance"	"italian_rebels"
"military1_fire_and_advance"	"italy"
"military1_fire_and_advance"	"italy_kingdom"
"military1_fire_and_advance"	"mecklenburg"
"military1_fire_and_advance"	"naples"
"military1_fire_and_advance"	"netherlands"
"military1_fire_and_advance"	"norway"
"military1_fire_and_advance"	"oldenburg"
"military1_fire_and_advance"	"ottoman_rebels"
"military1_fire_and_advance"	"ottomans"
"military1_fire_and_advance"	"piedmont_savoy"
"military1_fire_and_advance"	"poland_lithuania"
"military1_fire_and_advance"	"portugal"
"military1_fire_and_advance"	"portugese_rebels"
"military1_fire_and_advance"	"prussia"
"military1_fire_and_advance"	"prussian_rebels"
"military1_fire_and_advance"	"romania"
"military1_fire_and_advance"	"russia"
"military1_fire_and_advance"	"sardinia"
"military1_fire_and_advance"	"saxony"
"military1_fire_and_advance"	"scandinavian_rebels"
"military1_fire_and_advance"	"scotland"
"military1_fire_and_advance"	"sicily"
"military1_fire_and_advance"	"slavic_rebels"
"military1_fire_and_advance"	"spain"
"military1_fire_and_advance"	"spanish_rebels"
"military1_fire_and_advance"	"sweden"
"military1_fire_and_advance"	"swiss_confederation"
"military1_fire_and_advance"	"tut_britain"
"military1_fire_and_advance"	"tut_france"
"military1_fire_and_advance"	"tut_sardinia"
"military1_fire_and_advance"	"tut_swiss_confederation"
"military1_fire_and_advance"	"united_netherlands"
"military1_fire_and_advance"	"westphalia"
"military1_fire_and_advance"	"wurttemberg"
"military2_logistics"	"austria"
"military2_logistics"	"austrian_rebels"
"military2_logistics"	"bavaria"
"military2_logistics"	"belgium"
"military2_logistics"	"britain"
"military2_logistics"	"british_rebels"
"military2_logistics"	"brittany"
"military2_logistics"	"catalonia"
"military2_logistics"	"cossack_rebels"
"military2_logistics"	"courland"
"military2_logistics"	"crimean_khanate"
"military2_logistics"	"denmark"
"military2_logistics"	"dutch_rebels"
"military2_logistics"	"france"
"military2_logistics"	"french_rebels"
"military2_logistics"	"greece"
"military2_logistics"	"greek_rebels"
"military2_logistics"	"hannover"
"military2_logistics"	"hessen"
"military2_logistics"	"hungary"
"military2_logistics"	"ireland"
"military2_logistics"	"ita_austrian_alliance"
"military2_logistics"	"ita_french_republic"
"military2_logistics"	"ita_genoa"
"military2_logistics"	"ita_lucca"
"military2_logistics"	"ita_milan"
"military2_logistics"	"ita_modena"
"military2_logistics"	"ita_papal_states"
"military2_logistics"	"ita_parma"
"military2_logistics"	"ita_piedmont"
"military2_logistics"	"ita_trent"
"military2_logistics"	"ita_tuscany"
"military2_logistics"	"ita_venice"
"military2_logistics"	"italian_rebels"
"military2_logistics"	"italy"
"military2_logistics"	"italy_kingdom"
"military2_logistics"	"mecklenburg"
"military2_logistics"	"naples"
"military2_logistics"	"netherlands"
"military2_logistics"	"norway"
"military2_logistics"	"oldenburg"
"military2_logistics"	"ottoman_rebels"
"military2_logistics"	"ottomans"
"military2_logistics"	"piedmont_savoy"
"military2_logistics"	"poland_lithuania"
"military2_logistics"	"portugal"
"military2_logistics"	"portugese_rebels"
"military2_logistics"	"prussia"
"military2_logistics"	"prussian_rebels"
"military2_logistics"	"romania"
"military2_logistics"	"russia"
"military2_logistics"	"sardinia"
"military2_logistics"	"saxony"
"military2_logistics"	"scandinavian_rebels"
"military2_logistics"	"scotland"
"military2_logistics"	"sicily"
"military2_logistics"	"slavic_rebels"
"military2_logistics"	"spain"
"military2_logistics"	"spanish_rebels"
"military2_logistics"	"sweden"
"military2_logistics"	"swiss_confederation"
"military2_logistics"	"tut_britain"
"military2_logistics"	"tut_france"
"military2_logistics"	"tut_sardinia"
"military2_logistics"	"tut_swiss_confederation"
"military2_logistics"	"united_netherlands"
"military2_logistics"	"westphalia"
"military2_logistics"	"wurttemberg"
"military3_standardised_artillery"	"austria"
"military3_standardised_artillery"	"austrian_rebels"
"military3_standardised_artillery"	"bavaria"
"military3_standardised_artillery"	"belgium"
"military3_standardised_artillery"	"britain"
"military3_standardised_artillery"	"british_rebels"
"military3_standardised_artillery"	"brittany"
"military3_standardised_artillery"	"catalonia"
"military3_standardised_artillery"	"cossack_rebels"
"military3_standardised_artillery"	"courland"
"military3_standardised_artillery"	"crimean_khanate"
"military3_standardised_artillery"	"denmark"
"military3_standardised_artillery"	"dutch_rebels"
"military3_standardised_artillery"	"france"
"military3_standardised_artillery"	"french_rebels"
"military3_standardised_artillery"	"greece"
"military3_standardised_artillery"	"greek_rebels"
"military3_standardised_artillery"	"hannover"
"military3_standardised_artillery"	"hessen"
"military3_standardised_artillery"	"hungary"
"military3_standardised_artillery"	"ireland"
"military3_standardised_artillery"	"ita_austrian_alliance"
"military3_standardised_artillery"	"ita_french_republic"
"military3_standardised_artillery"	"ita_genoa"
"military3_standardised_artillery"	"ita_lucca"
"military3_standardised_artillery"	"ita_milan"
"military3_standardised_artillery"	"ita_modena"
"military3_standardised_artillery"	"ita_papal_states"
"military3_standardised_artillery"	"ita_parma"
"military3_standardised_artillery"	"ita_piedmont"
"military3_standardised_artillery"	"ita_trent"
"military3_standardised_artillery"	"ita_tuscany"
"military3_standardised_artillery"	"ita_venice"
"military3_standardised_artillery"	"italian_rebels"
"military3_standardised_artillery"	"italy"
"military3_standardised_artillery"	"italy_kingdom"
"military3_standardised_artillery"	"mecklenburg"
"military3_standardised_artillery"	"naples"
"military3_standardised_artillery"	"netherlands"
"military3_standardised_artillery"	"norway"
"military3_standardised_artillery"	"oldenburg"
"military3_standardised_artillery"	"ottoman_rebels"
"military3_standardised_artillery"	"ottomans"
"military3_standardised_artillery"	"piedmont_savoy"
"military3_standardised_artillery"	"poland_lithuania"
"military3_standardised_artillery"	"portugal"
"military3_standardised_artillery"	"portugese_rebels"
"military3_standardised_artillery"	"prussia"
"military3_standardised_artillery"	"prussian_rebels"
"military3_standardised_artillery"	"romania"
"military3_standardised_artillery"	"russia"
"military3_standardised_artillery"	"sardinia"
"military3_standardised_artillery"	"saxony"
"military3_standardised_artillery"	"scandinavian_rebels"
"military3_standardised_artillery"	"scotland"
"military3_standardised_artillery"	"sicily"
"military3_standardised_artillery"	"slavic_rebels"
"military3_standardised_artillery"	"spain"
"military3_standardised_artillery"	"spanish_rebels"
"military3_standardised_artillery"	"sweden"
"military3_standardised_artillery"	"swiss_confederation"
"military3_standardised_artillery"	"tut_britain"
"military3_standardised_artillery"	"tut_france"
"military3_standardised_artillery"	"tut_sardinia"
"military3_standardised_artillery"	"tut_swiss_confederation"
"military3_standardised_artillery"	"united_netherlands"
"military3_standardised_artillery"	"westphalia"
"military3_standardised_artillery"	"wurttemberg"
"admin1_national_debt"	"egy_french_republic"
"admin1_national_debt"	"egy_ottomans"
"admin1_national_debt"	"egy_britain"
"admin1_national_debt"	"egy_mamelukes"
"admin1_public_schooling"	"egy_french_republic"
"admin1_public_schooling"	"egy_ottomans"
"admin1_public_schooling"	"egy_britain"
