version 1, schema faction_rebellion_units_junctions_tables, guid fc790858-a59b-4c37-962c-33a1340a1eec
faction_id(string)	unit_id(string)
"mogami"	"Cav_Sword_Katana_Cavalry"
"mogami"	"Inf_Heavy_Naginata_Samurai"
"mogami"	"Inf_Missile_Bow_Ashigaru"
"mogami"	"Inf_Missile_Bow_Samurai"
"mogami"	"Inf_Missile_Matchlock_Ashigaru"
"mogami"	"Inf_Spear_Yari_Ashigaru"
"mogami"	"Inf_Spear_Yari_Samurai"
"mogami"	"Inf_Sword_Katana_Samurai"
"mogami"	"Inf_Sword_Nodachi_Samurai"
"mori"	"Art_European_Cannons"
"mori"	"Art_Fire_Projecting_Mangonels"
"mori"	"Cav_Missile_Bow_Cavalry"
"mori"	"Cav_Spear_Light_Cavalry"
"mori"	"Cav_Spear_Yari_Cavalry"
"mori"	"Cav_Sword_Katana_Cavalry"
"mori"	"Inf_Heavy_Naginata_Samurai"
"mori"	"Inf_Missile_Bow_Ashigaru"
"mori"	"Inf_Missile_Bow_Samurai"
"mori"	"Inf_Missile_Matchlock_Ashigaru"
"mori"	"Inf_Spear_Yari_Ashigaru"
"mori"	"Inf_Spear_Yari_Samurai"
"mori"	"Inf_Sword_Katana_Samurai"
"mori"	"Inf_Sword_Nodachi_Samurai"
"movie"	"Inf_Spear_Yari_Ashigaru"
"movie_2"	"Inf_Spear_Yari_Ashigaru"
"movie_3"	"Inf_Spear_Yari_Ashigaru"
"murakami"	"Art_European_Cannons"
"murakami"	"Art_Fire_Projecting_Mangonels"
"murakami"	"Cav_Missile_Bow_Cavalry"
"murakami"	"Cav_Spear_Light_Cavalry"
"murakami"	"Cav_Spear_Yari_Cavalry"
"murakami"	"Cav_Sword_Katana_Cavalry"
"murakami"	"Inf_Heavy_Naginata_Samurai"
"murakami"	"Inf_Missile_Bow_Ashigaru"
"murakami"	"Inf_Missile_Bow_Samurai"
"murakami"	"Inf_Missile_Matchlock_Ashigaru"
"murakami"	"Inf_Spear_Yari_Ashigaru"
"murakami"	"Inf_Spear_Yari_Samurai"
"murakami"	"Inf_Sword_Katana_Samurai"
"murakami"	"Inf_Sword_Nodachi_Samurai"
"nagao"	"Art_European_Cannons"
"nagao"	"Art_Fire_Projecting_Mangonels"
"nagao"	"Cav_Missile_Bow_Cavalry"
"nagao"	"Cav_Spear_Light_Cavalry"
"nagao"	"Cav_Spear_Yari_Cavalry"
"nagao"	"Cav_Sword_Katana_Cavalry"
"nagao"	"Inf_Heavy_Naginata_Samurai"
"nagao"	"Inf_Missile_Bow_Ashigaru"
"nagao"	"Inf_Missile_Bow_Samurai"
"nagao"	"Inf_Missile_Matchlock_Ashigaru"
"nagao"	"Inf_Spear_Yari_Ashigaru"
"nagao"	"Inf_Spear_Yari_Samurai"
"nagao"	"Inf_Sword_Katana_Samurai"
"nagao"	"Inf_Sword_Nodachi_Samurai"
"oda"	"Art_European_Cannons"
"oda"	"Art_Fire_Projecting_Mangonels"
"oda"	"Cav_Missile_Bow_Cavalry"
"oda"	"Cav_Spear_Light_Cavalry"
"oda"	"Cav_Spear_Yari_Cavalry"
"oda"	"Cav_Sword_Katana_Cavalry"
"oda"	"Inf_Heavy_Naginata_Samurai"
"oda"	"Inf_Missile_Bow_Ashigaru_Oda"
"oda"	"Inf_Missile_Bow_Samurai"
"oda"	"Inf_Missile_Matchlock_Ashigaru_Oda"
"oda"	"Inf_Spear_Yari_Ashigaru_Oda"
"oda"	"Inf_Spear_Yari_Samurai"
"oda"	"Inf_Sword_Katana_Samurai"
"oda"	"Inf_Sword_Nodachi_Samurai"
"ogigayatsu_uesugi"	"Art_European_Cannons"
"ogigayatsu_uesugi"	"Art_Fire_Projecting_Mangonels"
"ogigayatsu_uesugi"	"Cav_Missile_Bow_Cavalry"
"ogigayatsu_uesugi"	"Cav_Spear_Light_Cavalry"
"ogigayatsu_uesugi"	"Cav_Spear_Yari_Cavalry"
"ogigayatsu_uesugi"	"Cav_Sword_Katana_Cavalry"
"ogigayatsu_uesugi"	"Inf_Heavy_Naginata_Samurai"
"ogigayatsu_uesugi"	"Inf_Missile_Bow_Ashigaru"
"ogigayatsu_uesugi"	"Inf_Missile_Bow_Samurai"
"ogigayatsu_uesugi"	"Inf_Missile_Matchlock_Ashigaru"
"ogigayatsu_uesugi"	"Inf_Spear_Yari_Ashigaru"
"ogigayatsu_uesugi"	"Inf_Spear_Yari_Samurai"
"ogigayatsu_uesugi"	"Inf_Sword_Katana_Samurai"
"ogigayatsu_uesugi"	"Inf_Sword_Nodachi_Samurai"
"otomo"	"Art_European_Cannons"
"otomo"	"Art_Fire_Projecting_Mangonels"
"otomo"	"Cav_Missile_Bow_Cavalry"
"otomo"	"Cav_Spear_Light_Cavalry"
"otomo"	"Cav_Spear_Yari_Cavalry"
"otomo"	"Cav_Sword_Katana_Cavalry"
"otomo"	"Inf_Heavy_Naginata_Samurai"
"otomo"	"Inf_Missile_Bow_Ashigaru"
"otomo"	"Inf_Missile_Bow_Samurai"
"otomo"	"Inf_Missile_Matchlock_Ashigaru"
"otomo"	"Inf_Spear_Yari_Ashigaru"
"otomo"	"Inf_Spear_Yari_Samurai"
"otomo"	"Inf_Sword_Katana_Samurai"
"otomo"	"Inf_Sword_Nodachi_Samurai"
"ouchi"	"Art_European_Cannons"
"ouchi"	"Art_Fire_Projecting_Mangonels"
"ouchi"	"Cav_Missile_Bow_Cavalry"
"ouchi"	"Cav_Spear_Light_Cavalry"
"ouchi"	"Cav_Spear_Yari_Cavalry"
"ouchi"	"Cav_Sword_Katana_Cavalry"
"ouchi"	"Inf_Heavy_Naginata_Samurai"
"ouchi"	"Inf_Missile_Bow_Ashigaru"
"ouchi"	"Inf_Missile_Bow_Samurai"
"ouchi"	"Inf_Missile_Matchlock_Ashigaru"
"ouchi"	"Inf_Spear_Yari_Ashigaru"
"ouchi"	"Inf_Spear_Yari_Samurai"
"ouchi"	"Inf_Sword_Katana_Samurai"
"ouchi"	"Inf_Sword_Nodachi_Samurai"
"portugal"	"Inf_Missile_Imported_Matchlock_Ashigaru"
"sagara"	"Art_European_Cannons"
"sagara"	"Art_Fire_Projecting_Mangonels"
"sagara"	"Cav_Missile_Bow_Cavalry"
"sagara"	"Cav_Spear_Light_Cavalry"
"sagara"	"Cav_Spear_Yari_Cavalry"
"sagara"	"Cav_Sword_Katana_Cavalry"
"sagara"	"Inf_Heavy_Naginata_Samurai"
"sagara"	"Inf_Missile_Bow_Ashigaru"
"sagara"	"Inf_Missile_Bow_Samurai"
"sagara"	"Inf_Missile_Matchlock_Ashigaru"
"sagara"	"Inf_Spear_Yari_Ashigaru"
"sagara"	"Inf_Spear_Yari_Samurai"
"sagara"	"Inf_Sword_Katana_Samurai"
"sagara"	"Inf_Sword_Nodachi_Samurai"
"saito"	"Art_European_Cannons"
"saito"	"Art_Fire_Projecting_Mangonels"
"saito"	"Cav_Missile_Bow_Cavalry"
"saito"	"Cav_Spear_Light_Cavalry"
"saito"	"Cav_Spear_Yari_Cavalry"
"saito"	"Cav_Sword_Katana_Cavalry"
"saito"	"Inf_Heavy_Naginata_Samurai"
"saito"	"Inf_Missile_Bow_Ashigaru"
"saito"	"Inf_Missile_Bow_Samurai"
"saito"	"Inf_Missile_Matchlock_Ashigaru"
"saito"	"Inf_Spear_Yari_Ashigaru"
"saito"	"Inf_Spear_Yari_Samurai"
"saito"	"Inf_Sword_Katana_Samurai"
"saito"	"Inf_Sword_Nodachi_Samurai"
"sakai"	"Art_European_Cannons"
"sakai"	"Art_Fire_Projecting_Mangonels"
"sakai"	"Cav_Missile_Bow_Cavalry"
"sakai"	"Cav_Spear_Light_Cavalry"
"sakai"	"Cav_Spear_Yari_Cavalry"
"sakai"	"Cav_Sword_Katana_Cavalry"
"sakai"	"Inf_Heavy_Naginata_Samurai"
"sakai"	"Inf_Missile_Bow_Ashigaru"
"sakai"	"Inf_Missile_Bow_Samurai"
"sakai"	"Inf_Missile_Matchlock_Ashigaru"
"sakai"	"Inf_Spear_Yari_Ashigaru"
"sakai"	"Inf_Spear_Yari_Samurai"
"sakai"	"Inf_Sword_Katana_Samurai"
"sakai"	"Inf_Sword_Nodachi_Samurai"
"satake"	"Art_European_Cannons"
"satake"	"Art_Fire_Projecting_Mangonels"
"satake"	"Cav_Missile_Bow_Cavalry"
"satake"	"Cav_Spear_Light_Cavalry"
"satake"	"Cav_Spear_Yari_Cavalry"
"satake"	"Cav_Sword_Katana_Cavalry"
"satake"	"Inf_Heavy_Naginata_Samurai"
"satake"	"Inf_Missile_Bow_Ashigaru"
"satake"	"Inf_Missile_Bow_Samurai"
"satake"	"Inf_Missile_Matchlock_Ashigaru"
"satake"	"Inf_Spear_Yari_Ashigaru"
"satake"	"Inf_Spear_Yari_Samurai"
"satake"	"Inf_Sword_Katana_Samurai"
"satake"	"Inf_Sword_Nodachi_Samurai"
"satomi"	"Art_European_Cannons"
"satomi"	"Art_Fire_Projecting_Mangonels"
"satomi"	"Cav_Missile_Bow_Cavalry"
"satomi"	"Cav_Spear_Light_Cavalry"
"satomi"	"Cav_Spear_Yari_Cavalry"
"satomi"	"Cav_Sword_Katana_Cavalry"
"satomi"	"Inf_Heavy_Naginata_Samurai"
"satomi"	"Inf_Missile_Bow_Ashigaru"
"satomi"	"Inf_Missile_Bow_Samurai"
"satomi"	"Inf_Missile_Matchlock_Ashigaru"
"satomi"	"Inf_Spear_Yari_Ashigaru"
"satomi"	"Inf_Spear_Yari_Samurai"
"satomi"	"Inf_Sword_Katana_Samurai"
"satomi"	"Inf_Sword_Nodachi_Samurai"
"shimazu"	"Art_European_Cannons"
"shimazu"	"Art_Fire_Projecting_Mangonels"
"shimazu"	"Cav_Missile_Bow_Cavalry"
"shimazu"	"Cav_Spear_Light_Cavalry"
"shimazu"	"Cav_Spear_Yari_Cavalry"
"shimazu"	"Cav_Sword_Katana_Cavalry"
"shimazu"	"Inf_Heavy_Naginata_Samurai"
"shimazu"	"Inf_Missile_Bow_Ashigaru"
"shimazu"	"Inf_Missile_Bow_Samurai"
"shimazu"	"Inf_Missile_Matchlock_Ashigaru"
"shimazu"	"Inf_Spear_Yari_Ashigaru"
"shimazu"	"Inf_Spear_Yari_Samurai"
"shimazu"	"Inf_Sword_Katana_Samurai_Shimazu"
"shimazu"	"Inf_Sword_Nodachi_Samurai"
"shoni"	"Art_European_Cannons"
"shoni"	"Art_Fire_Projecting_Mangonels"
"shoni"	"Cav_Missile_Bow_Cavalry"
"shoni"	"Cav_Spear_Light_Cavalry"
"shoni"	"Cav_Spear_Yari_Cavalry"
"shoni"	"Cav_Sword_Katana_Cavalry"
"shoni"	"Inf_Heavy_Naginata_Samurai"
"shoni"	"Inf_Missile_Bow_Ashigaru"
"shoni"	"Inf_Missile_Bow_Samurai"
"shoni"	"Inf_Missile_Matchlock_Ashigaru"
"shoni"	"Inf_Spear_Yari_Ashigaru"
"shoni"	"Inf_Spear_Yari_Samurai"
"shoni"	"Inf_Sword_Katana_Samurai"
"shoni"	"Inf_Sword_Nodachi_Samurai"
"sogo"	"Art_European_Cannons"
"sogo"	"Art_Fire_Projecting_Mangonels"
"sogo"	"Cav_Missile_Bow_Cavalry"
"sogo"	"Cav_Spear_Light_Cavalry"
"sogo"	"Cav_Spear_Yari_Cavalry"
"sogo"	"Cav_Sword_Katana_Cavalry"
"sogo"	"Inf_Heavy_Naginata_Samurai"
"sogo"	"Inf_Missile_Bow_Ashigaru"
"sogo"	"Inf_Missile_Bow_Samurai"
"sogo"	"Inf_Missile_Matchlock_Ashigaru"
"sogo"	"Inf_Spear_Yari_Ashigaru"
"sogo"	"Inf_Spear_Yari_Samurai"
"sogo"	"Inf_Sword_Katana_Samurai"
"sogo"	"Inf_Sword_Nodachi_Samurai"
"standard_rebels"	"Art_European_Cannons"
"standard_rebels"	"Art_Fire_Projecting_Mangonels"
"standard_rebels"	"Cav_Missile_Bow_Cavalry"
"standard_rebels"	"Cav_Spear_Light_Cavalry"
"standard_rebels"	"Cav_Spear_Yari_Cavalry"
"standard_rebels"	"Cav_Sword_Katana_Cavalry"
"standard_rebels"	"Inf_Heavy_Naginata_Samurai"
"standard_rebels"	"Inf_Missile_Bow_Ashigaru"
"standard_rebels"	"Inf_Missile_Bow_Samurai"
"standard_rebels"	"Inf_Missile_Matchlock_Ashigaru"
"standard_rebels"	"Inf_Spear_Yari_Ashigaru"
"standard_rebels"	"Inf_Spear_Yari_Samurai"
"standard_rebels"	"Inf_Sword_Katana_Samurai"
"standard_rebels"	"Inf_Sword_Nodachi_Samurai"
"takaoka"	"Art_European_Cannons"
"takaoka"	"Art_Fire_Projecting_Mangonels"
"takaoka"	"Cav_Missile_Bow_Cavalry"
"takaoka"	"Cav_Spear_Light_Cavalry"
"takaoka"	"Cav_Spear_Yari_Cavalry"
"takaoka"	"Cav_Sword_Katana_Cavalry"
"takaoka"	"Inf_Heavy_Naginata_Samurai"
"takaoka"	"Inf_Missile_Bow_Ashigaru"
"takaoka"	"Inf_Missile_Bow_Samurai"
"takaoka"	"Inf_Missile_Matchlock_Ashigaru"
"takaoka"	"Inf_Spear_Yari_Ashigaru"
"takaoka"	"Inf_Spear_Yari_Samurai"
"takaoka"	"Inf_Sword_Katana_Samurai"
"takaoka"	"Inf_Sword_Nodachi_Samurai"
"takeda"	"Art_European_Cannons"
"takeda"	"Art_Fire_Projecting_Mangonels"
"takeda"	"Cav_Missile_Bow_Cavalry_Takeda"
"takeda"	"Cav_Spear_Light_Cavalry_Takeda"
"takeda"	"Cav_Spear_Yari_Cavalry_Takeda"
"takeda"	"Cav_Sword_Katana_Cavalry_Takeda"
"takeda"	"Inf_Heavy_Naginata_Samurai"
"takeda"	"Inf_Missile_Bow_Ashigaru"
"takeda"	"Inf_Missile_Bow_Samurai"
"takeda"	"Inf_Missile_Matchlock_Ashigaru"
"takeda"	"Inf_Spear_Yari_Ashigaru"
"takeda"	"Inf_Spear_Yari_Samurai"
"takeda"	"Inf_Sword_Katana_Samurai"
"takeda"	"Inf_Sword_Nodachi_Samurai"
"tokugawa"	"Art_European_Cannons"
"tokugawa"	"Art_Fire_Projecting_Mangonels"
"tokugawa"	"Cav_Missile_Bow_Cavalry"
"tokugawa"	"Cav_Spear_Light_Cavalry"
"tokugawa"	"Cav_Spear_Yari_Cavalry"
"tokugawa"	"Cav_Sword_Katana_Cavalry"
"tokugawa"	"Inf_Heavy_Naginata_Samurai"
"tokugawa"	"Inf_Missile_Bow_Ashigaru"
"tokugawa"	"Inf_Missile_Bow_Samurai"
"tokugawa"	"Inf_Missile_Matchlock_Ashigaru"
"tokugawa"	"Inf_Spear_Yari_Ashigaru"
"tokugawa"	"Inf_Spear_Yari_Samurai"
"tokugawa"	"Inf_Special_Kisho_Ninjas_Tokugawa"
"tokugawa"	"Inf_Sword_Katana_Samurai"
"tokugawa"	"Inf_Sword_Nodachi_Samurai"
"toyotomi"	"Art_European_Cannons"
"toyotomi"	"Art_Fire_Projecting_Mangonels"
"toyotomi"	"Cav_Missile_Bow_Cavalry"
"toyotomi"	"Cav_Spear_Light_Cavalry"
"toyotomi"	"Cav_Spear_Yari_Cavalry"
"toyotomi"	"Cav_Sword_Katana_Cavalry"
"toyotomi"	"Inf_Heavy_Naginata_Samurai"
"toyotomi"	"Inf_Missile_Bow_Ashigaru"
"toyotomi"	"Inf_Missile_Bow_Samurai"
"toyotomi"	"Inf_Missile_Matchlock_Ashigaru"
"toyotomi"	"Inf_Spear_Yari_Ashigaru"
"toyotomi"	"Inf_Spear_Yari_Samurai"
"toyotomi"	"Inf_Sword_Katana_Samurai"
"toyotomi"	"Inf_Sword_Nodachi_Samurai"
"tsutsui"	"Art_European_Cannons"
"tsutsui"	"Art_Fire_Projecting_Mangonels"
"tsutsui"	"Cav_Missile_Bow_Cavalry"
"tsutsui"	"Cav_Spear_Light_Cavalry"
"tsutsui"	"Cav_Spear_Yari_Cavalry"
"tsutsui"	"Cav_Sword_Katana_Cavalry"
"tsutsui"	"Inf_Heavy_Naginata_Samurai"
"tsutsui"	"Inf_Missile_Bow_Ashigaru"
"tsutsui"	"Inf_Missile_Bow_Samurai"
"tsutsui"	"Inf_Missile_Matchlock_Ashigaru"
"tsutsui"	"Inf_Spear_Yari_Ashigaru"
"tsutsui"	"Inf_Spear_Yari_Samurai"
"tsutsui"	"Inf_Sword_Katana_Samurai"
"tsutsui"	"Inf_Sword_Nodachi_Samurai"
"tut_bessho"	"Art_European_Cannons"
"tut_bessho"	"Art_Fire_Projecting_Mangonels"
"tut_bessho"	"Cav_Missile_Bow_Cavalry"
"tut_bessho"	"Cav_Spear_Light_Cavalry"
"tut_bessho"	"Cav_Spear_Yari_Cavalry"
"tut_bessho"	"Cav_Sword_Katana_Cavalry"
"tut_bessho"	"Inf_Heavy_Naginata_Samurai"
"tut_bessho"	"Inf_Missile_Bow_Ashigaru"
"tut_bessho"	"Inf_Missile_Bow_Samurai"
"tut_bessho"	"Inf_Missile_Matchlock_Ashigaru"
"tut_bessho"	"Inf_Spear_Yari_Ashigaru"
"tut_bessho"	"Inf_Spear_Yari_Samurai"
"tut_bessho"	"Inf_Sword_Katana_Samurai"
"tut_bessho"	"Inf_Sword_Nodachi_Samurai"
"tut_chosokabe"	"Art_European_Cannons"
"tut_chosokabe"	"Art_Fire_Projecting_Mangonels"
"tut_chosokabe"	"Cav_Missile_Bow_Cavalry"
"tut_chosokabe"	"Cav_Spear_Light_Cavalry"
"tut_chosokabe"	"Cav_Spear_Yari_Cavalry"
"tut_chosokabe"	"Cav_Sword_Katana_Cavalry"
"tut_chosokabe"	"Inf_Heavy_Naginata_Samurai"
"tut_chosokabe"	"Inf_Missile_Bow_Ashigaru_Chosokabe"
"tut_chosokabe"	"Inf_Missile_Bow_Samurai_Chosokabe"
"tut_chosokabe"	"Inf_Missile_Matchlock_Ashigaru"
"tut_chosokabe"	"Inf_Spear_Yari_Ashigaru"
"tut_chosokabe"	"Inf_Spear_Yari_Samurai"
"tut_chosokabe"	"Inf_Sword_Katana_Samurai"
"tut_chosokabe"	"Inf_Sword_Nodachi_Samurai"
"tut_hatakeyama"	"Art_European_Cannons"
"tut_hatakeyama"	"Art_Fire_Projecting_Mangonels"
"tut_hatakeyama"	"Cav_Missile_Bow_Cavalry"
"tut_hatakeyama"	"Cav_Spear_Light_Cavalry"
"tut_hatakeyama"	"Cav_Spear_Yari_Cavalry"
"tut_hatakeyama"	"Cav_Sword_Katana_Cavalry"
"tut_hatakeyama"	"Inf_Heavy_Naginata_Samurai"
"tut_hatakeyama"	"Inf_Missile_Bow_Ashigaru"
"tut_hatakeyama"	"Inf_Missile_Bow_Samurai"
"tut_hatakeyama"	"Inf_Missile_Matchlock_Ashigaru"
"tut_hatakeyama"	"Inf_Spear_Yari_Ashigaru"
"tut_hatakeyama"	"Inf_Spear_Yari_Samurai"
"tut_hatakeyama"	"Inf_Sword_Katana_Samurai"
"tut_hatakeyama"	"Inf_Sword_Nodachi_Samurai"
"tut_kikkawa"	"Art_European_Cannons"
"tut_kikkawa"	"Art_Fire_Projecting_Mangonels"
"tut_kikkawa"	"Cav_Missile_Bow_Cavalry"
"tut_kikkawa"	"Cav_Spear_Light_Cavalry"
"tut_kikkawa"	"Cav_Spear_Yari_Cavalry"
"tut_kikkawa"	"Cav_Sword_Katana_Cavalry"
"tut_kikkawa"	"Inf_Heavy_Naginata_Samurai"
"tut_kikkawa"	"Inf_Missile_Bow_Ashigaru"
"tut_kikkawa"	"Inf_Missile_Bow_Samurai"
"tut_kikkawa"	"Inf_Missile_Matchlock_Ashigaru"
"tut_kikkawa"	"Inf_Spear_Yari_Ashigaru"
"tut_kikkawa"	"Inf_Spear_Yari_Samurai"
"tut_kikkawa"	"Inf_Sword_Katana_Samurai"
"tut_kikkawa"	"Inf_Sword_Nodachi_Samurai"
"tut_kono"	"Art_European_Cannons"
"tut_kono"	"Art_Fire_Projecting_Mangonels"
"tut_kono"	"Cav_Missile_Bow_Cavalry"
"tut_kono"	"Cav_Spear_Light_Cavalry"
"tut_kono"	"Cav_Spear_Yari_Cavalry"
"tut_kono"	"Cav_Sword_Katana_Cavalry"
"tut_kono"	"Inf_Heavy_Naginata_Samurai"
"tut_kono"	"Inf_Missile_Bow_Ashigaru"
"tut_kono"	"Inf_Missile_Bow_Samurai"
"tut_kono"	"Inf_Missile_Matchlock_Ashigaru"
"tut_kono"	"Inf_Spear_Yari_Ashigaru"
"tut_kono"	"Inf_Spear_Yari_Samurai"
"tut_kono"	"Inf_Sword_Katana_Samurai"
"tut_kono"	"Inf_Sword_Nodachi_Samurai"
"tut_matsuda"	"Art_European_Cannons"
"tut_matsuda"	"Art_Fire_Projecting_Mangonels"
"tut_matsuda"	"Cav_Missile_Bow_Cavalry"
"tut_matsuda"	"Cav_Spear_Light_Cavalry"
"tut_matsuda"	"Cav_Spear_Yari_Cavalry"
"tut_matsuda"	"Cav_Sword_Katana_Cavalry"
"tut_matsuda"	"Inf_Heavy_Naginata_Samurai"
"tut_matsuda"	"Inf_Missile_Bow_Ashigaru"
"tut_matsuda"	"Inf_Missile_Bow_Samurai"
"tut_matsuda"	"Inf_Missile_Matchlock_Ashigaru"
"tut_matsuda"	"Inf_Spear_Yari_Ashigaru"
"tut_matsuda"	"Inf_Spear_Yari_Samurai"
"tut_matsuda"	"Inf_Sword_Katana_Samurai"
"tut_matsuda"	"Inf_Sword_Nodachi_Samurai"
"tut_miyoshi"	"Art_European_Cannons"
"tut_miyoshi"	"Art_Fire_Projecting_Mangonels"
"tut_miyoshi"	"Cav_Missile_Bow_Cavalry"
"tut_miyoshi"	"Cav_Spear_Light_Cavalry"
"tut_miyoshi"	"Cav_Spear_Yari_Cavalry"
"tut_miyoshi"	"Cav_Sword_Katana_Cavalry"
"tut_miyoshi"	"Inf_Heavy_Naginata_Samurai"
"tut_miyoshi"	"Inf_Missile_Bow_Ashigaru_Tutorial"
"tut_miyoshi"	"Inf_Missile_Bow_Ashigaru_Tutorial_No_Cap"
"tut_miyoshi"	"Inf_Missile_Bow_Samurai"
"tut_miyoshi"	"Inf_Missile_Matchlock_Ashigaru"
"tut_miyoshi"	"Inf_Spear_Yari_Ashigaru_Tutorial"
"tut_miyoshi"	"Inf_Spear_Yari_Ashigaru_Tutorial_No_Cap"
"tut_miyoshi"	"Inf_Spear_Yari_Samurai"
"tut_miyoshi"	"Inf_Sword_Katana_Samurai"
"tut_miyoshi"	"Inf_Sword_Nodachi_Samurai"
"tut_sogo"	"Art_European_Cannons"
"tut_sogo"	"Art_Fire_Projecting_Mangonels"
"tut_sogo"	"Cav_Missile_Bow_Cavalry"
"tut_sogo"	"Cav_Spear_Light_Cavalry"
"tut_sogo"	"Cav_Spear_Yari_Cavalry"
"tut_sogo"	"Cav_Sword_Katana_Cavalry"
"tut_sogo"	"Inf_Heavy_Naginata_Samurai"
"tut_sogo"	"Inf_Missile_Bow_Ashigaru_Tutorial"
"tut_sogo"	"Inf_Missile_Bow_Samurai"
"tut_sogo"	"Inf_Missile_Matchlock_Ashigaru"
"tut_sogo"	"Inf_Spear_Yari_Ashigaru_Tutorial"
"tut_sogo"	"Inf_Spear_Yari_Samurai"
"tut_sogo"	"Inf_Sword_Katana_Samurai"
"tut_sogo"	"Inf_Sword_Nodachi_Samurai"
"tut_tsutsui"	"Art_European_Cannons"
"tut_tsutsui"	"Art_Fire_Projecting_Mangonels"
"tut_tsutsui"	"Cav_Missile_Bow_Cavalry"
"tut_tsutsui"	"Cav_Spear_Light_Cavalry"
"tut_tsutsui"	"Cav_Spear_Yari_Cavalry"
"tut_tsutsui"	"Cav_Sword_Katana_Cavalry"
"tut_tsutsui"	"Inf_Heavy_Naginata_Samurai"
"tut_tsutsui"	"Inf_Missile_Bow_Ashigaru"
"tut_tsutsui"	"Inf_Missile_Bow_Samurai"
"tut_tsutsui"	"Inf_Missile_Matchlock_Ashigaru"
"tut_tsutsui"	"Inf_Spear_Yari_Ashigaru"
"tut_tsutsui"	"Inf_Spear_Yari_Samurai"
"tut_tsutsui"	"Inf_Sword_Katana_Samurai"
"tut_tsutsui"	"Inf_Sword_Nodachi_Samurai"
"tut_urakami"	"Art_European_Cannons"
"tut_urakami"	"Art_Fire_Projecting_Mangonels"
"tut_urakami"	"Cav_Missile_Bow_Cavalry"
"tut_urakami"	"Cav_Spear_Light_Cavalry"
"tut_urakami"	"Cav_Spear_Yari_Cavalry"
"tut_urakami"	"Cav_Sword_Katana_Cavalry"
"tut_urakami"	"Inf_Heavy_Naginata_Samurai"
"tut_urakami"	"Inf_Missile_Bow_Ashigaru"
"tut_urakami"	"Inf_Missile_Bow_Samurai"
"tut_urakami"	"Inf_Missile_Matchlock_Ashigaru"
"tut_urakami"	"Inf_Spear_Yari_Ashigaru"
"tut_urakami"	"Inf_Spear_Yari_Samurai"
"tut_urakami"	"Inf_Sword_Katana_Samurai"
"tut_urakami"	"Inf_Sword_Nodachi_Samurai"
"uesugi"	"Art_European_Cannons"
"uesugi"	"Art_Fire_Projecting_Mangonels"
"uesugi"	"Cav_Missile_Bow_Cavalry"
"uesugi"	"Cav_Spear_Light_Cavalry"
"uesugi"	"Cav_Spear_Yari_Cavalry"
"uesugi"	"Cav_Sword_Katana_Cavalry"
"uesugi"	"Inf_Heavy_Naginata_Samurai"
"uesugi"	"Inf_Missile_Bow_Ashigaru"
"uesugi"	"Inf_Missile_Bow_Samurai"
"uesugi"	"Inf_Missile_Matchlock_Ashigaru"
"uesugi"	"Inf_Spear_Yari_Ashigaru"
"uesugi"	"Inf_Spear_Yari_Samurai"
"uesugi"	"Inf_Sword_Katana_Samurai"
"uesugi"	"Inf_Sword_Nodachi_Samurai"
"ukita"	"Art_European_Cannons"
"ukita"	"Art_Fire_Projecting_Mangonels"
"ukita"	"Cav_Missile_Bow_Cavalry"
"ukita"	"Cav_Spear_Light_Cavalry"
"ukita"	"Cav_Spear_Yari_Cavalry"
"ukita"	"Cav_Sword_Katana_Cavalry"
"ukita"	"Inf_Heavy_Naginata_Samurai"
"ukita"	"Inf_Missile_Bow_Ashigaru"
"ukita"	"Inf_Missile_Bow_Samurai"
"ukita"	"Inf_Missile_Matchlock_Ashigaru"
"ukita"	"Inf_Spear_Yari_Ashigaru"
"ukita"	"Inf_Spear_Yari_Samurai"
"ukita"	"Inf_Sword_Katana_Samurai"
"ukita"	"Inf_Sword_Nodachi_Samurai"
"urakami"	"Art_European_Cannons"
"urakami"	"Art_Fire_Projecting_Mangonels"
"urakami"	"Cav_Missile_Bow_Cavalry"
"urakami"	"Cav_Spear_Light_Cavalry"
"urakami"	"Cav_Spear_Yari_Cavalry"
"urakami"	"Cav_Sword_Katana_Cavalry"
"urakami"	"Inf_Heavy_Naginata_Samurai"
"urakami"	"Inf_Missile_Bow_Ashigaru"
"urakami"	"Inf_Missile_Bow_Samurai"
"urakami"	"Inf_Missile_Matchlock_Ashigaru"
"urakami"	"Inf_Spear_Yari_Ashigaru"
"urakami"	"Inf_Spear_Yari_Samurai"
"urakami"	"Inf_Sword_Katana_Samurai"
"urakami"	"Inf_Sword_Nodachi_Samurai"
"wako"	"Inf_Missile_Bow_Wako"
"wako"	"Inf_Spear_Yari_Ronin"
"wako"	"Inf_Sword_Katana_Ronin"
"wako"	"Inf_Sword_Katana_Wako"
"wako_pirates"	"Medium_Ship_Wako_Medium_Bune"
"wako_pirates"	"Trade_Ship_Wako_Trade_Ship"
"yamana"	"Art_European_Cannons"
"yamana"	"Art_Fire_Projecting_Mangonels"
"yamana"	"Cav_Missile_Bow_Cavalry"
"yamana"	"Cav_Spear_Light_Cavalry"
"yamana"	"Cav_Spear_Yari_Cavalry"
"yamana"	"Cav_Sword_Katana_Cavalry"
"yamana"	"Inf_Heavy_Naginata_Samurai"
