version 1, schema diplomacy_negotiation_strings_tables
diplomacy_action(string)	culture(string)	Government_system(string)	diplomacy_strings(string)
"reject_demand_single_payment"	"egy_european"	"gov_republic"	"european_republic_reject_demand_single_payment"
"reject_demand_single_payment"	"egy_middle_east"	"gov_absolute_monarchy"	"middle_east_monarchy_reject_demand_single_payment"
"reject_demand_single_payment"	"egy_middle_east"	"gov_constitutional_monarchy"	"middle_east_monarchy_reject_demand_single_payment"
"reject_demand_single_payment"	"egy_middle_east"	"gov_republic"	"middle_east_republic_reject_demand_single_payment"
"reject_demand_single_payment"	"european"	"gov_absolute_monarchy"	"european_monarchy_reject_demand_single_payment"
"reject_demand_single_payment"	"european"	"gov_constitutional_monarchy"	"european_monarchy_reject_demand_single_payment"
"reject_demand_single_payment"	"european"	"gov_republic"	"european_republic_reject_demand_single_payment"
"reject_demand_single_payment"	"indian"	"gov_absolute_monarchy"	"indian_monarchy_reject_demand_single_payment"
"reject_demand_single_payment"	"indian"	"gov_constitutional_monarchy"	"indian_monarchy_reject_demand_single_payment"
"reject_demand_single_payment"	"indian"	"gov_republic"	"indian_republic_reject_demand_single_payment"
"reject_demand_single_payment"	"middle_east"	"gov_absolute_monarchy"	"middle_east_monarchy_reject_demand_single_payment"
"reject_demand_single_payment"	"middle_east"	"gov_constitutional_monarchy"	"middle_east_monarchy_reject_demand_single_payment"
"reject_demand_single_payment"	"middle_east"	"gov_republic"	"middle_east_republic_reject_demand_single_payment"
"reject_demand_single_payment"	"tribal"	"gov_absolute_monarchy"	"tribal_both_reject_demand_single_payment"
"reject_demand_single_payment"	"tribal"	"gov_constitutional_monarchy"	"tribal_both_reject_demand_single_payment"
"reject_demand_single_payment"	"tribal"	"gov_republic"	"tribal_both_reject_demand_single_payment"
"reject_demand_technology"	"egy_european"	"gov_absolute_monarchy"	"european_monarchy_reject_demand_technology"
"reject_demand_technology"	"egy_european"	"gov_constitutional_monarchy"	"european_monarchy_reject_demand_technology"
"reject_demand_technology"	"egy_european"	"gov_republic"	"european_republic_reject_demand_technology"
"reject_demand_technology"	"egy_middle_east"	"gov_absolute_monarchy"	"middle_east_monarchy_reject_demand_technology"
"reject_demand_technology"	"egy_middle_east"	"gov_constitutional_monarchy"	"middle_east_monarchy_reject_demand_technology"
"reject_demand_technology"	"egy_middle_east"	"gov_republic"	"middle_east_republic_reject_demand_technology"
"reject_demand_technology"	"european"	"gov_absolute_monarchy"	"european_monarchy_reject_demand_technology"
"reject_demand_technology"	"european"	"gov_constitutional_monarchy"	"european_monarchy_reject_demand_technology"
"reject_demand_technology"	"european"	"gov_republic"	"european_republic_reject_demand_technology"
"reject_demand_technology"	"indian"	"gov_absolute_monarchy"	"indian_monarchy_reject_demand_technology"
"reject_demand_technology"	"indian"	"gov_constitutional_monarchy"	"indian_monarchy_reject_demand_technology"
"reject_demand_technology"	"indian"	"gov_republic"	"indian_republic_reject_demand_technology"
"reject_demand_technology"	"middle_east"	"gov_absolute_monarchy"	"middle_east_monarchy_reject_demand_technology"
"reject_demand_technology"	"middle_east"	"gov_constitutional_monarchy"	"middle_east_monarchy_reject_demand_technology"
"reject_demand_technology"	"middle_east"	"gov_republic"	"middle_east_republic_reject_demand_technology"
"reject_demand_technology"	"tribal"	"gov_absolute_monarchy"	"tribal_both_reject_demand_technology"
"reject_demand_technology"	"tribal"	"gov_constitutional_monarchy"	"tribal_both_reject_demand_technology"
"reject_demand_technology"	"tribal"	"gov_republic"	"tribal_both_reject_demand_technology"
"reject_offer_demand_alliance"	"egy_european"	"gov_absolute_monarchy"	"european_monarchy_reject_offer_demand_alliance"
"reject_offer_demand_alliance"	"egy_european"	"gov_constitutional_monarchy"	"european_monarchy_reject_offer_demand_alliance"
"reject_offer_demand_alliance"	"egy_european"	"gov_republic"	"european_republic_reject_offer_demand_alliance"
"reject_offer_demand_alliance"	"egy_middle_east"	"gov_absolute_monarchy"	"middle_east_monarchy_reject_offer_demand_alliance"
"reject_offer_demand_alliance"	"egy_middle_east"	"gov_constitutional_monarchy"	"middle_east_monarchy_reject_offer_demand_alliance"
"reject_offer_demand_alliance"	"egy_middle_east"	"gov_republic"	"middle_east_republic_reject_offer_demand_alliance"
"reject_offer_demand_alliance"	"european"	"gov_absolute_monarchy"	"european_monarchy_reject_offer_demand_alliance"
"reject_offer_demand_alliance"	"european"	"gov_constitutional_monarchy"	"european_monarchy_reject_offer_demand_alliance"
"reject_offer_demand_alliance"	"european"	"gov_republic"	"european_republic_reject_offer_demand_alliance"
"reject_offer_demand_alliance"	"indian"	"gov_absolute_monarchy"	"indian_monarchy_reject_offer_demand_alliance"
"reject_offer_demand_alliance"	"indian"	"gov_constitutional_monarchy"	"indian_monarchy_reject_offer_demand_alliance"
"reject_offer_demand_alliance"	"indian"	"gov_republic"	"indian_republic_reject_offer_demand_alliance"
"reject_offer_demand_alliance"	"middle_east"	"gov_absolute_monarchy"	"middle_east_monarchy_reject_offer_demand_alliance"
"reject_offer_demand_alliance"	"middle_east"	"gov_constitutional_monarchy"	"middle_east_monarchy_reject_offer_demand_alliance"
"reject_offer_demand_alliance"	"middle_east"	"gov_republic"	"middle_east_republic_reject_offer_demand_alliance"
"reject_offer_demand_alliance"	"tribal"	"gov_absolute_monarchy"	"tribal_both_reject_offer_demand_alliance"
"reject_offer_demand_alliance"	"tribal"	"gov_constitutional_monarchy"	"tribal_both_reject_offer_demand_alliance"
"reject_offer_demand_alliance"	"tribal"	"gov_republic"	"tribal_both_reject_offer_demand_alliance"
"reject_offer_demand_peace"	"egy_european"	"gov_absolute_monarchy"	"european_monarchy_reject_offer_demand_peace"
"reject_offer_demand_peace"	"egy_european"	"gov_constitutional_monarchy"	"european_monarchy_reject_offer_demand_peace"
"reject_offer_demand_peace"	"egy_european"	"gov_republic"	"european_republic_reject_offer_demand_peace"
"reject_offer_demand_peace"	"egy_middle_east"	"gov_absolute_monarchy"	"middle_east_monarchy_reject_offer_demand_peace"
"reject_offer_demand_peace"	"egy_middle_east"	"gov_constitutional_monarchy"	"middle_east_monarchy_reject_offer_demand_peace"
"reject_offer_demand_peace"	"egy_middle_east"	"gov_republic"	"middle_east_republic_reject_offer_demand_peace"
"reject_offer_demand_peace"	"european"	"gov_absolute_monarchy"	"european_monarchy_reject_offer_demand_peace"
"reject_offer_demand_peace"	"european"	"gov_constitutional_monarchy"	"european_monarchy_reject_offer_demand_peace"
"reject_offer_demand_peace"	"european"	"gov_republic"	"european_republic_reject_offer_demand_peace"
"reject_offer_demand_peace"	"indian"	"gov_absolute_monarchy"	"indian_monarchy_reject_offer_demand_peace"
"reject_offer_demand_peace"	"indian"	"gov_constitutional_monarchy"	"indian_monarchy_reject_offer_demand_peace"
"reject_offer_demand_peace"	"indian"	"gov_republic"	"indian_republic_reject_offer_demand_peace"
"reject_offer_demand_peace"	"middle_east"	"gov_absolute_monarchy"	"middle_east_monarchy_reject_offer_demand_peace"
"reject_offer_demand_peace"	"middle_east"	"gov_constitutional_monarchy"	"middle_east_monarchy_reject_offer_demand_peace"
"reject_offer_demand_peace"	"middle_east"	"gov_republic"	"middle_east_republic_reject_offer_demand_peace"
"reject_offer_demand_peace"	"tribal"	"gov_absolute_monarchy"	"tribal_both_reject_offer_demand_peace"
"reject_offer_demand_peace"	"tribal"	"gov_constitutional_monarchy"	"tribal_both_reject_offer_demand_peace"
"reject_offer_demand_peace"	"tribal"	"gov_republic"	"tribal_both_reject_offer_demand_peace"
"reject_offer_demand_trade"	"egy_european"	"gov_absolute_monarchy"	"european_monarchy_reject_offer_demand_trade"
"reject_offer_demand_trade"	"egy_european"	"gov_constitutional_monarchy"	"european_monarchy_reject_offer_demand_trade"
"reject_offer_demand_trade"	"egy_european"	"gov_republic"	"european_republic_reject_offer_demand_trade"
"reject_offer_demand_trade"	"egy_middle_east"	"gov_absolute_monarchy"	"middle_east_monarchy_reject_offer_demand_trade"
"reject_offer_demand_trade"	"egy_middle_east"	"gov_constitutional_monarchy"	"middle_east_monarchy_reject_offer_demand_trade"
"reject_offer_demand_trade"	"egy_middle_east"	"gov_republic"	"middle_east_republic_reject_offer_demand_trade"
"reject_offer_demand_trade"	"european"	"gov_absolute_monarchy"	"european_monarchy_reject_offer_demand_trade"
"reject_offer_demand_trade"	"european"	"gov_constitutional_monarchy"	"european_monarchy_reject_offer_demand_trade"
"reject_offer_demand_trade"	"european"	"gov_republic"	"european_republic_reject_offer_demand_trade"
"reject_offer_demand_trade"	"indian"	"gov_absolute_monarchy"	"indian_monarchy_reject_offer_demand_trade"
"reject_offer_demand_trade"	"indian"	"gov_constitutional_monarchy"	"indian_monarchy_reject_offer_demand_trade"
"reject_offer_demand_trade"	"indian"	"gov_republic"	"indian_republic_reject_offer_demand_trade"
"reject_offer_demand_trade"	"middle_east"	"gov_absolute_monarchy"	"middle_east_monarchy_reject_offer_demand_trade"
"reject_offer_demand_trade"	"middle_east"	"gov_constitutional_monarchy"	"middle_east_monarchy_reject_offer_demand_trade"
"reject_offer_demand_trade"	"middle_east"	"gov_republic"	"middle_east_republic_reject_offer_demand_trade"
"reject_offer_demand_trade"	"tribal"	"gov_absolute_monarchy"	"tribal_both_reject_offer_demand_trade"
"reject_offer_demand_trade"	"tribal"	"gov_constitutional_monarchy"	"tribal_both_reject_offer_demand_trade"
"reject_offer_demand_trade"	"tribal"	"gov_republic"	"tribal_both_reject_offer_demand_trade"
"reject_offer_regions"	"egy_european"	"gov_absolute_monarchy"	"european_monarchy_reject_offer_regions"
"reject_offer_regions"	"egy_european"	"gov_constitutional_monarchy"	"european_monarchy_reject_offer_regions"
"reject_offer_regions"	"egy_european"	"gov_republic"	"european_republic_reject_offer_regions"
"reject_offer_regions"	"egy_middle_east"	"gov_absolute_monarchy"	"middle_east_monarchy_reject_offer_regions"
"reject_offer_regions"	"egy_middle_east"	"gov_constitutional_monarchy"	"middle_east_monarchy_reject_offer_regions"
"reject_offer_regions"	"egy_middle_east"	"gov_republic"	"middle_east_republic_reject_offer_regions"
"reject_offer_regions"	"european"	"gov_absolute_monarchy"	"european_monarchy_reject_offer_regions"
"reject_offer_regions"	"european"	"gov_constitutional_monarchy"	"european_monarchy_reject_offer_regions"
"reject_offer_regions"	"european"	"gov_republic"	"european_republic_reject_offer_regions"
"reject_offer_regions"	"indian"	"gov_absolute_monarchy"	"indian_monarchy_reject_offer_regions"
"reject_offer_regions"	"indian"	"gov_constitutional_monarchy"	"indian_monarchy_reject_offer_regions"
"reject_offer_regions"	"indian"	"gov_republic"	"indian_republic_reject_offer_regions"
"reject_offer_regions"	"middle_east"	"gov_absolute_monarchy"	"middle_east_monarchy_reject_offer_regions"
"reject_offer_regions"	"middle_east"	"gov_constitutional_monarchy"	"middle_east_monarchy_reject_offer_regions"
"reject_offer_regions"	"middle_east"	"gov_republic"	"middle_east_republic_reject_offer_regions"
"reject_offer_regions"	"tribal"	"gov_absolute_monarchy"	"tribal_both_reject_offer_regions"
"reject_offer_regions"	"tribal"	"gov_constitutional_monarchy"	"tribal_both_reject_offer_regions"
"reject_offer_regions"	"tribal"	"gov_republic"	"tribal_both_reject_offer_regions"
"reject_offer_regular_payment"	"egy_european"	"gov_absolute_monarchy"	"european_monarchy_reject_offer_regular_payment"
"reject_offer_regular_payment"	"egy_european"	"gov_constitutional_monarchy"	"european_monarchy_reject_offer_regular_payment"
"reject_offer_regular_payment"	"egy_european"	"gov_republic"	"european_republic_reject_offer_regular_payment"
"reject_offer_regular_payment"	"egy_middle_east"	"gov_absolute_monarchy"	"middle_east_monarchy_reject_offer_regular_payment"
"reject_offer_regular_payment"	"egy_middle_east"	"gov_constitutional_monarchy"	"middle_east_monarchy_reject_offer_regular_payment"
"reject_offer_regular_payment"	"egy_middle_east"	"gov_republic"	"middle_east_republic_reject_offer_regular_payment"
"reject_offer_regular_payment"	"european"	"gov_absolute_monarchy"	"european_monarchy_reject_offer_regular_payment"
"reject_offer_regular_payment"	"european"	"gov_constitutional_monarchy"	"european_monarchy_reject_offer_regular_payment"
"reject_offer_regular_payment"	"european"	"gov_republic"	"european_republic_reject_offer_regular_payment"
"reject_offer_regular_payment"	"indian"	"gov_absolute_monarchy"	"indian_monarchy_reject_offer_regular_payment"
"reject_offer_regular_payment"	"indian"	"gov_constitutional_monarchy"	"indian_monarchy_reject_offer_regular_payment"
"reject_offer_regular_payment"	"indian"	"gov_republic"	"indian_republic_reject_offer_regular_payment"
"reject_offer_regular_payment"	"middle_east"	"gov_absolute_monarchy"	"middle_east_monarchy_reject_offer_regular_payment"
"reject_offer_regular_payment"	"middle_east"	"gov_constitutional_monarchy"	"middle_east_monarchy_reject_offer_regular_payment"
"reject_offer_regular_payment"	"middle_east"	"gov_republic"	"middle_east_republic_reject_offer_regular_payment"
"reject_offer_regular_payment"	"tribal"	"gov_absolute_monarchy"	"tribal_both_reject_offer_regular_payment"
"reject_offer_regular_payment"	"tribal"	"gov_constitutional_monarchy"	"tribal_both_reject_offer_regular_payment"
"reject_offer_regular_payment"	"tribal"	"gov_republic"	"tribal_both_reject_offer_regular_payment"
"reject_offer_single_payment"	"egy_european"	"gov_absolute_monarchy"	"european_monarchy_reject_offer_single_payment"
"reject_offer_single_payment"	"egy_european"	"gov_constitutional_monarchy"	"european_monarchy_reject_offer_single_payment"
"reject_offer_single_payment"	"egy_european"	"gov_republic"	"european_republic_reject_offer_single_payment"
"reject_offer_single_payment"	"egy_middle_east"	"gov_absolute_monarchy"	"middle_east_monarchy_reject_offer_single_payment"
"reject_offer_single_payment"	"egy_middle_east"	"gov_constitutional_monarchy"	"middle_east_monarchy_reject_offer_single_payment"
"reject_offer_single_payment"	"egy_middle_east"	"gov_republic"	"middle_east_republic_reject_offer_single_payment"
"reject_offer_single_payment"	"european"	"gov_absolute_monarchy"	"european_monarchy_reject_offer_single_payment"
"reject_offer_single_payment"	"european"	"gov_constitutional_monarchy"	"european_monarchy_reject_offer_single_payment"
"reject_offer_single_payment"	"european"	"gov_republic"	"european_republic_reject_offer_single_payment"
"reject_offer_single_payment"	"indian"	"gov_absolute_monarchy"	"indian_monarchy_reject_offer_single_payment"
"reject_offer_single_payment"	"indian"	"gov_constitutional_monarchy"	"indian_monarchy_reject_offer_single_payment"
"reject_offer_single_payment"	"indian"	"gov_republic"	"indian_republic_reject_offer_single_payment"
"reject_offer_single_payment"	"middle_east"	"gov_absolute_monarchy"	"middle_east_monarchy_reject_offer_single_payment"
"reject_offer_single_payment"	"middle_east"	"gov_constitutional_monarchy"	"middle_east_monarchy_reject_offer_single_payment"
"reject_offer_single_payment"	"middle_east"	"gov_republic"	"middle_east_republic_reject_offer_single_payment"
"reject_offer_single_payment"	"tribal"	"gov_absolute_monarchy"	"tribal_both_reject_offer_single_payment"
"reject_offer_single_payment"	"tribal"	"gov_constitutional_monarchy"	"tribal_both_reject_offer_single_payment"
"reject_offer_single_payment"	"tribal"	"gov_republic"	"tribal_both_reject_offer_single_payment"
"state_gift"	"egy_european"	"gov_absolute_monarchy"	"european_monarchy_state_gift"
"state_gift"	"egy_european"	"gov_constitutional_monarchy"	"european_monarchy_state_gift"
"state_gift"	"egy_european"	"gov_republic"	"european_republic_state_gift"
"state_gift"	"egy_middle_east"	"gov_absolute_monarchy"	"middle_east_monarchy_state_gift"
"state_gift"	"egy_middle_east"	"gov_constitutional_monarchy"	"middle_east_monarchy_state_gift"
"state_gift"	"egy_middle_east"	"gov_republic"	"middle_east_republic_state_gift"
"state_gift"	"european"	"gov_absolute_monarchy"	"european_monarchy_state_gift"
"state_gift"	"european"	"gov_constitutional_monarchy"	"european_monarchy_state_gift"
"state_gift"	"european"	"gov_republic"	"european_republic_state_gift"
"state_gift"	"indian"	"gov_absolute_monarchy"	"indian_monarchy_state_gift"
"state_gift"	"indian"	"gov_constitutional_monarchy"	"indian_monarchy_state_gift"
"state_gift"	"indian"	"gov_republic"	"indian_republic_state_gift"
"state_gift"	"middle_east"	"gov_absolute_monarchy"	"middle_east_monarchy_state_gift"
"state_gift"	"middle_east"	"gov_constitutional_monarchy"	"middle_east_monarchy_state_gift"
"state_gift"	"middle_east"	"gov_republic"	"middle_east_republic_state_gift"
"state_gift"	"tribal"	"gov_absolute_monarchy"	"tribal_both_state_gift"
"state_gift"	"tribal"	"gov_constitutional_monarchy"	"tribal_both_state_gift"
"state_gift"	"tribal"	"gov_republic"	"tribal_both_state_gift"
"too_many_counters"	"egy_european"	"gov_absolute_monarchy"	"european_monarchy_too_many_counters"
"too_many_counters"	"egy_european"	"gov_constitutional_monarchy"	"european_monarchy_too_many_counters"
"too_many_counters"	"egy_european"	"gov_republic"	"european_republic_too_many_counters"
"too_many_counters"	"egy_middle_east"	"gov_absolute_monarchy"	"middle_east_monarchy_too_many_counters"
"too_many_counters"	"egy_middle_east"	"gov_constitutional_monarchy"	"middle_east_monarchy_too_many_counters"
"too_many_counters"	"egy_middle_east"	"gov_republic"	"middle_east_republic_too_many_counters"
"too_many_counters"	"european"	"gov_absolute_monarchy"	"european_monarchy_too_many_counters"
"too_many_counters"	"european"	"gov_constitutional_monarchy"	"european_monarchy_too_many_counters"
"too_many_counters"	"european"	"gov_republic"	"european_republic_too_many_counters"
"too_many_counters"	"indian"	"gov_absolute_monarchy"	"indian_monarchy_too_many_counters"
"too_many_counters"	"indian"	"gov_constitutional_monarchy"	"indian_monarchy_too_many_counters"
"too_many_counters"	"indian"	"gov_republic"	"indian_republic_too_many_counters"
"too_many_counters"	"middle_east"	"gov_absolute_monarchy"	"middle_east_monarchy_too_many_counters"
"too_many_counters"	"middle_east"	"gov_constitutional_monarchy"	"middle_east_monarchy_too_many_counters"
"too_many_counters"	"middle_east"	"gov_republic"	"middle_east_republic_too_many_counters"
"too_many_counters"	"tribal"	"gov_absolute_monarchy"	"tribal_both_too_many_counters"
"too_many_counters"	"tribal"	"gov_constitutional_monarchy"	"tribal_both_too_many_counters"
"too_many_counters"	"tribal"	"gov_republic"	"tribal_both_too_many_counters"
"war"	"egy_european"	"gov_absolute_monarchy"	"european_monarchy_war"
"war"	"egy_european"	"gov_constitutional_monarchy"	"european_monarchy_war"
"war"	"egy_european"	"gov_republic"	"european_republic_war"
"war"	"egy_middle_east"	"gov_absolute_monarchy"	"middle_east_monarchy_war"
"war"	"egy_middle_east"	"gov_constitutional_monarchy"	"middle_east_monarchy_war"
"war"	"egy_middle_east"	"gov_republic"	"middle_east_republic_war"
"war"	"european"	"gov_absolute_monarchy"	"european_monarchy_war"
"war"	"european"	"gov_constitutional_monarchy"	"european_monarchy_war"
"war"	"european"	"gov_republic"	"european_republic_war"
"war"	"indian"	"gov_absolute_monarchy"	"indian_monarchy_war"
"war"	"indian"	"gov_constitutional_monarchy"	"indian_monarchy_war"
"war"	"indian"	"gov_republic"	"indian_republic_war"
"war"	"middle_east"	"gov_absolute_monarchy"	"middle_east_monarchy_war"
"war"	"middle_east"	"gov_constitutional_monarchy"	"middle_east_monarchy_war"
"war"	"middle_east"	"gov_republic"	"middle_east_republic_war"
"war"	"tribal"	"gov_absolute_monarchy"	"tribal_both_war"
"war"	"tribal"	"gov_constitutional_monarchy"	"tribal_both_war"
"war"	"tribal"	"gov_republic"	"tribal_both_war"
"accept_hostile"	"european"	"gov_empire"	"european_monarchy_accept_hostile"
"accept_neutral"	"european"	"gov_empire"	"european_monarchy_accept_neutral"
"accept_unfriendly"	"european"	"gov_empire"	"european_monarchy_accept_unfriendly"
"accept_very_friendly"	"european"	"gov_empire"	"european_monarchy_accept_very_friendly"
"acknowledge_accept"	"european"	"gov_empire"	"european_monarchy_acknowledge_accept"
"acknowledge_cancel_alliance"	"european"	"gov_empire"	"european_monarchy_acknowledge_cancel_alliance"
"cancel_alliance"	"european"	"gov_empire"	"european_monarchy_cancel_alliance"
"acknowledge_cancel_trade"	"european"	"gov_empire"	"european_monarchy_acknowledge_cancel_trade"
"offer_regions"	"european"	"gov_empire"	"european_monarchy_offer_regions"
"acknowledge_counter_reject"	"european"	"gov_empire"	"european_monarchy_acknowledge_counter_reject"
"acknowledge_reject"	"european"	"gov_empire"	"european_monarchy_acknowledge_reject"
"acknowledge_state_gift"	"european"	"gov_empire"	"european_monarchy_acknowledge_state_gift"
"acknowledge_war"	"european"	"gov_empire"	"european_monarchy_acknowledge_war"
"approach_friendly"	"european"	"gov_empire"	"european_monarchy_approach_friendly"
"approach_hostile"	"european"	"gov_empire"	"european_monarchy_approach_hostile"
"approach_neutral"	"european"	"gov_empire"	"european_monarchy_approach_neutral"
"acknowledge_cancel_military_access"	"european"	"gov_empire"	"european_monarchy_acknowledge_cancel_military_access"
"reject_offer_demand_alliance"	"european"	"gov_empire"	"european_monarchy_reject_offer_demand_alliance"
"reject_angry_offer_regular_payment"	"european"	"gov_empire"	"european_monarchy_reject_angry_offer_regular_payment"
"demand_single_payment"	"european"	"gov_empire"	"european_monarchy_demand_single_payment"
"accept_friendly"	"european"	"gov_empire"	"european_monarchy_accept_friendly"
"cancel_military_access"	"european"	"gov_empire"	"european_monarchy_cancel_military_access"
"cancel_trade"	"european"	"gov_empire"	"european_monarchy_cancel_trade"
"counter_accept"	"european"	"gov_empire"	"european_monarchy_counter_accept"
"counter_reject"	"european"	"gov_empire"	"european_monarchy_counter_reject"
"demand_military_access"	"european"	"gov_empire"	"european_monarchy_demand_military_access"
"approach_very_friendly"	"european"	"gov_empire"	"european_monarchy_approach_very_friendly"
"demand_regular_payment"	"european"	"gov_empire"	"european_monarchy_demand_regular_payment"
"approach_unfriendly"	"european"	"gov_empire"	"european_monarchy_approach_unfriendly"
"demand_technology"	"european"	"gov_empire"	"european_monarchy_demand_technology"
"generic_offer_demand"	"european"	"gov_empire"	"european_monarchy_generic_offer_demand"
"generic_reject_1"	"european"	"gov_empire"	"european_monarchy_generic_reject_1"
"generic_reject_2"	"european"	"gov_empire"	"european_monarchy_generic_reject_2"
"generic_reject_angry_1"	"european"	"gov_empire"	"european_monarchy_generic_reject_angry_1"
"generic_reject_angry_2"	"european"	"gov_empire"	"european_monarchy_generic_reject_angry_2"
"offer_demand_alliance"	"european"	"gov_empire"	"european_monarchy_offer_demand_alliance"
"demand_regions"	"european"	"gov_empire"	"european_monarchy_demand_regions"
"acknowledge_counter_accept"	"european"	"gov_empire"	"european_monarchy_acknowledge_counter_accept"
"reject_angry_offer_single_payment"	"european"	"gov_empire"	"european_monarchy_reject_angry_offer_single_payment"
"reject_demand_military_access"	"european"	"gov_empire"	"european_monarchy_reject_demand_military_access"
"reject_demand_protectorate"	"european"	"gov_empire"	"european_monarchy_reject_demand_protectorate"
"reject_demand_regions"	"european"	"gov_empire"	"european_monarchy_reject_demand_regions"
"reject_demand_regular_payment"	"european"	"gov_empire"	"european_monarchy_reject_demand_regular_payment"
"offer_demand_peace"	"european"	"gov_empire"	"european_monarchy_offer_demand_peace"
"reject_demand_technology"	"european"	"gov_empire"	"european_monarchy_reject_demand_technology"
"reject_angry_offer_demand_peace"	"european"	"gov_empire"	"european_monarchy_reject_angry_offer_demand_peace"
"reject_offer_demand_peace"	"european"	"gov_empire"	"european_monarchy_reject_offer_demand_peace"
"reject_offer_demand_trade"	"european"	"gov_empire"	"european_monarchy_reject_offer_demand_trade"
"reject_offer_regions"	"european"	"gov_empire"	"european_monarchy_reject_offer_regions"
"reject_offer_regular_payment"	"european"	"gov_empire"	"european_monarchy_reject_offer_regular_payment"
"reject_offer_single_payment"	"european"	"gov_empire"	"european_monarchy_reject_offer_single_payment"
"state_gift"	"european"	"gov_empire"	"european_monarchy_state_gift"
"too_many_counters"	"european"	"gov_empire"	"european_monarchy_too_many_counters"
"reject_demand_single_payment"	"european"	"gov_empire"	"european_monarchy_reject_demand_single_payment"
"reject_angry_demand_military_access"	"european"	"gov_empire"	"european_monarchy_reject_angry_demand_military_access"
"war"	"european"	"gov_empire"	"european_monarchy_war"
"offer_regular_payment"	"european"	"gov_empire"	"european_monarchy_offer_regular_payment"
"offer_single_payment"	"european"	"gov_empire"	"european_monarchy_offer_single_payment"
"offer_technology"	"european"	"gov_empire"	"european_monarchy_offer_technology"
"receive_friendly"	"european"	"gov_empire"	"european_monarchy_receive_friendly"
"receive_hostile"	"european"	"gov_empire"	"european_monarchy_receive_hostile"
"receive_neutral"	"european"	"gov_empire"	"european_monarchy_receive_neutral"
"reject_angry_offer_regions"	"european"	"gov_empire"	"european_monarchy_reject_angry_offer_regions"
"receive_very_friendly"	"european"	"gov_empire"	"european_monarchy_receive_very_friendly"
"reject_angry_offer_demand_trade"	"european"	"gov_empire"	"european_monarchy_reject_angry_offer_demand_trade"
"reject_angry_demand_protectorate"	"european"	"gov_empire"	"european_monarchy_reject_angry_demand_protectorate"
"reject_angry_demand_regions"	"european"	"gov_empire"	"european_monarchy_reject_angry_demand_regions"
"reject_angry_demand_regular_payment"	"european"	"gov_empire"	"european_monarchy_reject_angry_demand_regular_payment"
"reject_angry_demand_single_payment"	"european"	"gov_empire"	"european_monarchy_reject_angry_demand_single_payment"
"reject_angry_demand_technology"	"european"	"gov_empire"	"european_monarchy_reject_angry_demand_technology"
"reject_angry_offer_demand_alliance"	"european"	"gov_empire"	"european_monarchy_reject_angry_offer_demand_alliance"
"offer_demand_trade"	"european"	"gov_empire"	"european_monarchy_offer_demand_trade"
"receive_unfriendly"	"european"	"gov_empire"	"european_monarchy_receive_unfriendly"
